y_m;z_m;kind
0.00;1.550;bo
4.20;1.560;bo
8.90;1.580;bo
13.40;1.610;bo
18.60;1.590;bo
23.20;1.650;bo
25.20;2.625;bo
28.20;2.621;bo
31.20;1.590;bo
34.17;0.140;bo
36.24;-0.190;bo
41.29;-0.490;bo
46.26;-0.730;bo
51.31;-0.870;do
56.30;-2.850;do
61.28;-4.440;do
66.28;-5.600;do
71.26;-6.390;do
76.27;-7.020;do
81.35;-7.690;do
86.31;-7.870;do
91.26;-8.560;do
96.27;-8.780;do
101.30;-9.020;do
106.27;-9.020;do
111.37;-9.370;do
116.34;-9.530;do
121.27;-10.180;do
126.31;-10.760;do
131.33;-11.170;do
136.25;-11.710;do
141.28;-11.710;do
146.29;-11.690;do
151.30;-11.740;do
156.30;-11.970;do
161.28;-12.290;do
166.26;-12.520;do
171.28;-12.860;do
176.29;-12.950;do
181.28;-13.180;do
186.31;-13.190;do
191.28;-13.280;do
196.30;-12.950;do
201.32;-13.060;do
206.27;-13.150;do
211.29;-13.330;do
216.28;-13.330;do
221.30;-13.280;do
226.31;-13.270;do
231.31;-13.530;do
236.33;-13.580;do
241.33;-13.930;do
246.28;-13.800;do
251.25;-13.490;do
256.27;-13.360;do
261.33;-13.190;do
266.30;-13.140;do
271.29;-13.270;do
276.30;-13.170;do
281.31;-13.310;do
286.30;-13.510;do
291.28;-13.610;do
296.33;-13.610;do
301.32;-13.730;do
306.27;-13.800;do
311.25;-13.810;do
316.31;-13.980;do
321.27;-14.290;do
326.32;-14.650;do
331.29;-14.700;do
336.28;-14.860;do
341.32;-14.970;do
346.27;-14.860;do
351.29;-14.940;do
356.30;-14.740;do
361.27;-14.210;do
366.33;-14.330;do
371.30;-15.400;do
376.30;-15.640;do
381.28;-15.540;do
386.25;-15.440;do
391.32;-15.550;do
396.30;-15.110;do
401.25;-14.810;do
406.28;-14.740;do
411.28;-14.820;do
416.29;-14.610;do
421.27;-14.030;do
426.30;-14.040;do
431.33;-14.200;do
436.27;-14.210;do
441.32;-13.970;do
446.29;-14.020;do
451.29;-14.990;do
456.26;-15.620;do
461.26;-15.650;do
466.32;-15.750;do
471.28;-15.900;do
476.25;-15.760;do
481.25;-15.480;do
486.25;-15.380;do
491.31;-15.380;do
496.32;-15.310;do
501.25;-15.230;do
506.32;-15.050;do
511.26;-15.190;do
516.26;-15.140;do
521.26;-15.140;do
526.32;-15.230;do
531.25;-15.170;do
536.27;-15.240;do
541.25;-15.380;do
546.26;-15.480;do
551.29;-15.610;do
556.26;-15.820;do
561.31;-15.800;do
566.26;-15.480;do
571.30;-15.140;do
576.28;-14.940;do
581.27;-15.030;do
586.29;-14.980;do
591.26;-15.010;do
596.28;-14.910;do
601.34;-14.800;do
606.32;-14.850;do
611.36;-14.780;do
616.25;-14.800;do
621.29;-14.780;do
626.26;-14.750;do
631.34;-14.830;do
636.29;-14.830;do
641.31;-14.810;do
646.26;-14.840;do
651.27;-14.750;do
656.31;-14.790;do
661.33;-14.790;do
666.33;-14.510;do
671.30;-14.660;do
676.29;-14.770;do
681.31;-14.800;do
686.28;-14.920;do
691.29;-15.000;do
696.29;-15.090;do
701.31;-15.180;do
706.26;-15.310;do
711.28;-15.140;do
716.25;-14.830;do
721.28;-14.520;do
726.26;-14.460;do
731.32;-14.480;do
736.29;-14.510;do
741.31;-14.380;do
746.30;-14.460;do
751.28;-14.420;do
756.30;-14.440;do
761.35;-14.370;do
766.33;-14.250;do
771.25;-14.260;do
776.31;-14.260;do
781.26;-14.170;do
786.30;-14.120;do
791.29;-14.320;do
796.30;-14.460;do
801.31;-14.620;do
806.26;-14.390;do
811.28;-14.380;do
816.32;-14.520;do
821.26;-14.350;do
826.31;-14.500;do
831.25;-14.520;do
836.27;-14.430;do
841.29;-14.340;do
846.29;-14.470;do
851.34;-14.590;do
856.35;-14.740;do
861.34;-14.710;do
866.25;-14.430;do
871.27;-14.110;do
876.34;-13.820;do
881.32;-13.810;do
886.31;-13.850;do
891.31;-13.940;do
896.29;-13.840;do
901.33;-13.910;do
906.35;-13.870;do
911.36;-13.820;do
916.31;-13.750;do
921.31;-13.880;do
926.34;-13.840;do
931.36;-13.910;do
936.35;-13.950;do
941.35;-13.970;do
946.30;-14.060;do
951.35;-14.080;do
956.31;-14.080;do
961.29;-14.160;do
966.31;-14.310;do
971.29;-14.430;do
976.30;-14.590;do
981.26;-14.740;do
986.26;-14.900;do
991.27;-15.180;do
996.31;-15.420;do
1001.32;-15.690;do
1006.32;-15.890;do
1011.32;-16.000;do
1016.26;-16.020;do
1021.26;-14.940;do
1026.28;-13.910;do
1031.27;-14.300;do
1036.33;-14.600;do
1041.32;-14.700;do
1046.30;-14.780;do
1051.32;-14.730;do
1056.30;-14.850;do
