y_m;z_m;kind
0.00;-0.930;bo
5.00;-0.910;bo
10.50;-0.180;bo
15.77;0.250;bo
20.26;0.640;bo
23.36;1.440;bo
25.70;2.240;bo
27.61;2.240;bo
30.11;0.690;bo
30.46;0.300;bo
30.58;-0.850;bo
34.61;-1.410;bo
38.71;-2.960;bo
43.11;-4.240;bo
47.69;-5.700;do
52.43;-8.260;do
57.41;-8.750;do
62.21;-8.780;do
68.00;-8.820;do
73.56;-9.220;do
79.16;-8.780;do
85.00;-8.750;do
88.00;-9.110;do
91.00;-9.160;do
94.00;-8.990;do
97.00;-8.750;do
100.00;-8.740;do
103.30;-8.730;do
106.30;-8.780;do
109.60;-8.840;do
112.60;-8.830;do
115.90;-8.810;do
118.90;-8.930;do
122.40;-9.010;do
125.40;-8.930;do
128.70;-8.800;do
131.70;-8.850;do
135.00;-8.880;do
138.00;-8.890;do
141.10;-8.910;do
144.10;-8.900;do
147.40;-8.890;do
153.24;-8.860;do
159.03;-8.830;do
164.38;-9.000;do
169.21;-8.890;do
173.98;-9.040;do
178.82;-8.850;do
183.46;-8.890;do
188.20;-8.860;do
192.66;-8.770;do
197.07;-8.840;do
201.59;-8.870;do
206.07;-8.850;do
210.55;-8.840;do
215.27;-8.880;do
219.97;-8.740;do
224.71;-8.890;do
229.52;-8.800;do
234.20;-8.800;do
239.09;-8.970;do
243.83;-8.720;do
248.78;-8.780;do
253.53;-8.700;do
258.55;-8.680;do
263.47;-8.780;do
268.41;-8.740;do
273.39;-8.610;do
278.45;-8.680;do
283.55;-8.650;do
288.46;-8.640;do
293.62;-8.530;do
298.71;-8.660;do
304.01;-8.560;do
309.16;-8.440;do
314.32;-8.430;do
319.48;-8.490;do
324.61;-8.250;do
329.76;-8.340;do
334.85;-8.350;do
340.04;-8.420;do
345.17;-8.220;do
350.39;-8.200;do
355.41;-8.090;do
360.84;-7.970;do
366.06;-8.080;do
371.30;-8.100;do
376.64;-7.980;do
381.81;-7.900;do
386.91;-7.920;do
392.06;-7.910;do
396.88;-7.750;do
401.77;-7.670;do
406.48;-7.670;do
411.04;-7.610;do
415.51;-7.630;do
419.96;-7.630;do
424.40;-7.550;do
429.03;-7.490;do
433.68;-7.310;do
438.14;-7.310;do
442.75;-7.420;do
447.11;-7.310;do
451.56;-7.360;do
455.94;-7.320;do
460.30;-7.300;do
464.89;-7.200;do
469.49;-7.180;do
474.09;-7.280;do
478.69;-7.280;do
483.35;-7.280;do
487.90;-7.140;do
492.41;-7.200;do
496.71;-7.180;do
501.13;-7.080;do
505.43;-7.130;do
509.83;-7.420;do
514.25;-7.260;do
518.70;-7.140;do
523.18;-7.130;do
527.71;-7.230;do
532.21;-7.170;do
536.83;-6.940;do
541.56;-7.000;do
546.12;-7.030;do
550.71;-7.000;do
555.28;-7.080;do
559.89;-7.100;do
564.47;-7.180;do
569.14;-7.070;do
573.83;-7.110;do
578.43;-7.100;do
583.05;-7.130;do
587.56;-7.080;do
592.22;-7.220;do
596.72;-7.030;do
601.41;-7.130;do
605.95;-7.180;do
610.47;-7.030;do
614.85;-7.150;do
619.14;-7.030;do
623.20;-7.140;do
627.25;-7.140;do
631.15;-7.060;do
635.07;-7.130;do
639.07;-7.060;do
643.14;-7.080;do
647.24;-7.220;do
651.33;-7.080;do
655.24;-7.100;do
659.07;-7.070;do
663.11;-7.080;do
667.07;-7.120;do
671.13;-7.050;do
675.13;-7.030;do
679.13;-7.130;do
683.16;-7.090;do
687.20;-7.110;do
691.25;-7.070;do
695.28;-7.050;do
699.32;-7.050;do
703.52;-6.960;do
707.61;-7.010;do
711.91;-7.050;do
716.16;-6.960;do
720.54;-7.040;do
724.96;-7.100;do
729.26;-7.050;do
733.50;-7.060;do
737.79;-7.060;do
742.12;-6.980;do
746.56;-6.990;do
751.05;-6.990;do
755.42;-6.890;do
759.85;-6.970;do
764.24;-6.940;do
768.55;-6.970;do
772.85;-6.980;do
776.96;-6.930;do
781.30;-6.910;do
785.70;-6.880;do
790.03;-7.040;do
794.59;-6.860;do
799.10;-6.870;do
803.65;-6.890;do
808.23;-6.820;do
812.89;-6.850;do
817.50;-6.930;do
822.23;-6.870;do
826.98;-6.900;do
831.61;-6.890;do
836.40;-6.800;do
841.00;-6.890;do
845.53;-6.860;do
850.18;-6.840;do
854.90;-6.890;do
859.58;-6.890;do
864.25;-6.760;do
868.98;-6.800;do
873.61;-6.810;do
878.41;-6.850;do
882.73;-6.810;do
887.97;-6.750;do
892.83;-6.890;do
897.60;-6.760;do
902.42;-6.680;do
907.28;-6.820;do
912.16;-6.730;do
916.96;-6.730;do
921.89;-6.740;do
926.92;-6.630;do
931.96;-6.790;do
936.93;-6.720;do
941.98;-6.650;do
946.98;-6.640;do
951.91;-6.640;do
956.98;-6.590;do
962.03;-6.610;do
967.09;-6.770;do
972.16;-6.610;do
977.15;-6.530;do
982.38;-6.610;do
987.42;-6.670;do
992.52;-6.570;do
997.69;-6.610;do
1002.78;-6.580;do
1008.04;-6.530;do
1013.46;-6.550;do
1019.04;-6.580;do
1024.69;-6.550;do
1030.46;-6.550;do
1036.06;-6.530;do
1041.83;-6.510;do
1047.48;-6.510;do
1053.09;-6.500;do
1058.82;-6.550;do
1064.52;-6.490;do
1070.15;-6.490;do
1075.85;-6.410;do
1081.45;-6.490;do
1087.18;-6.480;do
1092.95;-6.440;do
1098.60;-6.470;do
1104.17;-6.450;do
1109.73;-6.430;do
1115.16;-6.360;do
1120.51;-6.490;do
1125.71;-6.400;do
1130.91;-6.370;do
1135.83;-6.390;do
1140.46;-6.390;do
1144.64;-6.370;do
1148.23;-6.300;do
1150.97;-6.300;do
1152.24;-6.320;do
1153.76;-6.270;do
1155.80;-6.370;do
1158.47;-6.350;do
1162.03;-6.190;do
1165.63;-6.210;do
1169.89;-6.250;do
1174.55;-6.250;do
1179.45;-6.240;do
1184.54;-6.230;do
1189.64;-6.210;do
1194.68;-6.180;do
1200.01;-6.100;do
1205.21;-6.190;do
1210.49;-6.100;do
1215.85;-6.020;do
1221.18;-6.000;do
1226.40;-6.100;do
1231.64;-5.980;do
1236.69;-6.000;do
1241.77;-6.020;do
1246.88;-6.020;do
1251.79;-5.930;do
1256.69;-5.940;do
1261.35;-5.890;do
1265.80;-5.880;do
1269.97;-5.850;do
1274.78;-5.800;do
1279.90;-5.820;do
1285.37;-5.700;do
1290.79;-5.670;do
1296.59;-5.650;do
1299.59;-5.650;do
1302.79;-5.640;do
1305.79;-5.770;do
1308.99;-5.810;do
1312.43;-5.790;do
1317.43;-5.770;do
1322.03;-5.590;do
1327.23;-5.480;do
1332.53;-5.480;do
1335.48;-5.480;do
1339.23;-5.420;do
1342.38;-5.400;do
1345.94;-5.480;do
1349.12;-5.540;do
1353.12;-5.470;do
1357.12;-5.400;do
1361.62;-5.350;do
1366.62;-5.340;do
1369.62;-5.330;do
1373.14;-5.280;do
1376.51;-5.220;do
1378.65;-5.230;do
1383.53;-5.250;do
1385.69;-5.200;do
1390.38;-5.200;do
1394.25;-5.120;do
1397.56;-5.030;do
1401.12;-5.070;do
1404.63;-5.130;do
1407.73;-5.080;do
1411.89;-5.010;do
1414.71;-4.970;do
1419.23;-4.940;do
1423.09;-4.810;do
1426.45;-4.890;do
1429.40;-4.830;do
1433.58;-4.770;do
1437.18;-4.820;do
1440.80;-4.860;do
1444.71;-4.850;do
1449.71;-4.840;do
1454.71;-4.740;do
1459.01;-4.960;do
1463.03;-5.010;do
1465.84;-4.860;do
1470.40;-4.620;do
1472.89;-4.610;do
1477.71;-4.580;do
1481.83;-4.520;do
1485.11;-4.460;do
1488.53;-4.410;do
1492.32;-4.340;do
1495.24;-4.290;do
1499.55;-4.260;do
1503.36;-4.270;do
1506.67;-4.280;do
1510.00;-4.210;do
1513.71;-4.110;do
1516.55;-4.030;do
1521.55;-3.960;do
1526.55;-3.800;do
1531.55;-3.790;do
1536.85;-3.660;do
1542.16;-3.450;do
1547.37;-3.160;do
1552.37;-3.040;do
