y_m;z_m;kind
0.00;3.630;bo
3.99;3.610;bo
7.96;3.600;bo
12.00;3.620;bo
15.87;3.560;bo
20.20;3.250;bo
23.95;2.790;bo
27.98;1.620;bo
29.97;0.180;bo
32.03;-0.090;bo
36.03;-0.120;bo
40.02;-0.210;bo
43.91;-0.360;bo
48.08;-0.410;bo
51.99;-0.420;do
55.99;-0.340;do
59.95;-0.290;do
63.86;-0.280;do
67.92;-0.260;do
72.00;-0.250;do
74.93;-0.200;do
78.32;-0.170;do
82.19;-0.140;do
84.00;-0.110;do
87.97;-0.090;do
92.05;-0.080;do
95.87;-0.050;do
99.92;-0.030;do
103.95;-0.010;do
107.91;0.020;do
112.57;0.060;do
115.12;0.340;do
118.09;1.260;do
120.53;3.130;do
122.62;3.190;do
125.46;3.280;do
129.08;3.250;do
132.37;3.190;do
136.93;3.150;do
140.58;3.090;do
143.95;1.380;do
146.71;0.980;do
149.76;0.460;do
153.64;-0.890;do
156.52;-2.390;do
160.58;-3.300;do
164.65;-3.710;do
168.65;-3.940;do
172.71;-4.070;do
176.70;-4.090;do
180.64;-4.240;do
184.60;-4.340;do
188.68;-4.340;do
192.73;-4.400;do
196.70;-4.500;do
200.63;-4.550;do
204.73;-4.570;do
208.75;-4.680;do
212.71;-4.800;do
216.74;-4.840;do
220.76;-4.870;do
224.59;-5.010;do
228.63;-5.080;do
232.58;-5.220;do
236.70;-5.270;do
240.70;-5.270;do
244.59;-5.280;do
248.55;-5.290;do
252.56;-5.310;do
256.60;-5.430;do
260.57;-5.470;do
264.64;-5.620;do
268.63;-5.680;do
272.65;-5.680;do
276.62;-5.780;do
280.48;-5.840;do
284.50;-5.920;do
288.54;-6.110;do
292.53;-6.260;do
296.57;-6.310;do
300.64;-6.530;do
304.51;-6.640;do
308.63;-7.870;do
312.79;-9.480;do
316.86;-10.390;do
320.91;-10.410;do
324.70;-10.420;do
328.77;-10.420;do
332.88;-11.480;do
336.78;-11.980;do
341.11;-13.760;do
345.00;-14.500;do
349.02;-14.930;do
353.16;-15.530;do
357.17;-16.190;do
361.08;-17.070;do
365.07;-17.130;do
369.09;-17.340;do
373.08;-17.520;do
377.15;-17.820;do
381.23;-19.080;do
385.34;-20.250;do
389.35;-20.500;do
393.25;-20.820;do
397.24;-20.870;do
401.50;-20.450;do
404.67;-19.940;do
408.70;-19.710;do
412.77;-19.700;do
416.66;-19.690;do
420.74;-19.680;do
424.83;-19.670;do
428.67;-19.660;do
432.76;-19.650;do
436.87;-19.640;do
440.77;-19.630;do
444.67;-19.620;do
448.79;-19.610;do
452.73;-19.600;do
456.85;-19.590;do
460.74;-19.580;do
464.66;-19.570;do
468.74;-19.560;do
472.81;-19.550;do
476.71;-19.540;do
480.78;-19.050;do
484.72;-18.950;do
488.84;-18.930;do
492.72;-18.920;do
496.68;-18.850;do
500.64;-18.810;do
504.79;-18.770;do
508.78;-18.730;do
512.75;-18.650;do
516.77;-18.410;do
520.74;-18.300;do
524.71;-17.630;do
528.61;-17.030;do
532.76;-16.270;do
536.72;-16.080;do
540.63;-16.080;do
544.80;-16.200;do
548.79;-16.610;do
552.71;-17.010;do
556.73;-17.680;do
560.68;-17.690;do
564.80;-17.620;do
568.80;-17.550;do
572.69;-17.480;do
576.66;-17.410;do
580.78;-17.340;do
584.80;-17.270;do
588.71;-17.240;do
592.62;-17.210;do
596.78;-17.180;do
600.93;-17.150;do
604.72;-17.120;do
608.75;-17.090;do
612.70;-17.020;do
616.71;-16.300;do
620.70;-16.080;do
624.70;-15.650;do
628.67;-15.590;do
632.64;-15.580;do
636.67;-14.870;do
640.66;-14.540;do
644.73;-14.570;do
648.77;-15.320;do
652.59;-15.830;do
656.65;-16.930;do
660.75;-18.120;do
664.64;-19.300;do
668.68;-19.960;do
672.72;-20.310;do
676.78;-20.790;do
680.84;-21.120;do
684.70;-21.330;do
688.67;-21.600;do
692.73;-21.750;do
696.69;-21.920;do
700.79;-22.100;do
704.76;-22.120;do
708.62;-22.140;do
712.80;-22.160;do
716.71;-22.180;do
720.68;-22.200;do
724.62;-22.220;do
728.60;-22.240;do
732.63;-22.260;do
736.77;-22.260;do
740.61;-22.330;do
744.81;-22.360;do
748.69;-22.410;do
752.61;-22.460;do
756.85;-22.470;do
760.82;-22.480;do
764.83;-22.490;do
768.74;-22.500;do
772.78;-22.510;do
776.68;-22.520;do
780.70;-22.530;do
785.18;-22.610;do
788.06;-22.720;do
792.08;-22.830;do
796.35;-23.030;do
800.27;-23.120;do
804.26;-23.380;do
808.23;-23.400;do
812.26;-23.520;do
816.16;-23.570;do
820.10;-23.580;do
824.09;-23.590;do
828.30;-23.430;do
832.26;-23.250;do
836.16;-23.070;do
840.07;-22.890;do
844.04;-22.710;do
848.21;-22.530;do
852.24;-22.350;do
856.19;-22.170;do
860.16;-21.990;do
864.14;-21.810;do
868.06;-21.630;do
