y_m;z_m;kind
0.00;1.850;bo
4.00;1.810;bo
8.95;1.790;bo
12.29;1.790;bo
17.67;1.630;bo
21.51;1.650;bo
25.20;1.480;bo
29.27;1.280;bo
34.09;1.010;bo
38.67;0.790;bo
43.12;0.670;bo
46.99;0.570;bo
52.66;0.460;bo
57.24;0.420;bo
62.10;0.460;bo
66.23;0.450;bo
69.56;0.460;bo
74.26;0.420;bo
78.82;0.390;bo
83.97;0.370;do
88.92;0.340;do
93.63;0.280;do
99.04;0.200;do
103.56;0.130;do
108.14;0.060;do
112.15;0.050;do
118.24;0.050;do
123.24;0.000;do
128.25;-0.070;do
133.23;-0.200;do
138.21;-0.310;do
143.19;-0.470;do
148.16;-0.610;do
153.22;-0.840;do
158.24;-1.000;do
163.16;-1.180;do
168.24;-1.490;do
173.15;-1.840;do
178.17;-2.090;do
183.21;-2.710;do
188.14;-3.250;do
193.16;-3.610;do
198.19;-3.910;do
203.24;-4.180;do
208.17;-4.440;do
213.16;-4.720;do
218.19;-4.920;do
223.14;-5.130;do
228.20;-5.380;do
233.24;-5.530;do
238.20;-5.660;do
243.20;-5.870;do
248.22;-6.050;do
253.14;-6.100;do
258.12;-6.245;do
263.23;-6.390;do
268.22;-6.560;do
273.22;-6.730;do
278.23;-6.910;do
283.22;-7.035;do
288.27;-7.160;do
293.24;-7.380;do
298.20;-7.590;do
303.20;-7.760;do
308.20;-7.910;do
313.26;-7.980;do
318.17;-8.010;do
323.18;-8.110;do
328.24;-8.100;do
333.24;-8.280;do
338.24;-8.270;do
343.28;-8.430;do
348.27;-8.260;do
353.20;-8.550;do
358.19;-8.510;do
363.17;-8.500;do
368.27;-8.640;do
373.18;-9.020;do
378.21;-8.870;do
383.11;-8.770;do
388.24;-8.870;do
393.26;-8.670;do
398.19;-8.615;do
403.26;-8.560;do
408.20;-8.520;do
413.25;-8.610;do
418.21;-8.650;do
423.23;-8.580;do
428.14;-8.590;do
433.25;-8.550;do
438.19;-8.660;do
443.25;-8.660;do
448.17;-8.710;do
453.23;-8.650;do
458.21;-8.760;do
463.23;-8.800;do
468.16;-8.680;do
473.19;-8.740;do
478.24;-8.680;do
483.23;-8.690;do
487.95;-8.770;do
493.28;-8.810;do
498.25;-8.680;do
503.23;-8.790;do
508.23;-8.720;do
513.17;-8.790;do
518.27;-8.670;do
523.16;-8.710;do
528.18;-8.680;do
533.23;-8.730;do
538.19;-8.690;do
543.18;-8.710;do
548.26;-8.760;do
553.02;-8.840;do
558.27;-8.800;do
563.17;-8.840;do
568.16;-8.790;do
573.17;-8.770;do
578.19;-8.750;do
583.16;-8.790;do
588.14;-8.980;do
593.18;-8.800;do
598.14;-8.810;do
603.20;-8.820;do
608.18;-8.830;do
613.18;-8.840;do
618.23;-8.850;do
623.10;-8.860;do
628.26;-8.820;do
633.22;-8.815;do
638.26;-8.810;do
643.25;-8.790;do
648.24;-8.770;do
653.17;-8.750;do
658.23;-8.760;do
663.26;-8.770;do
668.23;-8.800;do
673.24;-8.785;do
678.18;-8.770;do
683.20;-8.780;do
688.13;-8.790;do
693.16;-8.800;do
698.16;-8.860;do
703.16;-8.810;do
708.25;-8.760;do
713.22;-8.830;do
718.17;-8.910;do
723.22;-8.800;do
728.20;-8.770;do
733.23;-8.810;do
737.97;-8.830;do
743.25;-8.840;do
748.27;-8.850;do
752.89;-8.860;do
758.25;-8.840;do
763.15;-8.805;do
768.26;-8.770;do
773.25;-8.775;do
778.22;-8.780;do
783.21;-8.750;do
788.26;-8.730;do
793.22;-8.760;do
798.20;-8.710;do
803.09;-8.670;do
808.22;-8.760;do
813.24;-8.740;do
818.22;-8.820;do
823.15;-8.810;do
828.25;-8.690;do
833.23;-8.710;do
838.15;-8.760;do
843.11;-8.810;do
848.23;-8.760;do
853.14;-8.710;do
858.23;-8.710;do
863.18;-8.560;do
