y_m;z_m;kind
0.00;3.140;bo
3.78;3.110;bo
7.68;3.090;do
11.68;3.050;do
15.68;3.030;do
19.68;3.030;do
23.90;3.010;do
27.73;2.340;do
30.66;1.700;do
35.59;1.300;do
39.44;0.700;do
43.76;-0.120;do
48.55;-0.660;do
52.53;-1.430;do
56.53;-2.100;do
60.53;-2.670;do
64.54;-3.080;do
68.54;-3.250;do
72.52;-3.630;do
76.52;-3.970;do
80.57;-4.470;do
84.65;-4.620;do
88.60;-5.780;do
92.63;-7.260;do
96.66;-7.030;do
100.62;-6.970;do
104.64;-6.790;do
108.62;-6.620;do
112.61;-6.460;do
116.55;-6.200;do
120.63;-5.920;do
124.69;-5.570;do
128.70;-5.220;do
132.53;-4.810;do
136.64;-3.640;do
140.56;-2.450;do
144.60;-1.780;do
148.55;-1.260;do
152.55;-0.830;do
156.58;-0.340;do
160.55;0.100;do
164.67;0.700;do
168.65;1.750;do
172.14;1.810;do
176.10;1.930;do
180.40;2.420;do
184.30;2.430;do
188.04;2.380;do
190.03;2.350;do
194.59;2.330;do
198.30;2.310;do
201.26;2.300;bo
204.59;2.230;bo
