y_m;z_m;kind
0.00;4.300;bo
4.15;4.310;bo
7.98;4.290;do
10.52;4.250;do
12.73;4.220;do
16.51;4.230;do
20.44;4.260;do
24.68;4.250;do
28.29;4.210;do
31.34;4.020;do
32.14;3.330;do
34.11;2.350;do
35.19;1.590;do
38.06;0.800;do
40.98;-1.010;do
44.43;-1.730;do
48.45;-2.540;do
52.44;-3.370;do
56.46;-3.570;do
60.46;-3.590;do
64.50;-3.610;do
68.56;-3.620;do
72.52;-3.830;do
76.53;-4.230;do
80.51;-4.290;do
84.47;-4.380;do
88.56;-3.950;do
92.46;-3.710;do
96.45;-3.300;do
100.55;-2.660;do
104.54;-2.250;do
108.56;-2.010;do
112.56;-1.890;do
116.58;-1.770;do
120.52;-1.680;do
124.45;-1.630;do
128.57;-1.440;do
132.47;-1.210;do
136.43;-1.040;do
140.44;-0.710;do
144.44;-0.390;do
148.51;0.170;do
151.90;0.550;do
154.93;0.800;do
157.97;1.050;do
160.71;1.350;do
163.15;2.060;do
166.93;1.920;do
170.79;1.860;do
173.90;1.840;do
177.76;1.880;do
181.54;1.760;do
185.17;1.790;do
189.59;1.830;do
