y_m;z_m;kind
0.00;1.390;bo
4.00;1.340;bo
7.56;2.130;bo
9.87;2.018;bo
12.85;2.080;bo
15.86;2.060;bo
18.89;2.040;bo
21.85;2.030;bo
24.83;1.960;bo
27.92;1.970;bo
30.95;0.700;do
33.71;0.390;do
35.33;0.060;do
39.28;-0.650;do
43.25;-1.250;do
47.33;-1.950;do
51.32;-4.760;do
55.33;-7.460;do
59.26;-9.640;do
63.25;-10.560;do
67.28;-10.910;do
71.24;-11.060;do
75.28;-10.880;do
79.29;-11.540;do
83.25;-12.090;do
87.32;-12.550;do
91.27;-12.800;do
95.28;-13.150;do
99.28;-13.210;do
103.29;-13.320;do
107.24;-13.440;do
111.27;-13.490;do
115.27;-13.550;do
119.27;-13.580;do
123.20;-13.570;do
127.28;-13.540;do
131.28;-13.540;do
135.27;-13.570;do
139.28;-13.630;do
143.27;-13.570;do
147.27;-13.620;do
151.25;-13.540;do
155.21;-13.550;do
159.22;-13.550;do
163.26;-13.490;do
167.25;-13.480;do
171.24;-13.460;do
175.24;-13.440;do
179.24;-13.410;do
183.24;-13.390;do
187.23;-13.390;do
191.25;-13.340;do
195.29;-13.140;do
199.29;-13.040;do
203.29;-12.900;do
207.20;-12.840;do
211.28;-12.680;do
215.27;-12.610;do
219.22;-12.210;do
223.22;-12.210;do
227.23;-12.290;do
231.26;-12.130;do
235.26;-11.970;do
239.23;-11.850;do
243.23;-11.850;do
247.24;-11.880;do
251.25;-11.880;do
255.22;-11.920;do
259.23;-11.910;do
263.28;-11.830;do
267.21;-11.840;do
271.28;-11.700;do
275.27;-11.720;do
279.23;-11.850;do
283.27;-11.890;do
287.18;-11.920;do
291.21;-11.870;do
295.21;-11.890;do
299.18;-11.820;do
303.27;-11.850;do
307.25;-11.630;do
311.19;-11.380;do
315.14;-11.420;do
319.17;-11.410;do
323.18;-11.600;do
327.17;-11.650;do
331.25;-11.760;do
335.26;-11.910;do
339.25;-12.010;do
343.25;-12.140;do
347.17;-12.160;do
351.14;-12.090;do
355.20;-12.010;do
359.15;-12.250;do
363.23;-12.380;do
367.14;-12.270;do
371.20;-12.210;do
375.22;-12.400;do
379.22;-12.360;do
383.20;-12.440;do
387.24;-12.630;do
391.21;-12.210;do
395.14;-12.330;do
399.22;-12.080;do
403.22;-11.820;do
407.21;-12.120;do
411.13;-12.230;do
415.21;-12.590;do
419.17;-12.490;do
423.22;-12.410;do
427.25;-12.450;do
431.16;-12.160;do
435.22;-12.160;do
439.20;-11.850;do
443.21;-11.440;do
447.24;-11.490;do
451.16;-11.600;do
455.22;-11.640;do
459.25;-11.860;do
463.12;-11.910;do
467.14;-11.860;do
471.23;-11.980;do
475.18;-12.030;do
479.21;-11.740;do
483.25;-11.410;do
487.23;-11.450;do
491.23;-11.210;do
495.25;-11.400;do
499.18;-11.500;do
503.15;-11.600;do
507.22;-11.790;do
511.16;-11.810;do
515.14;-11.840;do
519.17;-11.930;do
523.22;-11.810;do
527.22;-11.910;do
531.21;-11.850;do
535.16;-11.820;do
539.21;-11.830;do
543.21;-11.680;do
547.22;-11.410;do
551.14;-11.370;do
555.17;-11.430;do
559.14;-11.300;do
563.21;-11.350;do
567.19;-11.290;do
571.24;-11.240;do
575.23;-11.240;do
579.19;-11.330;do
583.18;-11.280;do
587.26;-11.290;do
591.21;-11.060;do
595.22;-11.040;do
599.20;-10.980;do
603.17;-11.130;do
607.20;-11.160;do
611.21;-11.090;do
615.22;-11.010;do
619.14;-10.800;do
623.25;-10.740;do
627.14;-10.720;do
631.14;-10.770;do
635.22;-10.660;do
639.17;-10.520;do
643.17;-10.460;do
647.13;-10.430;do
651.15;-10.490;do
655.21;-10.420;do
659.15;-10.370;do
663.18;-10.440;do
667.12;-10.450;do
671.21;-10.590;do
675.24;-10.480;do
679.14;-10.380;do
683.22;-10.400;do
687.21;-10.460;do
691.21;-10.320;do
695.21;-10.400;do
699.15;-10.330;do
703.18;-10.490;do
707.21;-10.680;do
711.18;-11.150;do
715.17;-10.950;do
719.20;-10.550;do
723.17;-10.480;do
727.20;-10.760;do
731.19;-10.760;do
735.13;-10.590;do
739.20;-10.790;do
743.15;-10.830;do
747.14;-10.690;do
751.21;-10.510;do
755.20;-10.540;do
759.18;-10.760;do
763.18;-10.680;do
767.23;-10.550;do
771.19;-10.590;do
775.22;-10.690;do
779.18;-10.560;do
783.23;-10.740;do
787.22;-10.700;do
791.15;-10.710;do
795.18;-10.590;do
799.14;-10.610;do
803.23;-10.590;do
807.16;-10.410;do
811.22;-10.290;do
815.13;-10.250;do
819.17;-9.930;do
823.24;-9.700;do
827.19;-9.290;do
831.12;-8.660;do
835.23;-9.020;do
839.21;-8.030;do
843.18;-7.090;do
847.21;-7.080;do
851.22;-7.040;do
855.23;-6.880;do
859.19;-6.890;do
863.22;-6.880;do
867.18;-6.820;do
871.21;-6.770;do
875.16;-6.710;do
879.16;-6.480;do
883.18;-6.370;do
887.15;-6.230;do
891.17;-6.150;do
895.20;-5.760;do
899.19;-4.770;do
903.22;-2.340;do
907.23;-1.580;do
911.23;-0.550;do
915.06;0.430;do
916.98;1.030;bo
918.12;1.570;bo
919.38;2.990;bo
920.39;3.380;bo
922.12;3.380;bo
923.45;2.520;bo
924.97;1.710;bo
927.20;1.580;bo
929.47;1.530;bo
932.19;1.500;bo
934.75;1.390;bo
937.64;1.480;bo
940.47;1.400;bo
944.47;1.420;bo
