y_m;z_m;kind
0.00;1.810;bo
5.00;1.860;bo
9.20;1.890;bo
13.70;1.940;bo
18.93;1.860;bo
21.93;1.850;bo
24.43;1.840;bo
27.45;2.600;bo
30.49;2.640;bo
31.88;1.590;bo
37.15;1.020;bo
41.97;0.240;bo
45.08;-0.340;bo
49.58;-0.310;bo
54.08;-0.400;bo
59.38;-0.480;bo
64.68;-0.630;bo
69.79;-0.720;bo
74.73;-0.840;bo
80.02;-1.100;bo
84.95;-2.640;bo
88.38;-4.010;bo
93.03;-5.030;bo
96.36;-6.550;bo
100.72;-6.970;bo
103.44;-7.720;do
106.52;-7.890;do
110.36;-8.060;do
113.86;-8.220;do
117.07;-8.270;do
120.07;-8.330;do
123.57;-8.430;do
126.57;-8.480;do
130.07;-8.550;do
133.07;-8.590;do
136.37;-8.610;do
139.37;-8.650;do
142.57;-8.700;do
145.57;-8.760;do
148.77;-8.780;do
151.77;-8.780;do
154.97;-8.780;do
157.97;-8.810;do
160.97;-8.900;do
163.97;-8.900;do
166.97;-8.900;do
169.97;-8.920;do
172.97;-8.970;do
175.97;-8.970;do
178.97;-8.970;do
181.97;-9.000;do
185.27;-9.010;do
188.27;-9.050;do
191.57;-9.090;do
194.57;-9.090;do
197.77;-9.100;do
200.77;-9.150;do
204.17;-9.160;do
207.17;-9.190;do
210.37;-9.220;do
213.37;-9.180;do
216.77;-9.170;do
219.77;-9.190;do
223.07;-9.200;do
226.07;-9.210;do
229.37;-9.220;do
232.37;-9.220;do
235.47;-9.230;do
238.47;-9.320;do
241.77;-9.410;do
244.77;-9.420;do
247.97;-9.420;do
250.97;-9.450;do
254.17;-9.470;do
257.17;-9.450;do
260.37;-9.410;do
263.37;-9.420;do
266.37;-9.450;do
269.37;-9.450;do
272.57;-9.450;do
275.57;-9.470;do
278.77;-9.490;do
281.77;-9.420;do
284.97;-9.380;do
287.97;-9.450;do
291.17;-9.500;do
294.17;-9.520;do
297.37;-9.540;do
300.37;-9.550;do
303.57;-9.550;do
306.57;-9.550;do
309.77;-9.560;do
312.77;-9.570;do
315.77;-9.570;do
318.77;-9.590;do
321.77;-9.610;do
324.77;-9.620;do
327.77;-9.640;do
330.77;-9.660;do
333.77;-9.690;do
336.77;-9.690;do
339.77;-9.690;do
342.77;-9.720;do
345.77;-9.760;do
348.47;-9.760;do
351.47;-9.750;do
354.47;-9.730;do
357.47;-9.700;do
362.67;-9.620;do
368.14;-9.630;do
373.54;-9.490;do
378.73;-9.370;do
383.77;-9.360;do
388.80;-9.330;do
393.65;-9.190;do
398.40;-9.170;do
403.07;-9.180;do
407.79;-9.170;do
412.36;-9.160;do
416.92;-9.160;do
421.50;-9.180;do
426.03;-9.140;do
430.56;-9.170;do
435.11;-9.170;do
439.65;-9.300;do
444.18;-9.280;do
448.78;-9.220;do
453.31;-8.870;do
457.89;-8.820;do
462.47;-8.770;do
467.10;-8.740;do
471.64;-8.570;do
476.23;-8.570;do
480.85;-8.490;do
485.38;-8.370;do
489.97;-8.300;do
494.57;-8.280;do
499.15;-8.220;do
503.66;-8.160;do
508.14;-8.040;do
512.61;-7.950;do
517.06;-7.230;do
521.62;-6.860;do
526.02;-6.750;do
530.54;-5.810;do
534.97;-5.370;do
539.46;-6.050;do
543.81;-6.810;do
548.24;-6.410;do
552.67;-6.340;do
557.12;-6.600;do
561.46;-6.900;do
565.86;-6.980;do
570.20;-6.820;do
574.55;-7.150;do
578.83;-7.350;do
583.18;-7.450;do
587.46;-7.320;do
591.76;-7.320;do
596.05;-7.260;do
600.24;-7.190;do
604.49;-7.190;do
608.73;-7.110;do
612.86;-7.090;do
