y_m;z_m;kind
0.00;1.650;bo
5.00;1.680;bo
8.82;1.640;bo
13.49;1.740;bo
19.25;1.900;bo
22.73;1.790;bo
26.27;1.760;bo
28.87;0.820;bo
30.87;0.420;bo
33.27;0.160;bo
39.00;-0.290;do
42.00;-0.410;do
45.00;-0.600;do
47.99;-0.820;do
50.95;-0.940;do
53.95;-1.360;do
56.95;-3.150;do
59.98;-4.290;do
62.98;-5.160;do
65.97;-5.900;do
68.98;-6.580;do
71.97;-7.180;do
74.96;-7.920;do
77.92;-8.460;do
80.96;-8.540;do
83.60;-8.550;do
86.74;-8.690;do
89.86;-8.670;do
92.98;-9.220;do
95.99;-9.940;do
98.97;-10.260;do
101.93;-10.220;do
104.90;-10.180;do
107.99;-10.260;do
110.94;-10.280;do
113.94;-10.260;do
116.95;-10.340;do
120.00;-10.300;do
122.96;-10.270;do
125.97;-10.340;do
128.96;-10.250;do
131.98;-10.100;do
134.96;-10.020;do
137.96;-9.930;do
140.93;-9.880;do
143.93;-9.810;do
146.93;-9.570;do
149.91;-9.300;do
152.93;-9.190;do
155.99;-9.160;do
159.00;-9.190;do
161.92;-8.920;do
164.84;-9.100;do
167.90;-8.700;do
170.95;-8.310;do
173.73;-8.150;do
176.90;-7.730;do
179.90;-7.610;do
182.94;-7.510;do
185.95;-7.680;do
188.94;-7.320;do
191.93;-7.170;do
194.94;-7.290;do
197.94;-7.170;do
200.95;-7.030;do
203.93;-7.140;do
206.92;-7.200;do
209.92;-6.710;do
212.91;-6.660;do
215.96;-6.850;do
218.92;-6.640;do
222.00;-6.730;do
224.99;-7.050;do
227.97;-7.120;do
230.95;-7.270;do
233.97;-7.110;do
236.95;-6.970;do
240.00;-7.040;do
242.95;-7.110;do
245.85;-7.170;do
248.96;-7.270;do
251.93;-7.460;do
254.90;-7.550;do
257.92;-7.500;do
260.94;-7.810;do
263.95;-8.060;do
266.99;-8.060;do
269.95;-8.510;do
272.98;-8.570;do
275.97;-8.810;do
278.99;-8.620;do
281.93;-8.440;do
284.97;-8.480;do
287.96;-8.840;do
290.95;-8.750;do
293.92;-8.910;do
296.91;-8.910;do
299.93;-8.900;do
302.97;-8.950;do
305.98;-9.020;do
308.98;-8.960;do
311.96;-8.870;do
314.92;-8.970;do
317.99;-8.970;do
320.98;-9.120;do
323.96;-9.040;do
326.98;-8.990;do
329.96;-8.840;do
332.99;-8.940;do
335.94;-9.020;do
338.95;-8.960;do
341.92;-8.880;do
344.96;-8.790;do
347.96;-8.810;do
350.97;-8.850;do
353.93;-9.120;do
356.99;-8.900;do
359.98;-8.820;do
362.95;-8.850;do
365.99;-8.890;do
368.97;-8.970;do
371.99;-8.840;do
374.91;-8.940;do
377.93;-8.940;do
380.92;-8.940;do
383.97;-8.940;do
386.94;-9.090;do
390.00;-9.060;do
392.99;-8.990;do
395.99;-9.090;do
398.97;-9.250;do
401.99;-9.160;do
404.94;-9.160;do
407.98;-9.280;do
410.96;-8.970;do
413.97;-9.080;do
416.96;-9.100;do
419.96;-9.070;do
422.98;-9.260;do
425.99;-9.340;do
428.97;-9.470;do
431.99;-9.400;do
434.95;-9.340;do
437.99;-9.470;do
440.92;-9.580;do
443.96;-9.430;do
446.99;-8.890;do
449.93;-9.190;do
452.99;-9.730;do
455.97;-9.620;do
458.99;-9.510;do
461.98;-9.680;do
464.99;-9.650;do
467.97;-9.590;do
470.95;-9.590;do
473.93;-9.610;do
476.99;-9.700;do
479.99;-9.780;do
482.98;-9.840;do
485.95;-9.860;do
489.01;-9.940;do
491.96;-9.990;do
494.97;-9.980;do
498.00;-9.950;do
500.98;-9.860;do
503.93;-9.980;do
506.93;-10.090;do
509.98;-10.140;do
512.94;-10.150;do
515.91;-10.160;do
518.98;-10.190;do
521.96;-10.190;do
524.91;-10.280;do
527.88;-10.300;do
530.93;-10.330;do
533.94;-10.380;do
536.96;-10.270;do
539.97;-10.200;do
542.98;-10.230;do
545.93;-10.260;do
548.93;-10.510;do
551.94;-10.180;do
554.92;-10.230;do
557.92;-10.190;do
560.94;-10.250;do
563.90;-10.270;do
566.93;-10.350;do
569.94;-10.410;do
572.95;-10.530;do
575.92;-10.510;do
579.00;-10.480;do
581.99;-10.440;do
584.98;-10.470;do
587.95;-10.510;do
590.95;-10.620;do
593.95;-10.690;do
596.92;-10.810;do
599.96;-10.790;do
602.92;-10.650;do
605.91;-10.660;do
608.96;-10.650;do
611.94;-10.740;do
614.93;-10.870;do
617.99;-10.980;do
620.99;-11.030;do
623.99;-10.990;do
626.98;-10.930;do
629.93;-10.970;do
633.00;-11.130;do
635.97;-11.100;do
638.97;-11.100;do
641.92;-11.220;do
644.98;-11.160;do
647.97;-11.190;do
650.93;-11.200;do
653.98;-11.300;do
656.99;-11.380;do
659.97;-11.280;do
662.99;-11.320;do
665.98;-11.410;do
668.90;-11.400;do
671.94;-11.340;do
675.00;-11.390;do
678.00;-11.430;do
680.92;-11.450;do
684.00;-11.490;do
686.98;-11.500;do
689.99;-11.530;do
692.92;-11.550;do
695.96;-11.570;do
698.92;-11.560;do
701.94;-11.540;do
704.93;-11.560;do
707.94;-11.620;do
710.97;-11.610;do
713.98;-11.640;do
717.00;-11.650;do
719.94;-11.650;do
722.96;-11.610;do
725.99;-11.590;do
728.93;-11.640;do
731.92;-11.700;do
735.00;-11.750;do
737.99;-11.760;do
740.93;-11.750;do
743.99;-11.750;do
746.98;-11.790;do
749.92;-11.780;do
752.92;-11.790;do
755.95;-11.800;do
758.98;-11.880;do
761.93;-11.800;do
764.96;-11.770;do
767.94;-11.780;do
770.93;-11.790;do
773.91;-11.750;do
777.00;-11.730;do
780.00;-11.880;do
782.97;-11.760;do
785.89;-11.910;do
788.99;-11.730;do
791.98;-11.780;do
795.00;-11.690;do
797.98;-11.700;do
800.94;-11.690;do
803.95;-11.640;do
806.98;-11.570;do
809.89;-11.530;do
812.99;-11.480;do
815.90;-11.460;do
819.00;-11.440;do
821.90;-11.460;do
824.93;-11.440;do
827.98;-11.470;do
831.01;-11.350;do
833.95;-11.340;do
836.98;-11.330;do
839.95;-11.280;do
842.98;-11.300;do
846.00;-11.270;do
848.94;-11.230;do
851.95;-11.230;do
854.97;-11.180;do
858.00;-11.150;do
860.95;-11.160;do
863.94;-11.090;do
866.94;-11.090;do
869.95;-11.080;do
873.00;-11.030;do
875.97;-11.030;do
878.93;-10.970;do
881.89;-11.000;do
885.01;-10.990;do
887.96;-10.950;do
890.99;-10.770;do
893.97;-10.870;do
896.99;-10.770;do
899.99;-10.730;do
902.97;-10.780;do
905.97;-10.710;do
908.94;-10.680;do
911.96;-10.700;do
915.00;-10.510;do
917.95;-10.720;do
920.99;-10.420;do
923.99;-10.330;do
926.91;-10.230;do
929.93;-10.200;do
932.92;-10.060;do
935.98;-9.980;do
938.98;-9.840;do
941.98;-9.730;do
944.95;-9.610;do
947.98;-9.610;do
950.99;-9.450;do
953.97;-9.250;do
956.97;-9.260;do
959.95;-9.060;do
962.96;-8.930;do
966.00;-8.760;do
968.99;-8.620;do
971.94;-8.470;do
974.98;-8.350;do
977.95;-8.170;do
980.97;-7.700;do
983.91;-7.430;do
986.92;-7.240;do
989.95;-7.160;do
992.99;-7.070;do
995.94;-6.970;do
998.93;-6.850;do
1001.97;-6.790;do
1005.00;-6.630;do
1007.96;-6.550;do
1010.94;-6.460;do
1013.97;-6.290;do
1016.98;-6.290;do
1019.90;-6.190;do
1022.98;-6.130;do
1025.99;-6.050;do
1028.93;-5.990;do
1031.99;-5.930;do
1034.98;-5.900;do
1037.95;-5.840;do
1040.74;-5.760;do
1043.98;-5.460;do
1046.92;-5.640;do
1049.53;-5.660;do
1052.98;-5.340;do
1055.98;-5.660;do
1059.00;-5.800;do
1061.93;-5.520;do
1064.99;-5.610;do
1067.98;-5.650;do
1070.98;-5.610;do
1073.99;-5.130;do
1076.98;-4.900;do
1080.00;-3.540;do
1082.93;-2.450;do
1085.99;-1.450;do
1088.99;-0.490;do
1092.00;-0.100;do
1097.06;0.260;bo
1099.84;0.830;bo
1102.84;2.200;bo
1105.34;2.211;bo
1109.99;1.820;bo
1115.02;1.750;bo
1119.62;1.740;bo
1124.12;1.770;bo
1128.22;1.830;bo
