y_m;z_m;kind
0.00;3.300;bo
2.19;3.290;bo
6.86;3.250;bo
11.90;3.210;bo
16.70;3.190;bo
21.05;3.110;bo
26.01;3.060;bo
29.91;2.910;bo
33.71;1.690;bo
34.66;1.020;bo
38.50;-0.900;do
42.23;-2.720;do
46.50;-4.720;do
50.54;-5.760;do
54.47;-6.750;do
58.49;-7.280;do
62.59;-7.780;do
66.53;-8.210;do
70.54;-8.270;do
74.61;-8.780;do
78.59;-9.000;do
82.51;-9.080;do
86.63;-9.080;do
90.54;-9.140;do
94.48;-9.180;do
98.56;-9.190;do
102.52;-9.330;do
106.58;-10.180;do
110.63;-10.210;do
114.64;-10.560;do
118.65;-10.630;do
122.59;-10.660;do
126.63;-10.690;do
130.54;-10.720;do
134.54;-10.750;do
138.49;-10.780;do
142.51;-10.810;do
146.62;-10.840;do
150.56;-10.870;do
154.61;-10.900;do
158.49;-11.040;do
162.56;-10.910;do
166.43;-10.890;do
170.64;-10.870;do
174.54;-10.850;do
178.51;-10.720;do
182.50;-10.670;do
186.39;-10.650;do
190.42;-10.630;do
194.61;-10.610;do
198.52;-10.590;do
202.57;-10.570;do
206.46;-10.550;do
210.50;-10.530;do
214.46;-10.510;do
218.43;-10.490;do
222.45;-10.470;do
226.37;-10.450;do
230.52;-10.430;do
234.49;-10.410;do
238.30;-10.390;do
242.54;-10.370;do
246.34;-10.350;do
250.53;-10.330;do
254.50;-10.310;do
258.42;-10.290;do
262.57;-10.270;do
266.30;-10.250;do
270.54;-10.230;do
274.57;-10.210;do
278.51;-10.190;do
282.44;-10.170;do
286.45;-10.150;do
290.40;-10.130;do
294.36;-10.110;do
298.50;-10.100;do
302.47;-10.080;do
306.30;-10.190;do
310.30;-10.210;do
314.35;-10.230;do
318.47;-10.240;do
322.53;-10.280;do
326.57;-10.350;do
330.37;-10.350;do
334.38;-10.460;do
338.44;-10.550;do
342.51;-10.630;do
346.51;-10.940;do
350.34;-11.190;do
354.45;-11.560;do
358.49;-11.690;do
362.37;-11.970;do
366.40;-11.980;do
370.55;-12.070;do
374.56;-12.210;do
378.49;-12.220;do
382.45;-12.240;do
386.49;-12.260;do
390.41;-12.280;do
394.39;-12.300;do
398.49;-12.320;do
402.33;-12.340;do
406.41;-12.360;do
410.38;-12.380;do
414.59;-12.400;do
418.49;-12.420;do
422.60;-12.440;do
426.46;-12.510;do
430.58;-12.630;do
433.91;-12.770;do
437.45;-12.930;do
440.59;-13.130;do
443.66;-13.280;do
447.30;-13.640;do
451.13;-13.840;do
455.28;-13.920;do
459.33;-14.120;do
463.38;-14.340;do
467.33;-14.560;do
471.39;-14.740;do
475.18;-14.800;do
479.22;-14.820;do
483.30;-14.840;do
487.41;-14.860;do
491.22;-14.880;do
495.27;-15.040;do
499.25;-15.190;do
503.28;-15.160;do
507.19;-15.140;do
511.19;-14.980;do
515.28;-14.710;do
519.32;-14.520;do
523.39;-14.500;do
527.19;-14.480;do
531.27;-14.460;do
535.40;-14.440;do
539.19;-13.890;do
543.31;-13.460;do
547.33;-13.290;do
551.19;-13.270;do
555.33;-13.250;do
559.35;-13.230;do
563.25;-13.210;do
567.37;-13.080;do
571.18;-12.850;do
575.36;-12.760;do
579.18;-12.640;do
583.38;-12.620;do
587.20;-12.600;do
591.39;-12.590;do
595.27;-12.580;do
599.42;-12.570;do
603.18;-12.560;do
607.25;-12.550;do
611.25;-12.540;do
615.26;-12.530;do
619.27;-12.520;do
623.28;-12.510;do
627.29;-12.500;do
631.20;-12.490;do
635.25;-12.480;do
639.29;-12.470;do
643.39;-12.510;do
647.40;-12.540;do
651.19;-12.570;do
655.34;-12.600;do
659.38;-12.630;do
663.19;-12.660;do
667.35;-12.690;do
671.37;-12.720;do
675.28;-12.750;do
679.38;-12.780;do
683.41;-12.810;do
687.28;-12.840;do
691.32;-12.870;do
695.34;-12.900;do
699.41;-12.930;do
703.22;-13.010;do
707.29;-13.060;do
711.33;-13.110;do
715.41;-13.160;do
719.18;-13.210;do
723.36;-13.260;do
727.37;-13.310;do
731.32;-13.360;do
735.37;-13.470;do
739.32;-13.500;do
743.28;-13.570;do
747.30;-13.570;do
751.24;-13.640;do
755.18;-13.610;do
759.20;-13.600;do
763.22;-13.530;do
767.26;-13.510;do
771.19;-13.080;do
775.23;-13.030;do
779.31;-12.980;do
783.28;-12.930;do
787.30;-12.880;do
791.25;-12.830;do
795.29;-12.780;do
799.23;-12.730;do
803.36;-12.680;do
807.23;-12.630;do
811.35;-12.580;do
815.23;-12.530;do
819.33;-12.480;do
823.20;-12.430;do
827.29;-12.380;do
831.29;-12.330;do
835.38;-12.280;do
839.40;-12.100;do
843.41;-12.020;do
847.42;-11.820;do
851.20;-11.690;do
855.32;-11.560;do
859.42;-11.360;do
863.39;-11.350;do
867.39;-11.320;do
871.37;-11.180;do
875.29;-11.160;do
879.26;-11.120;do
883.38;-10.980;do
887.06;-10.960;do
891.11;-10.940;do
895.00;-10.920;do
899.08;-10.900;do
903.16;-10.880;do
907.06;-10.860;do
911.24;-10.840;do
915.14;-10.820;do
919.17;-10.800;do
923.21;-10.780;do
927.16;-10.760;do
931.01;-10.740;do
935.15;-10.720;do
939.23;-10.700;do
943.23;-10.680;do
947.22;-10.660;do
951.21;-10.640;do
955.14;-10.620;do
958.97;-10.600;do
963.11;-10.580;do
967.00;-10.560;do
971.20;-10.540;do
975.17;-10.520;do
979.11;-10.500;do
983.20;-10.480;do
987.18;-10.460;do
990.99;-10.440;do
995.07;-10.420;do
999.14;-10.400;do
1002.96;-10.380;do
1007.03;-10.360;do
1011.13;-10.340;do
1014.98;-10.320;do
1019.03;-10.300;do
1023.17;-10.280;do
1027.53;-10.260;do
1031.42;-10.240;do
1035.44;-10.220;do
1039.42;-10.200;do
1043.55;-10.180;do
1047.46;-10.160;do
1051.40;-10.140;do
1055.40;-10.120;do
1059.39;-10.100;do
1063.43;-10.080;do
1067.37;-10.060;do
1071.37;-10.040;do
1075.44;-10.020;do
1079.47;-10.000;do
1083.46;-9.980;do
1087.57;-8.880;do
1091.66;-7.720;do
1095.74;-6.560;do
1099.80;-5.440;do
1103.84;-4.110;do
1107.94;-3.060;do
1112.05;-1.900;do
1116.25;1.060;do
1120.25;1.050;do
1124.01;1.040;bo
1126.23;1.880;bo
1129.27;2.510;bo
1132.45;2.660;bo
1136.31;2.690;bo
1139.61;2.730;bo
1142.95;2.740;bo
1147.06;2.830;bo
1151.23;2.800;bo
1155.95;2.790;bo
