y_m;z_m;kind
0.00;-0.440;bo
5.00;-0.450;bo
9.00;-0.350;bo
13.88;-0.190;bo
19.19;2.560;bo
21.26;2.650;bo
21.93;1.460;bo
23.82;0.740;bo
25.77;0.420;bo
30.60;-0.010;bo
35.05;-0.110;bo
38.12;-0.210;bo
43.12;-0.330;do
47.82;-0.420;do
50.86;-0.550;do
52.93;-0.620;do
58.07;-0.720;do
62.39;-0.940;do
64.87;-1.000;do
70.17;-1.350;do
74.89;-1.570;do
79.84;-1.940;do
84.97;-2.200;do
88.34;-2.510;do
92.34;-2.630;do
96.34;-2.720;do
100.34;-2.760;do
105.34;-3.260;do
110.04;-3.190;do
114.04;-3.110;do
118.04;-3.230;do
122.04;-3.520;do
127.54;-3.660;do
132.04;-3.670;do
136.04;-3.680;do
140.04;-3.800;do
144.04;-3.860;do
149.51;-4.130;do
154.90;-4.110;do
160.18;-4.140;do
165.39;-4.270;do
170.28;-4.470;do
175.14;-4.520;do
179.70;-4.630;do
184.24;-4.760;do
188.74;-4.730;do
193.07;-4.910;do
197.47;-4.950;do
201.83;-5.290;do
206.14;-5.160;do
210.38;-5.160;do
214.77;-5.250;do
218.95;-5.190;do
223.28;-5.380;do
227.66;-5.400;do
231.86;-5.530;do
236.28;-5.530;do
240.54;-5.620;do
244.89;-5.560;do
249.26;-5.560;do
253.73;-5.630;do
258.23;-5.620;do
262.90;-5.630;do
267.40;-5.710;do
272.09;-5.750;do
276.76;-5.780;do
281.56;-5.790;do
286.25;-5.880;do
291.06;-5.920;do
295.89;-5.930;do
300.71;-5.950;do
305.49;-5.970;do
310.42;-6.130;do
315.27;-6.080;do
320.06;-6.150;do
324.99;-6.160;do
329.90;-6.120;do
334.83;-6.220;do
339.63;-6.190;do
344.52;-6.340;do
349.47;-6.410;do
354.33;-6.340;do
359.13;-6.360;do
364.05;-6.460;do
368.81;-6.430;do
373.78;-6.470;do
378.92;-6.550;do
383.96;-6.680;do
389.08;-6.720;do
394.28;-6.750;do
399.49;-6.760;do
404.83;-6.830;do
410.21;-6.930;do
415.59;-6.950;do
421.02;-7.040;do
426.29;-6.990;do
431.46;-7.120;do
436.59;-7.260;do
441.54;-7.190;do
446.42;-7.290;do
451.22;-7.410;do
455.97;-7.400;do
460.65;-7.610;do
465.33;-7.570;do
469.98;-7.580;do
474.66;-7.630;do
479.22;-7.880;do
483.81;-7.920;do
488.41;-8.050;do
493.17;-8.110;do
498.15;-8.180;do
503.09;-8.100;do
