y_m;z_m;kind
0.00;0.810;bo
5.00;0.810;bo
10.00;0.810;bo
14.00;0.810;bo
18.00;0.810;bo
22.00;0.810;bo
24.50;2.020;bo
26.00;2.010;bo
29.20;0.660;bo
33.83;0.330;bo
37.68;0.250;bo
43.00;0.200;bo
48.19;0.150;bo
52.55;0.110;bo
57.48;0.020;bo
62.65;-0.150;bo
67.68;-0.250;bo
72.69;-0.340;bo
75.08;-0.710;bo
78.15;-0.710;bo
82.01;-0.720;do
86.07;-0.720;do
90.96;-1.010;do
96.03;-1.250;do
100.99;-1.450;do
106.04;-1.650;do
110.92;-2.000;do
116.08;-2.070;do
121.01;-2.240;do
125.99;-2.330;do
130.96;-2.510;do
136.06;-2.740;do
140.99;-2.770;do
146.00;-2.840;do
150.97;-2.890;do
155.97;-2.970;do
161.08;-3.030;do
165.97;-3.090;do
170.99;-3.030;do
175.99;-3.230;do
180.98;-3.290;do
186.06;-3.440;do
191.07;-3.510;do
195.98;-3.470;do
201.05;-3.640;do
206.00;-3.710;do
210.99;-3.760;do
216.07;-3.640;do
220.99;-3.650;do
225.97;-3.680;do
231.06;-3.730;do
235.95;-3.810;do
240.99;-3.840;do
246.04;-3.820;do
251.02;-3.850;do
256.02;-3.920;do
260.98;-3.960;do
265.97;-3.920;do
271.05;-4.010;do
276.00;-4.070;do
281.01;-4.070;do
286.06;-4.120;do
291.01;-4.200;do
296.04;-4.170;do
300.94;-4.230;do
306.07;-4.260;do
311.05;-4.350;do
315.93;-4.540;do
321.04;-4.680;do
325.97;-4.550;do
331.05;-4.580;do
335.99;-4.590;do
340.94;-4.840;do
345.99;-4.860;do
350.93;-4.860;do
355.93;-4.880;do
360.98;-4.900;do
366.07;-4.940;do
371.01;-4.940;do
376.00;-5.080;do
380.95;-5.170;do
385.98;-5.370;do
390.95;-5.760;do
396.05;-4.990;do
401.02;-5.030;do
406.05;-5.060;do
411.08;-5.180;do
416.05;-5.050;do
421.02;-5.110;do
426.00;-5.140;do
430.99;-5.190;do
436.05;-5.210;do
441.03;-5.210;do
446.04;-5.230;do
450.95;-5.220;do
455.92;-5.180;do
461.01;-5.250;do
465.98;-5.260;do
471.07;-5.310;do
476.01;-5.300;do
481.01;-5.300;do
486.05;-5.370;do
491.01;-5.390;do
496.06;-5.480;do
501.08;-5.500;do
505.99;-5.500;do
511.04;-5.570;do
516.04;-5.560;do
521.07;-5.730;do
525.96;-5.740;do
531.01;-5.770;do
536.02;-5.850;do
540.95;-6.080;do
546.05;-5.930;do
551.00;-5.980;do
556.01;-6.040;do
561.03;-6.100;do
566.08;-6.190;do
571.03;-6.210;do
576.03;-6.270;do
580.95;-6.380;do
586.02;-6.110;do
591.07;-6.440;do
595.97;-6.520;do
601.03;-6.570;do
605.99;-6.530;do
611.05;-6.660;do
616.05;-6.850;do
621.07;-6.760;do
625.95;-6.780;do
631.06;-6.810;do
635.98;-6.870;do
641.04;-6.930;do
646.08;-6.920;do
650.99;-6.950;do
655.94;-6.990;do
660.98;-7.050;do
666.09;-7.060;do
671.07;-7.100;do
675.99;-7.150;do
681.00;-7.180;do
686.06;-7.210;do
691.04;-7.270;do
696.04;-7.280;do
701.01;-7.390;do
706.06;-7.330;do
711.05;-7.380;do
716.03;-7.380;do
721.07;-7.400;do
726.01;-7.390;do
731.02;-7.490;do
735.96;-7.280;do
741.08;-7.470;do
745.94;-7.550;do
750.93;-7.600;do
756.02;-7.580;do
761.06;-7.640;do
766.09;-7.610;do
771.03;-7.680;do
776.06;-7.750;do
781.08;-7.780;do
785.96;-7.730;do
791.03;-7.790;do
795.98;-7.790;do
801.09;-7.810;do
806.03;-7.990;do
811.06;-7.940;do
816.07;-7.900;do
821.07;-7.950;do
826.08;-8.010;do
831.09;-8.020;do
836.04;-8.100;do
841.03;-8.130;do
845.90;-8.140;do
851.07;-8.220;do
856.05;-8.300;do
861.02;-8.330;do
865.95;-8.290;do
870.99;-8.380;do
876.03;-8.460;do
880.99;-8.420;do
886.07;-8.380;do
890.97;-8.460;do
895.99;-8.490;do
901.08;-8.490;do
905.99;-8.590;do
911.03;-8.530;do
915.91;-8.500;do
921.01;-8.540;do
926.02;-8.660;do
931.08;-8.610;do
936.08;-8.510;do
941.08;-8.730;do
946.06;-8.050;do
950.98;-8.730;do
956.04;-8.770;do
960.99;-8.890;do
966.02;-8.640;do
971.01;-8.780;do
976.03;-8.660;do
980.95;-8.620;do
985.93;-8.650;do
991.04;-8.570;do
996.09;-8.540;do
1001.06;-8.330;do
1005.96;-8.440;do
1011.00;-8.660;do
1015.99;-8.470;do
1020.94;-8.430;do
1026.08;-8.620;do
1031.04;-8.460;do
1035.91;-8.250;do
1040.92;-8.320;do
1045.96;-8.410;do
1050.94;-8.460;do
1056.04;-8.510;do
1060.94;-7.940;do
1065.99;-8.530;do
1070.99;-8.390;do
1075.99;-8.500;do
1081.05;-8.340;do
1086.08;-8.510;do
1091.08;-8.160;do
1095.97;-8.500;do
1100.98;-8.210;do
1105.98;-8.510;do
1111.05;-8.290;do
1115.96;-7.970;do
1121.00;-8.380;do
1126.02;-8.280;do
1131.06;-8.100;do
1136.05;-8.220;do
