y_m;z_m;kind
0.00;-0.360;bo
4.50;-0.330;bo
9.10;-0.310;bo
13.50;-0.250;bo
18.40;-0.220;bo
21.62;0.490;bo
22.89;1.920;bo
23.87;1.860;bo
24.76;2.080;do
25.55;2.040;do
27.67;0.710;do
29.50;-0.570;do
34.84;-1.920;do
39.78;-3.350;do
44.80;-5.030;do
49.84;-5.340;do
54.85;-5.490;do
59.80;-5.920;do
64.81;-6.440;do
69.82;-7.380;do
74.80;-8.140;do
79.77;-8.900;do
84.91;-9.660;do
89.84;-10.420;do
94.97;-11.150;do
99.84;-11.190;do
104.81;-11.290;do
109.85;-11.400;do
114.79;-11.320;do
119.88;-11.410;do
124.86;-11.480;do
129.82;-11.400;do
134.79;-11.270;do
139.80;-11.410;do
144.83;-11.510;do
149.83;-11.650;do
154.84;-11.480;do
159.88;-11.430;do
164.77;-11.590;do
169.90;-11.270;do
174.88;-11.190;do
179.90;-11.240;do
184.86;-11.370;do
189.90;-11.380;do
194.77;-11.180;do
199.80;-11.200;do
204.88;-10.910;do
209.90;-10.970;do
214.97;-11.050;do
219.90;-11.150;do
224.87;-11.190;do
229.91;-10.630;do
234.85;-10.060;do
239.79;-10.060;do
244.81;-10.770;do
249.85;-10.510;do
254.91;-10.200;do
259.80;-9.710;do
264.83;-9.770;do
269.81;-9.850;do
274.78;-9.910;do
279.78;-9.910;do
284.94;-10.220;do
289.87;-10.420;do
294.85;-10.550;do
299.92;-10.770;do
304.91;-10.670;do
309.78;-10.630;do
314.79;-10.620;do
319.86;-10.590;do
324.87;-10.590;do
329.93;-10.580;do
334.88;-10.580;do
339.86;-10.520;do
344.79;-10.470;do
349.91;-10.770;do
354.82;-10.580;do
359.83;-10.490;do
364.83;-10.570;do
369.81;-10.810;do
374.80;-10.780;do
379.79;-10.910;do
384.80;-10.880;do
389.97;-10.880;do
394.91;-10.960;do
399.91;-11.030;do
404.84;-11.120;do
409.86;-11.130;do
414.81;-11.440;do
419.87;-11.250;do
424.80;-11.230;do
429.90;-11.290;do
434.86;-11.420;do
439.81;-11.350;do
444.89;-11.300;do
449.87;-11.170;do
454.79;-11.900;do
459.86;-11.480;do
464.79;-11.310;do
469.78;-11.320;do
474.89;-11.470;do
479.77;-11.310;do
484.84;-11.420;do
489.83;-11.340;do
494.84;-11.270;do
499.80;-11.200;do
504.77;-11.360;do
509.89;-11.420;do
514.83;-11.400;do
519.88;-11.450;do
524.86;-11.550;do
529.90;-11.540;do
534.78;-11.350;do
539.90;-11.510;do
544.80;-11.340;do
549.79;-11.700;do
554.86;-11.700;do
559.76;-11.840;do
564.84;-12.010;do
569.85;-11.890;do
574.84;-12.060;do
579.87;-11.970;do
584.82;-11.870;do
589.85;-11.660;do
594.84;-11.720;do
599.83;-11.620;do
604.84;-11.470;do
609.88;-11.580;do
614.89;-11.420;do
619.81;-11.260;do
624.85;-11.470;do
629.87;-11.030;do
634.87;-11.040;do
639.87;-11.000;do
644.81;-10.920;do
649.80;-10.850;do
654.79;-10.800;do
659.84;-10.750;do
664.87;-10.710;do
669.89;-10.520;do
674.88;-10.430;do
679.86;-10.380;do
684.80;-10.370;do
689.79;-10.350;do
694.78;-10.320;do
699.81;-10.390;do
704.84;-10.370;do
709.86;-10.470;do
714.84;-10.350;do
719.85;-10.310;do
724.80;-10.130;do
729.86;-9.790;do
734.89;-9.180;do
739.87;-8.250;do
744.84;-5.800;do
749.78;-4.730;do
754.85;-3.110;do
759.85;-1.000;do
764.78;-0.250;do
770.05;0.360;do
773.45;0.700;do
776.16;1.790;do
778.38;2.060;do
783.12;2.247;bo
786.70;1.900;bo
791.22;1.850;bo
795.77;1.870;bo
800.40;1.830;bo
804.60;1.860;bo
