y_m;z_m;kind
0.00;5.040;bo
5.00;5.030;bo
8.99;5.010;bo
13.09;4.980;bo
16.97;4.750;do
21.24;4.740;do
25.22;4.730;do
29.45;4.700;do
33.38;4.240;do
37.54;2.780;do
40.69;0.680;do
45.90;-1.260;do
49.65;-2.390;do
53.65;-2.830;do
57.65;-3.070;do
61.61;-3.120;do
65.57;-3.150;do
69.65;-3.160;do
73.60;-3.210;do
77.55;-3.300;do
81.61;-3.320;do
85.63;-3.340;do
89.67;-3.360;do
93.68;-3.380;do
97.48;-3.400;do
101.60;-3.420;do
105.61;-3.440;do
109.55;-3.460;do
113.61;-3.480;do
117.52;-3.500;do
121.50;-3.520;do
125.52;-3.540;do
129.49;-3.560;do
133.62;-3.630;do
137.50;-3.670;do
141.61;-3.750;do
145.51;-3.810;do
149.45;-3.950;do
153.66;-4.020;do
157.62;-4.030;do
161.61;-4.040;do
165.69;-4.050;do
169.53;-4.060;do
173.64;-4.070;do
177.48;-4.120;do
181.51;-4.220;do
185.60;-4.280;do
189.50;-4.360;do
193.45;-4.190;do
197.65;-3.850;do
201.52;-3.710;do
205.65;-3.700;do
209.54;-3.600;do
213.53;-3.510;do
217.65;-2.760;do
221.53;-2.000;do
225.57;-1.260;do
229.58;-0.430;do
232.06;0.600;do
235.62;1.610;do
239.02;2.880;do
243.27;3.020;do
248.16;3.150;do
250.93;3.200;do
255.17;3.650;do
259.16;3.710;do
263.45;3.830;do
397.85;3.790;do
401.46;3.810;do
406.25;3.870;do
410.06;3.850;do
413.76;3.820;do
418.31;3.860;do
421.53;3.900;do
424.69;3.990;do
427.74;1.320;do
430.44;0.850;do
434.41;-0.760;do
438.42;-1.050;do
442.42;-1.210;do
446.42;-1.370;do
450.42;-1.530;do
454.44;-1.690;do
458.42;-1.700;do
462.47;-1.740;do
466.53;-1.790;do
470.44;-2.060;do
474.47;-2.120;do
478.48;-2.400;do
482.54;-2.670;do
486.46;-2.970;do
490.47;-3.330;do
494.45;-3.920;do
498.43;-4.110;do
502.44;-4.520;do
506.48;-4.420;do
510.44;-4.020;do
514.44;-2.600;do
517.25;-1.520;do
521.49;0.570;do
524.88;2.020;do
527.84;3.450;do
530.70;3.960;do
533.24;4.140;do
537.43;4.150;do
541.57;4.040;do
545.71;4.030;bo
549.81;4.010;bo
554.76;3.970;bo
559.73;3.930;bo
