y_m;z_m;kind
0.00;3.980;bo
3.01;4.060;bo
6.00;4.020;bo
9.00;3.950;bo
12.00;3.900;bo
15.00;3.710;bo
19.00;1.280;do
22.13;-0.820;do
25.05;-1.500;do
29.10;-3.000;do
33.19;-5.700;do
37.14;-7.600;do
41.13;-9.800;do
45.09;-12.200;do
49.18;-14.800;do
53.13;-18.500;do
57.22;-19.200;do
61.17;-21.900;do
65.35;-23.000;do
69.21;-25.300;do
73.30;-28.100;do
77.26;-28.600;do
81.34;-28.700;do
85.20;-28.800;do
89.07;-28.900;do
93.34;-29.000;do
97.33;-29.100;do
101.29;-29.200;do
105.24;-29.300;do
109.33;-30.400;do
113.28;-30.600;do
117.15;-30.800;do
121.14;-31.000;do
125.41;-31.200;do
129.27;-32.100;do
133.27;-32.000;do
137.32;-31.600;do
141.31;-30.900;do
145.36;-30.600;do
149.13;-29.900;do
153.31;-29.500;do
157.26;-29.200;do
161.13;-29.100;do
165.43;-28.800;do
169.30;-28.600;do
173.16;-28.400;do
177.24;-28.200;do
181.20;-27.600;do
185.38;-26.900;do
189.24;-26.600;do
193.51;-26.300;do
197.38;-25.900;do
201.33;-25.400;do
205.19;-25.000;do
209.41;-24.600;do
213.37;-24.300;do
217.23;-23.700;do
221.18;-23.300;do
225.36;-22.800;do
229.23;-22.400;do
233.31;-21.800;do
237.17;-21.650;do
241.26;-21.450;do
245.12;-21.400;do
249.39;-21.350;do
253.26;-21.300;do
257.12;-20.700;do
261.30;-20.200;do
265.16;-20.000;do
269.15;-19.800;do
273.20;-19.400;do
277.07;-19.350;do
281.34;-19.300;do
285.11;-19.100;do
289.29;-19.050;do
293.15;-19.000;do
297.23;-18.950;do
301.32;-18.900;do
305.18;-18.850;do
309.36;-18.800;do
313.09;-18.750;do
317.31;-18.500;do
321.14;-18.300;do
325.22;-18.200;do
329.31;-18.000;do
333.36;-17.800;do
337.13;-17.700;do
341.08;-17.600;do
345.26;-17.300;do
349.25;-17.200;do
353.30;-17.000;do
357.30;-16.800;do
361.25;-16.700;do
365.24;-16.600;do
369.29;-16.500;do
373.16;-16.400;do
377.24;-16.350;do
381.20;-16.300;do
385.38;-16.200;do
389.37;-16.180;do
393.23;-16.160;do
397.09;-16.150;do
401.03;-16.130;do
405.12;-16.000;do
409.34;-15.900;do
413.05;-15.800;do
417.36;-15.700;do
421.03;-15.650;do
425.02;-15.600;do
428.97;-15.500;do
432.76;-15.400;do
436.69;-15.300;do
440.78;-15.200;do
444.77;-15.150;do
448.72;-15.110;do
452.37;-15.000;do
456.45;-14.950;do
460.25;-14.900;do
464.33;-14.800;do
468.24;-14.700;do
472.22;-14.600;do
475.94;-14.500;do
480.02;-14.400;do
483.88;-14.350;do
488.04;-14.300;do
491.70;-14.250;do
495.70;-14.230;do
499.55;-14.210;do
503.57;-14.190;do
507.66;-14.170;do
511.65;-14.150;do
515.35;-14.130;do
519.17;-14.110;do
522.88;-14.090;do
526.96;-13.700;do
531.08;-12.700;do
535.43;-11.100;do
539.47;-10.200;do
543.45;-9.800;do
547.47;-9.000;do
551.64;-8.100;do
556.11;-5.700;do
559.32;-4.500;do
562.93;-3.100;do
565.69;-1.900;do
569.03;-0.800;do
571.53;0.550;do
572.77;1.120;do
574.58;2.290;do
575.86;3.060;do
579.28;2.830;do
582.74;2.740;do
586.90;2.710;bo
591.16;2.730;bo
594.96;2.690;bo
598.12;2.660;bo
601.45;2.640;bo
