y_m;z_m;kind
0.00;1.620;bo
2.40;1.630;bo
6.79;1.460;bo
10.20;1.410;do
13.56;1.380;do
15.54;1.330;do
20.45;1.030;do
25.70;0.630;do
29.03;-0.030;do
32.12;-1.000;do
34.72;-1.700;do
38.73;-2.200;do
42.73;-2.400;do
46.74;-2.700;do
50.74;-3.100;do
54.75;-3.400;do
58.75;-3.700;do
62.76;-4.100;do
66.76;-4.400;do
70.77;-4.900;do
74.85;-5.400;do
78.88;-5.800;do
82.78;-5.900;do
86.76;-6.200;do
90.78;-6.600;do
94.80;-6.800;do
98.81;-7.100;do
102.27;-7.500;do
106.96;-7.900;do
110.88;-8.300;do
115.00;-8.700;do
119.00;-8.700;do
122.94;-9.100;do
126.94;-9.200;do
130.96;-9.400;do
134.98;-9.900;do
138.88;-10.000;do
142.89;-10.100;do
146.86;-10.100;do
151.95;-10.200;do
156.01;-10.250;do
159.98;-10.300;do
164.14;-10.400;do
168.01;-10.320;do
172.06;-10.200;do
176.02;-10.140;do
180.09;-10.100;do
184.13;-9.950;do
187.99;-9.900;do
192.05;-9.800;do
196.02;-9.600;do
199.98;-8.700;do
204.14;-7.400;do
208.09;-6.300;do
211.96;-5.500;do
216.03;-3.400;do
220.09;-1.000;do
223.08;-0.080;do
226.24;0.230;do
228.86;3.220;do
232.78;3.000;do
237.61;2.760;do
241.88;2.440;do
246.45;2.420;do
250.88;2.400;do
254.82;2.380;bo
258.99;2.370;bo
