y_m;z_m;kind
0.00;3.010;bo
3.81;3.060;bo
7.48;3.030;bo
11.91;3.080;do
15.82;3.100;do
20.16;3.010;do
23.01;3.160;do
26.61;3.000;do
30.85;3.270;do
33.05;3.180;do
34.56;1.360;do
38.84;0.670;do
43.33;0.100;do
47.26;-0.050;do
51.08;-1.680;do
55.23;-3.110;do
59.42;-4.350;do
63.47;-5.370;do
67.49;-6.020;do
71.52;-6.350;do
75.53;-6.770;do
79.60;-7.260;do
83.54;-7.470;do
87.61;-7.950;do
91.60;-8.450;do
95.62;-8.920;do
99.57;-9.280;do
103.47;-9.760;do
107.50;-10.190;do
111.28;-11.280;do
115.44;-12.300;do
119.53;-12.580;do
122.34;-13.170;do
126.51;-14.620;do
130.57;-15.020;do
134.54;-15.160;do
138.59;-16.400;do
142.46;-16.420;do
146.44;-16.560;do
150.50;-16.600;do
154.57;-16.770;do
158.44;-17.010;do
162.44;-17.020;do
166.52;-17.030;do
170.60;-17.050;do
174.43;-17.070;do
178.47;-17.120;do
182.47;-17.240;do
186.57;-17.310;do
190.43;-17.370;do
194.49;-17.590;do
198.59;-17.790;do
202.50;-17.990;do
206.46;-18.110;do
210.41;-18.560;do
214.46;-18.990;do
218.49;-19.080;do
222.56;-19.100;do
226.42;-19.120;do
230.58;-19.140;do
234.47;-19.160;do
238.51;-19.570;do
242.37;-19.600;do
246.38;-19.680;do
250.21;-19.770;do
254.16;-19.780;do
258.20;-19.790;do
262.15;-19.990;do
266.02;-20.220;do
269.99;-20.130;do
274.03;-19.480;do
278.11;-18.810;do
282.20;-17.930;do
286.14;-17.900;do
290.07;-17.680;do
294.17;-17.610;do
298.11;-17.440;do
302.09;-17.270;do
305.99;-17.100;do
309.91;-16.930;do
313.81;-16.760;do
317.99;-16.330;do
322.22;-14.740;do
326.41;-12.930;do
330.63;-11.550;do
335.01;-8.820;do
339.33;-6.560;do
343.48;-5.370;do
346.77;-2.390;do
348.79;-1.020;do
351.15;0.100;do
353.20;0.950;do
356.66;1.110;do
360.39;2.670;do
364.11;4.400;do
366.91;4.470;do
368.87;4.470;do
372.41;4.480;do
376.31;4.440;bo
379.47;4.030;bo
381.92;3.960;bo
384.47;3.950;bo
