y_m;z_m;kind
0.00;0.110;bo
4.55;0.110;bo
9.79;0.100;bo
14.42;0.230;bo
18.99;0.300;bo
21.62;1.380;bo
22.93;2.233;bo
23.92;2.276;bo
24.56;1.520;bo
26.76;0.580;bo
28.91;-0.210;do
31.89;-0.890;do
35.10;-1.040;do
39.09;-1.110;do
43.08;-1.230;do
47.06;-1.990;do
51.10;-2.220;do
55.05;-2.320;do
59.07;-2.620;do
63.08;-2.630;do
67.06;-2.620;do
71.10;-2.630;do
75.06;-2.540;do
79.07;-2.590;do
83.06;-2.660;do
87.11;-2.770;do
91.09;-2.900;do
95.07;-2.930;do
99.13;-3.010;do
103.08;-3.000;do
107.06;-3.170;do
111.06;-3.170;do
115.05;-3.280;do
119.11;-3.320;do
123.04;-3.310;do
127.02;-3.340;do
131.08;-3.380;do
135.12;-3.420;do
138.51;-3.460;do
143.08;-3.500;do
146.62;-3.540;do
151.02;-3.580;do
155.08;-3.580;do
159.01;-3.570;do
163.11;-3.510;do
167.02;-3.480;do
171.00;-3.450;do
174.92;-3.420;do
178.75;-3.390;do
183.10;-3.370;do
186.94;-3.350;do
191.07;-3.330;do
195.00;-3.310;do
199.09;-3.260;do
202.93;-3.220;do
207.06;-3.180;do
211.00;-3.240;do
214.98;-3.210;do
219.02;-3.270;do
222.97;-3.320;do
227.12;-3.300;do
231.04;-3.350;do
235.04;-3.420;do
239.00;-3.560;do
243.12;-3.260;do
247.04;-3.310;do
251.04;-3.450;do
255.05;-3.460;do
258.96;-3.470;do
263.10;-3.560;do
267.06;-3.800;do
271.04;-4.310;do
274.68;-5.150;do
278.51;-5.990;do
282.66;-6.510;do
286.84;-6.470;do
291.06;-6.430;do
294.68;-6.390;do
299.02;-6.390;do
303.02;-6.350;do
307.14;-6.330;do
310.54;-6.350;do
315.01;-6.370;do
318.78;-6.470;do
323.10;-6.540;do
327.04;-6.640;do
331.00;-6.720;do
335.00;-6.900;do
339.15;-7.090;do
343.09;-7.440;do
346.91;-7.670;do
351.12;-7.820;do
354.84;-8.000;do
358.97;-8.010;do
363.08;-8.040;do
366.99;-8.000;do
371.00;-7.900;do
375.06;-7.950;do
379.10;-8.040;do
383.12;-7.980;do
387.10;-7.850;do
391.08;-7.730;do
395.06;-7.870;do
398.94;-7.800;do
403.05;-7.760;do
407.08;-7.680;do
411.13;-7.710;do
415.06;-7.910;do
418.75;-7.960;do
423.07;-8.060;do
426.93;-8.160;do
430.68;-8.260;do
435.14;-8.370;do
439.14;-8.400;do
443.16;-8.310;do
446.95;-8.280;do
451.08;-8.270;do
455.12;-8.230;do
459.14;-8.270;do
463.03;-8.270;do
467.09;-8.220;do
470.60;-8.190;do
475.00;-8.160;do
479.05;-8.130;do
482.93;-8.100;do
486.99;-8.070;do
491.00;-8.040;do
495.01;-8.070;do
499.08;-8.100;do
502.98;-8.140;do
507.02;-8.170;do
511.15;-8.260;do
515.08;-8.340;do
519.15;-8.390;do
523.07;-8.530;do
527.02;-8.720;do
531.12;-8.760;do
535.04;-8.870;do
539.16;-9.320;do
543.08;-9.840;do
547.03;-10.070;do
551.12;-9.850;do
554.96;-9.870;do
559.11;-9.860;do
563.15;-9.880;do
567.05;-9.900;do
571.12;-9.860;do
575.16;-9.900;do
579.06;-9.920;do
583.11;-9.980;do
587.16;-10.030;do
590.91;-10.080;do
595.03;-10.130;do
598.95;-10.180;do
603.05;-10.310;do
606.93;-10.350;do
611.05;-10.410;do
615.04;-10.380;do
619.04;-10.440;do
622.64;-10.500;do
627.00;-10.560;do
631.04;-10.620;do
635.03;-10.600;do
639.15;-10.540;do
643.16;-10.590;do
647.15;-10.650;do
651.06;-10.690;do
655.05;-10.780;do
659.01;-10.780;do
663.10;-10.790;do
667.05;-10.740;do
671.16;-10.680;do
675.05;-10.650;do
679.13;-10.780;do
682.95;-10.710;do
686.95;-10.640;do
691.06;-10.570;do
694.92;-10.500;do
698.94;-10.430;do
703.02;-10.360;do
707.05;-10.290;do
710.95;-10.220;do
714.99;-10.150;do
719.04;-10.080;do
723.02;-10.010;do
726.95;-9.940;do
730.93;-9.870;do
735.02;-9.800;do
739.07;-9.730;do
742.97;-9.660;do
747.05;-9.590;do
751.03;-9.520;do
754.94;-9.450;do
758.97;-9.380;do
763.06;-9.230;do
766.95;-9.230;do
771.04;-9.230;do
775.07;-9.240;do
779.05;-9.230;do
783.01;-9.250;do
787.05;-9.230;do
791.01;-9.200;do
795.14;-9.140;do
799.08;-8.940;do
803.08;-8.780;do
807.09;-8.670;do
811.13;-8.490;do
815.07;-8.490;do
819.11;-8.320;do
823.07;-8.210;do
827.14;-8.200;do
831.05;-8.230;do
835.06;-8.000;do
839.02;-7.690;do
843.06;-7.220;do
847.13;-7.020;do
848.72;-7.420;do
851.18;-7.160;do
855.14;-6.920;do
859.18;-6.560;do
863.16;-6.270;do
867.19;-5.510;do
871.10;-3.200;do
875.10;-2.540;do
878.43;-1.870;do
882.18;-1.230;do
885.27;-0.870;do
889.43;-0.510;do
892.55;0.190;do
892.92;1.530;do
894.97;2.010;do
898.26;2.440;bo
901.31;2.420;bo
904.81;1.640;bo
909.35;0.700;bo
913.65;0.650;bo
918.15;0.650;bo
922.65;0.650;bo
