y_m;z_m;kind
0.00;1.920;bo
4.00;1.940;bo
8.00;1.960;bo
11.48;1.990;bo
13.17;1.580;bo
15.89;1.540;bo
18.92;1.420;bo
22.19;1.530;bo
24.87;1.640;bo
27.84;1.520;bo
30.15;1.530;bo
31.91;0.550;bo
33.76;-0.030;bo
35.78;-1.150;bo
37.73;-1.190;bo
40.82;-4.540;bo
45.83;-7.210;do
50.84;-7.430;do
55.94;-8.050;do
60.84;-8.670;do
65.93;-9.290;do
70.87;-9.910;do
75.88;-10.540;do
80.82;-10.350;do
85.91;-10.590;do
90.83;-10.830;do
95.88;-11.080;do
100.88;-11.300;do
105.89;-11.150;do
110.92;-10.960;do
115.93;-11.120;do
120.91;-11.180;do
125.91;-11.110;do
130.83;-10.810;do
135.93;-10.700;do
140.92;-10.580;do
145.95;-10.470;do
150.90;-10.420;do
155.89;-10.200;do
160.82;-10.100;do
165.95;-9.990;do
170.85;-9.890;do
175.92;-9.570;do
180.93;-9.550;do
185.90;-9.500;do
190.96;-9.280;do
195.84;-9.390;do
200.91;-9.310;do
205.88;-9.230;do
210.88;-9.080;do
215.90;-8.930;do
220.95;-8.780;do
225.85;-8.630;do
230.97;-8.510;do
236.01;-8.460;do
240.96;-8.420;do
245.86;-8.380;do
250.88;-8.200;do
255.89;-8.160;do
260.86;-8.080;do
265.89;-8.010;do
270.84;-8.000;do
275.88;-8.050;do
280.84;-8.010;do
285.98;-8.040;do
290.90;-8.130;do
295.94;-7.970;do
300.92;-8.230;do
305.92;-8.310;do
310.96;-8.250;do
315.93;-8.390;do
320.93;-8.450;do
325.89;-8.510;do
330.96;-8.570;do
335.92;-8.630;do
340.83;-8.690;do
345.88;-8.750;do
350.89;-8.810;do
355.85;-8.870;do
360.92;-8.930;do
365.91;-8.990;do
370.83;-9.050;do
375.90;-9.110;do
380.84;-9.170;do
385.82;-9.230;do
390.85;-9.290;do
395.94;-9.350;do
400.87;-9.410;do
405.87;-9.470;do
410.88;-9.530;do
415.85;-9.590;do
420.91;-9.650;do
425.83;-9.710;do
430.90;-9.770;do
435.87;-9.830;do
440.88;-9.890;do
446.14;-9.950;do
450.88;-10.010;do
455.84;-10.070;do
460.89;-10.130;do
465.85;-10.190;do
471.05;-10.260;do
475.99;-10.300;do
480.82;-10.340;do
485.98;-10.370;do
490.82;-10.400;do
495.91;-10.420;do
500.83;-10.450;do
505.92;-10.500;do
510.93;-10.520;do
515.82;-10.430;do
520.82;-10.560;do
525.89;-10.600;do
530.94;-10.740;do
535.83;-10.730;do
540.88;-10.750;do
545.82;-10.810;do
550.86;-10.880;do
556.12;-10.960;do
560.81;-10.940;do
565.90;-10.910;do
570.85;-10.960;do
575.90;-11.030;do
580.90;-10.940;do
585.95;-10.990;do
590.89;-11.040;do
595.94;-11.060;do
600.82;-11.060;do
605.88;-11.050;do
610.89;-11.040;do
615.82;-11.180;do
620.90;-11.190;do
625.93;-11.170;do
630.81;-11.160;do
635.94;-11.150;do
640.92;-11.140;do
645.88;-11.130;do
650.89;-11.120;do
655.82;-11.070;do
660.95;-11.150;do
665.92;-11.150;do
670.92;-11.220;do
675.85;-11.170;do
680.91;-11.210;do
685.86;-11.190;do
690.88;-11.210;do
695.85;-11.230;do
700.91;-11.280;do
705.83;-11.320;do
710.90;-11.310;do
715.86;-11.300;do
720.94;-11.290;do
