y_m;z_m;kind
0.00;2.170;bo
4.60;2.140;bo
9.40;2.010;bo
13.70;2.030;bo
18.20;2.110;do
22.40;2.030;do
26.39;1.870;do
28.89;0.750;do
32.67;0.460;do
37.08;0.350;do
41.13;0.140;do
44.85;0.220;do
47.86;-0.030;do
52.89;-0.780;do
56.98;-0.950;do
60.00;-1.170;do
62.94;-1.750;do
65.97;-2.230;do
68.94;-2.330;do
71.97;-2.090;do
75.01;-2.400;do
77.93;-2.940;do
80.96;-4.370;do
83.93;-4.840;do
87.00;-5.090;do
89.96;-5.210;do
92.99;-5.480;do
95.97;-5.750;do
98.91;-6.040;do
101.95;-6.840;do
104.94;-8.010;do
107.93;-9.170;do
111.00;-10.580;do
113.97;-11.360;do
116.96;-11.550;do
120.00;-11.680;do
122.95;-11.800;do
126.01;-12.010;do
128.95;-12.150;do
131.98;-12.290;do
135.00;-12.520;do
137.94;-12.670;do
140.95;-12.920;do
143.98;-12.910;do
146.95;-13.030;do
149.95;-13.140;do
152.92;-13.150;do
155.99;-13.410;do
158.97;-13.310;do
161.94;-13.280;do
164.94;-13.520;do
167.93;-13.630;do
170.95;-13.720;do
173.99;-13.880;do
177.01;-14.040;do
179.99;-14.060;do
182.94;-14.200;do
185.95;-14.370;do
189.01;-14.620;do
191.96;-14.850;do
194.97;-15.050;do
197.96;-15.560;do
200.93;-16.110;do
203.99;-16.870;do
206.90;-16.960;do
209.90;-17.400;do
212.92;-17.650;do
215.93;-17.830;do
218.94;-17.680;do
221.91;-18.180;do
224.98;-18.210;do
227.94;-18.060;do
230.90;-18.000;do
233.96;-18.010;do
236.89;-18.300;do
239.91;-18.300;do
242.99;-18.270;do
245.94;-18.310;do
248.93;-18.210;do
251.91;-18.490;do
255.00;-18.620;do
257.97;-18.610;do
260.97;-18.900;do
263.99;-19.190;do
266.91;-19.350;do
270.00;-19.710;do
272.94;-20.290;do
275.92;-20.620;do
278.98;-20.710;do
281.90;-20.730;do
285.00;-20.720;do
287.94;-21.020;do
290.99;-21.870;do
293.89;-22.480;do
296.91;-22.550;do
299.93;-22.460;do
302.96;-22.560;do
305.88;-22.530;do
308.93;-22.550;do
311.95;-22.500;do
314.97;-22.740;do
317.91;-23.300;do
320.96;-23.200;do
323.96;-23.260;do
326.91;-23.210;do
329.93;-23.230;do
332.91;-23.140;do
335.92;-23.070;do
338.98;-22.810;do
341.86;-22.980;do
344.95;-23.270;do
347.96;-23.260;do
350.98;-23.420;do
354.00;-23.460;do
356.97;-23.580;do
359.97;-23.420;do
362.98;-23.300;do
365.96;-23.300;do
368.88;-22.680;do
371.89;-22.720;do
374.89;-22.150;do
377.92;-21.980;do
380.88;-22.140;do
383.98;-22.120;do
386.96;-22.050;do
389.92;-22.090;do
392.99;-21.690;do
395.99;-21.360;do
398.87;-20.500;do
402.01;-20.280;do
404.93;-19.130;do
407.96;-19.070;do
410.86;-19.060;do
413.97;-17.790;do
416.85;-16.160;do
419.88;-15.260;do
423.00;-14.790;do
425.99;-14.670;do
428.92;-14.600;do
431.97;-14.540;do
434.97;-14.530;do
438.00;-14.540;do
440.81;-15.070;do
443.96;-14.440;do
446.66;-14.420;do
449.95;-14.300;do
452.99;-14.450;do
455.99;-14.350;do
459.00;-14.290;do
461.90;-14.390;do
465.01;-14.420;do
467.97;-14.400;do
470.94;-14.210;do
473.98;-14.060;do
476.97;-14.060;do
480.00;-14.030;do
482.97;-13.720;do
485.96;-13.570;do
488.99;-12.710;do
491.97;-11.410;do
495.01;-10.590;do
498.01;-9.420;do
500.99;-7.330;do
503.99;-5.490;do
507.00;-4.230;do
510.00;-2.730;do
512.91;-1.490;do
516.01;-0.750;do
519.14;-0.120;do
524.38;0.730;do
526.88;1.330;do
529.88;1.790;do
533.38;1.493;do
537.15;1.730;do
540.81;1.700;bo
545.31;1.680;bo
549.61;1.660;bo
553.81;1.710;bo
