y_m;z_m;kind
0.00;2.620;bo
4.85;2.600;bo
8.99;2.620;bo
13.17;2.570;bo
17.52;2.580;bo
21.84;2.620;bo
26.34;2.470;do
29.04;2.330;do
29.97;1.970;do
31.83;0.870;do
34.92;-1.130;do
38.91;-4.230;do
42.88;-6.610;do
46.87;-9.080;do
50.91;-9.380;do
54.86;-9.580;do
58.89;-9.870;do
62.89;-10.080;do
66.89;-10.150;do
70.84;-10.390;do
74.88;-10.490;do
78.87;-10.550;do
82.81;-10.590;do
86.84;-10.610;do
90.90;-10.780;do
94.77;-11.060;do
98.76;-11.120;do
102.84;-11.430;do
106.83;-11.520;do
110.72;-11.790;do
114.86;-12.070;do
118.77;-12.280;do
122.91;-12.640;do
126.85;-12.860;do
130.76;-13.060;do
134.74;-13.310;do
138.86;-13.650;do
142.82;-13.700;do
146.76;-13.830;do
150.70;-13.960;do
154.86;-14.060;do
158.87;-14.240;do
162.80;-14.290;do
166.78;-14.400;do
170.72;-14.500;do
174.90;-14.520;do
178.88;-14.650;do
182.83;-14.660;do
186.77;-14.930;do
190.91;-14.950;do
194.89;-14.970;do
198.76;-14.990;do
203.03;-15.010;do
207.13;-15.050;do
211.08;-15.110;do
215.05;-15.130;do
219.19;-15.150;do
223.11;-15.170;do
227.06;-15.190;do
231.14;-15.210;do
235.08;-15.250;do
238.99;-15.270;do
243.20;-15.450;do
247.99;-15.560;do
252.06;-15.860;do
256.13;-16.180;do
260.05;-16.420;do
264.13;-16.760;do
268.08;-16.790;do
271.94;-17.040;do
276.23;-17.090;do
280.13;-17.140;do
284.25;-17.190;do
288.17;-17.220;do
292.27;-17.250;do
296.16;-17.280;do
300.27;-17.310;do
304.15;-17.340;do
308.30;-17.340;do
312.20;-17.350;do
316.26;-17.410;do
320.01;-17.540;do
323.92;-17.560;do
327.57;-17.580;do
331.47;-17.680;do
335.12;-17.740;do
338.99;-17.760;do
342.70;-17.780;do
346.44;-17.800;do
350.30;-17.820;do
354.15;-17.840;do
357.94;-17.990;do
361.59;-18.150;do
365.28;-18.160;do
369.11;-18.180;do
373.01;-18.200;do
377.46;-18.330;do
382.75;-18.410;do
387.59;-18.490;do
391.49;-18.520;do
395.58;-18.540;do
399.56;-18.560;do
403.64;-18.600;do
407.62;-18.620;do
411.47;-18.650;do
415.43;-18.680;do
419.52;-18.770;do
423.42;-18.780;do
427.51;-18.820;do
431.45;-18.870;do
435.51;-18.940;do
439.57;-18.950;do
443.52;-18.950;do
447.41;-18.960;do
451.56;-18.970;do
455.60;-18.980;do
459.59;-18.990;do
463.45;-19.000;do
467.57;-19.010;do
471.55;-19.020;do
475.48;-19.030;do
479.53;-19.040;do
483.55;-19.050;do
487.57;-19.060;do
491.62;-19.070;do
495.52;-19.080;do
499.58;-19.090;do
503.60;-19.300;do
507.57;-19.190;do
511.64;-19.150;do
515.48;-19.110;do
519.57;-19.070;do
523.61;-19.030;do
527.51;-18.990;do
530.47;-18.950;do
534.48;-18.910;do
538.35;-18.870;do
542.41;-18.830;do
546.38;-18.790;do
550.45;-18.750;do
554.38;-18.710;do
558.39;-18.670;do
562.50;-18.630;do
566.42;-18.600;do
570.51;-18.530;do
571.52;-18.520;do
575.58;-17.980;do
579.47;-17.790;do
583.52;-17.700;do
587.53;-17.630;do
591.56;-17.510;do
595.50;-17.470;do
599.60;-17.430;do
603.60;-17.560;do
607.47;-17.840;do
611.46;-18.200;do
615.47;-18.110;do
619.53;-17.920;do
623.50;-17.870;do
627.46;-17.820;do
631.49;-17.770;do
635.48;-17.700;do
639.47;-17.630;do
643.47;-17.560;do
647.53;-17.490;do
651.40;-17.420;do
655.51;-17.350;do
659.44;-17.280;do
663.46;-17.210;do
667.44;-16.690;do
671.54;-15.780;do
675.56;-15.060;do
679.58;-14.680;do
683.43;-14.480;do
687.59;-14.340;do
691.66;-14.070;do
695.56;-14.060;do
699.54;-14.040;do
703.54;-14.000;do
707.60;-13.950;do
711.64;-13.790;do
715.67;-13.530;do
719.60;-13.200;do
722.72;-12.870;do
726.67;-12.540;do
730.66;-12.210;do
735.32;-10.960;do
739.32;-10.050;do
743.22;-8.740;do
747.09;-7.430;do
751.05;-6.260;do
754.95;-4.580;do
758.87;-3.360;do
762.79;-2.440;do
767.29;0.160;do
771.04;0.840;do
772.64;2.210;do
774.34;2.580;do
776.67;3.030;do
781.22;3.060;bo
784.79;2.970;bo
789.35;2.890;bo
793.41;2.930;bo
797.26;3.010;bo
801.26;3.030;bo
