y_m;z_m;kind
0.00;0.880;bo
4.60;0.840;bo
8.80;0.810;bo
13.50;0.860;bo
18.00;0.830;bo
21.44;2.611;bo
22.21;2.470;bo
23.56;1.800;bo
25.11;0.960;bo
28.87;-0.450;bo
32.90;-1.190;do
36.90;-2.010;do
40.82;-3.250;do
44.83;-3.360;do
48.86;-2.800;do
52.84;-2.800;do
56.84;-2.800;do
60.85;-2.980;do
64.83;-2.830;do
68.90;-2.880;do
72.89;-2.710;do
76.86;-2.980;do
80.88;-2.700;do
84.87;-2.650;do
88.83;-2.670;do
92.81;-2.580;do
96.88;-2.700;do
100.87;-2.750;do
104.84;-2.930;do
108.86;-3.100;do
112.80;-3.500;do
116.89;-3.840;do
120.81;-4.260;do
124.76;-4.860;do
128.89;-4.990;do
132.91;-4.950;do
136.85;-5.050;do
140.85;-4.970;do
144.86;-4.670;do
148.89;-4.580;do
152.82;-4.540;do
156.85;-4.370;do
160.85;-4.530;do
164.80;-4.540;do
168.81;-4.610;do
172.90;-4.660;do
176.87;-4.580;do
180.85;-4.520;do
184.84;-4.460;do
188.84;-4.400;do
192.90;-4.410;do
196.88;-4.400;do
200.88;-4.500;do
204.79;-4.820;do
208.84;-5.360;do
212.87;-5.830;do
216.82;-6.000;do
220.88;-6.480;do
224.85;-6.690;do
228.86;-6.730;do
232.82;-6.820;do
236.90;-6.740;do
240.83;-7.110;do
244.83;-7.010;do
248.88;-7.180;do
252.87;-7.310;do
256.85;-7.350;do
260.83;-7.480;do
264.78;-7.420;do
268.89;-7.510;do
272.83;-7.580;do
276.86;-7.580;do
280.88;-7.620;do
284.83;-7.610;do
288.84;-7.740;do
292.87;-7.810;do
296.89;-7.850;do
300.86;-7.870;do
304.90;-7.940;do
308.86;-7.920;do
312.90;-8.010;do
316.83;-7.980;do
320.85;-8.160;do
324.83;-8.040;do
328.86;-8.320;do
332.90;-8.540;do
336.88;-8.770;do
340.87;-9.020;do
344.90;-8.850;do
348.82;-8.920;do
352.84;-8.960;do
356.83;-9.000;do
360.86;-9.040;do
364.89;-9.260;do
368.88;-9.560;do
372.89;-9.770;do
376.82;-10.050;do
380.87;-10.160;do
384.82;-9.830;do
388.82;-9.740;do
392.86;-9.930;do
396.87;-10.160;do
400.90;-10.080;do
404.87;-10.260;do
408.88;-10.470;do
412.83;-10.710;do
416.89;-10.840;do
420.82;-10.970;do
424.82;-11.090;do
428.86;-11.100;do
432.86;-11.210;do
436.81;-11.650;do
440.84;-11.820;do
444.88;-13.260;do
448.86;-13.710;do
452.90;-13.720;do
456.82;-13.590;do
460.89;-13.870;do
464.90;-13.890;do
468.89;-14.230;do
472.80;-15.440;do
476.86;-17.000;do
480.84;-18.030;do
484.82;-19.050;do
488.90;-21.220;do
492.91;-21.410;do
496.81;-21.610;do
500.82;-21.810;do
504.90;-23.280;do
508.88;-23.850;do
512.87;-24.050;do
516.88;-23.600;do
520.91;-23.810;do
524.81;-23.790;do
528.86;-23.920;do
532.86;-23.850;do
536.84;-23.810;do
540.88;-23.880;do
544.84;-23.510;do
548.86;-23.690;do
552.82;-23.490;do
556.88;-22.650;do
560.85;-21.460;do
564.84;-19.670;do
568.87;-17.690;do
572.86;-16.840;do
576.88;-16.840;do
580.90;-16.960;do
584.90;-16.060;do
588.85;-16.070;do
592.88;-15.610;do
596.90;-14.380;do
600.80;-14.250;do
604.91;-13.740;do
608.87;-13.610;do
612.87;-13.720;do
616.79;-13.650;do
620.84;-13.490;do
624.88;-13.290;do
628.82;-13.110;do
632.86;-12.900;do
636.90;-12.670;do
640.90;-12.650;do
644.91;-12.420;do
648.89;-12.280;do
652.82;-12.220;do
656.85;-12.120;do
660.83;-12.110;do
664.86;-11.940;do
668.84;-11.810;do
672.84;-11.980;do
676.84;-11.860;do
680.87;-11.590;do
684.86;-11.600;do
688.88;-11.620;do
692.90;-11.770;do
696.85;-11.660;do
700.80;-11.600;do
704.88;-11.640;do
708.86;-11.890;do
712.88;-11.920;do
716.86;-11.910;do
720.83;-11.890;do
724.83;-11.990;do
728.89;-11.990;do
732.87;-12.010;do
736.82;-12.130;do
740.87;-12.130;do
744.81;-12.030;do
748.88;-12.050;do
752.81;-12.010;do
756.80;-12.140;do
760.80;-12.300;do
764.81;-12.260;do
768.85;-12.070;do
772.85;-12.210;do
776.88;-12.270;do
780.86;-12.280;do
784.86;-12.200;do
788.86;-12.070;do
792.84;-11.800;do
796.87;-11.860;do
800.89;-11.490;do
804.87;-11.370;do
808.83;-11.480;do
812.86;-11.180;do
816.86;-10.810;do
820.87;-10.640;do
824.90;-10.530;do
828.87;-10.120;do
832.87;-9.670;do
836.91;-9.250;do
840.80;-8.710;do
844.88;-8.040;do
848.80;-7.220;do
852.89;-6.100;do
856.82;-4.820;do
860.84;-4.410;do
864.91;-3.770;do
868.90;-3.310;do
872.86;-2.950;do
876.87;-2.560;do
880.85;-2.230;do
884.86;-1.990;do
888.79;-1.970;do
892.85;-1.760;do
896.89;-1.740;do
900.80;-1.990;do
904.90;-2.360;do
908.84;-2.340;do
912.83;-2.320;do
916.89;-2.180;do
920.87;-1.920;do
