y_m;z_m;kind
0.00;1.270;bo
4.40;1.280;bo
8.60;1.200;bo
13.40;1.280;bo
18.50;1.260;bo
23.40;1.200;bo
27.60;1.210;do
29.60;2.233;do
30.80;2.210;do
32.80;1.560;do
35.80;0.060;do
37.15;-0.100;do
39.74;-1.250;do
43.74;-3.160;do
47.76;-5.620;do
51.74;-7.790;do
55.75;-9.430;do
59.80;-10.090;do
63.81;-10.380;do
67.82;-11.100;do
71.80;-11.300;do
75.74;-11.260;do
79.76;-11.700;do
83.74;-11.860;do
87.79;-11.920;do
91.87;-12.150;do
95.90;-12.340;do
99.80;-12.280;do
103.84;-12.040;do
107.77;-12.000;do
111.75;-12.300;do
115.78;-12.520;do
119.80;-12.630;do
123.75;-12.630;do
127.79;-12.790;do
131.81;-12.720;do
135.81;-12.820;do
139.80;-12.970;do
143.73;-13.000;do
147.76;-13.000;do
151.85;-13.090;do
155.76;-12.530;do
159.77;-12.400;do
163.78;-12.350;do
167.84;-12.270;do
171.75;-12.360;do
175.78;-12.370;do
179.81;-12.410;do
183.73;-12.540;do
187.82;-12.620;do
191.78;-12.650;do
195.75;-12.780;do
199.74;-12.860;do
203.80;-12.700;do
207.75;-12.850;do
211.80;-12.920;do
215.75;-12.910;do
219.78;-12.850;do
223.73;-12.850;do
227.75;-12.860;do
231.87;-12.890;do
235.73;-12.950;do
239.78;-12.870;do
243.82;-12.810;do
247.74;-12.750;do
251.80;-12.770;do
255.83;-12.740;do
259.73;-12.730;do
263.78;-12.800;do
267.86;-12.810;do
271.76;-12.890;do
275.80;-12.830;do
279.79;-12.930;do
283.74;-12.950;do
287.84;-12.940;do
291.77;-12.990;do
295.81;-12.990;do
299.79;-13.060;do
303.76;-13.000;do
307.77;-13.040;do
311.83;-12.970;do
315.78;-12.980;do
319.79;-13.030;do
323.74;-13.110;do
327.84;-13.130;do
331.81;-13.140;do
335.82;-13.180;do
339.75;-13.160;do
343.84;-13.060;do
347.79;-13.060;do
351.74;-13.220;do
355.81;-13.110;do
359.85;-13.020;do
363.74;-13.040;do
367.78;-13.100;do
371.81;-13.090;do
375.75;-13.080;do
379.82;-13.050;do
383.82;-13.110;do
387.73;-13.140;do
391.82;-13.070;do
395.75;-13.040;do
399.74;-13.010;do
403.78;-13.130;do
407.77;-13.160;do
411.80;-13.110;do
415.77;-13.110;do
419.74;-13.120;do
423.74;-13.150;do
427.78;-13.230;do
431.75;-13.190;do
435.80;-13.230;do
439.77;-13.340;do
443.78;-13.280;do
447.77;-13.290;do
451.79;-13.170;do
455.77;-13.140;do
459.85;-13.340;do
463.77;-13.180;do
467.78;-13.170;do
471.77;-13.080;do
475.78;-13.190;do
479.74;-13.140;do
483.76;-13.180;do
487.78;-13.090;do
491.77;-13.190;do
495.79;-13.250;do
499.76;-13.270;do
503.74;-12.990;do
507.80;-13.010;do
511.82;-13.290;do
515.75;-13.150;do
519.74;-13.020;do
523.78;-13.200;do
527.84;-13.280;do
531.80;-13.130;do
535.83;-13.380;do
539.83;-13.190;do
543.74;-13.030;do
547.79;-13.050;do
551.83;-13.240;do
555.77;-13.540;do
559.79;-13.280;do
563.74;-13.370;do
567.78;-13.350;do
571.80;-13.420;do
575.80;-13.340;do
579.77;-13.340;do
583.75;-13.170;do
587.81;-12.730;do
591.73;-12.730;do
595.82;-13.390;do
599.80;-13.480;do
603.75;-13.550;do
607.74;-13.560;do
611.82;-13.640;do
615.78;-13.640;do
619.82;-13.500;do
623.83;-13.690;do
627.75;-13.650;do
631.78;-13.440;do
635.75;-13.310;do
639.80;-13.240;do
643.76;-13.120;do
647.78;-13.000;do
651.78;-13.220;do
655.74;-13.410;do
659.74;-12.860;do
664.06;-12.660;do
667.73;-12.190;do
671.75;-12.210;do
675.79;-12.030;do
679.80;-11.910;do
683.73;-11.960;do
687.78;-11.620;do
691.74;-11.450;do
695.84;-11.300;do
699.73;-10.850;do
703.79;-10.880;do
707.80;-10.400;do
711.82;-8.870;do
715.82;-8.460;do
719.82;-8.910;do
723.79;-8.910;do
727.85;-8.390;do
731.78;-8.130;do
735.80;-7.620;do
739.83;-7.290;do
743.81;-5.440;do
747.73;-4.980;do
751.74;-4.590;do
755.73;-1.980;do
759.76;-1.150;do
763.75;-0.800;do
767.77;-0.500;do
772.07;-0.020;do
772.23;0.010;do
773.41;0.100;do
775.02;2.100;do
776.74;2.450;do
778.22;2.390;do
779.80;1.510;bo
782.89;1.370;bo
785.20;1.370;bo
787.74;1.350;bo
790.79;1.520;bo
793.83;1.440;bo
796.64;1.440;bo
797.14;1.860;bo
799.66;1.480;bo
803.66;1.450;bo
