y_m;z_m;kind
0.00;1.530;bo
4.30;1.510;bo
8.40;1.450;bo
12.90;1.460;bo
17.50;1.430;bo
21.80;1.500;bo
23.80;1.540;bo
25.00;1.980;bo
27.20;1.970;bo
30.20;0.500;bo
32.23;-1.380;bo
37.22;-2.320;bo
42.22;-3.170;bo
47.24;-3.730;bo
52.23;-4.050;do
57.26;-4.990;do
62.26;-5.460;do
67.20;-6.060;do
72.22;-6.530;do
77.21;-6.860;do
82.22;-6.990;do
87.26;-6.890;do
92.22;-7.260;do
97.25;-7.240;do
102.19;-7.170;do
107.23;-7.260;do
112.20;-7.440;do
117.25;-7.460;do
122.23;-7.540;do
127.20;-7.680;do
132.22;-7.660;do
137.25;-7.700;do
142.18;-7.420;do
147.21;-7.450;do
152.23;-7.490;do
157.27;-7.520;do
162.27;-7.620;do
167.27;-7.640;do
172.20;-7.540;do
177.22;-7.540;do
182.23;-7.560;do
187.25;-7.510;do
192.25;-7.530;do
197.22;-7.520;do
202.24;-7.480;do
207.24;-7.520;do
212.18;-7.470;do
217.21;-7.490;do
222.19;-7.440;do
227.25;-7.350;do
232.21;-7.350;do
237.25;-7.320;do
242.22;-7.330;do
247.20;-7.340;do
252.25;-7.220;do
257.21;-7.210;do
262.21;-7.170;do
267.24;-7.120;do
272.23;-7.140;do
277.26;-6.880;do
282.26;-6.860;do
287.27;-6.820;do
292.25;-6.700;do
297.19;-6.710;do
302.22;-6.610;do
307.26;-6.520;do
312.25;-6.510;do
317.27;-6.460;do
322.24;-6.340;do
327.23;-6.370;do
332.23;-6.190;do
337.20;-6.120;do
342.20;-6.050;do
347.19;-5.980;do
352.19;-5.980;do
357.24;-5.950;do
362.27;-5.840;do
367.23;-5.840;do
372.24;-5.800;do
377.22;-5.740;do
382.21;-5.760;do
387.23;-5.710;do
392.24;-5.620;do
397.25;-5.530;do
402.23;-5.560;do
407.20;-5.520;do
412.21;-5.580;do
417.21;-5.470;do
422.27;-5.440;do
427.27;-5.520;do
432.20;-5.590;do
437.19;-5.560;do
442.27;-5.570;do
447.20;-5.570;do
452.21;-5.600;do
457.22;-5.690;do
462.27;-5.550;do
467.23;-5.340;do
472.24;-5.220;do
477.27;-5.170;do
482.24;-4.980;do
487.23;-4.800;do
492.22;-4.680;do
497.20;-4.310;do
502.27;-4.130;do
507.24;-3.700;do
512.27;-3.000;do
517.24;-1.310;do
522.26;0.010;do
527.27;-0.010;do
529.86;0.270;do
531.33;0.980;do
532.58;1.990;do
534.42;2.140;do
536.92;2.490;do
540.92;2.420;do
544.91;2.430;do
548.92;2.400;do
552.91;2.380;do
556.92;2.490;do
560.91;2.440;do
671.91;2.350;do
675.91;2.240;do
679.91;2.110;do
683.92;2.200;do
687.92;2.160;do
691.92;2.130;do
692.96;2.120;do
694.36;2.040;do
695.10;0.920;do
696.98;-0.110;do
702.42;-1.170;do
707.46;-2.040;do
712.43;-3.340;do
717.46;-4.050;do
722.37;-4.460;do
727.39;-4.910;do
732.46;-5.080;do
737.42;-5.040;do
742.41;-5.050;do
747.39;-5.050;do
752.46;-5.040;do
757.40;-5.010;do
762.44;-4.970;do
767.39;-5.170;do
772.46;-5.230;do
777.39;-5.230;do
782.39;-5.000;do
787.38;-5.650;do
792.39;-5.680;do
797.46;-5.730;do
802.43;-5.690;do
807.38;-5.820;do
812.39;-5.830;do
817.35;-5.900;do
822.42;-6.080;do
827.41;-5.780;do
832.45;-5.700;do
837.41;-5.870;do
842.42;-5.680;do
847.38;-5.900;do
852.41;-5.780;do
857.38;-5.900;do
862.40;-6.000;do
867.39;-5.780;do
872.40;-5.750;do
877.36;-6.020;do
882.41;-5.920;do
887.40;-5.860;do
892.43;-5.780;do
897.41;-6.000;do
902.40;-5.980;do
907.47;-5.880;do
912.40;-6.060;do
917.44;-6.070;do
922.42;-6.060;do
927.39;-6.230;do
932.43;-6.240;do
937.41;-6.260;do
942.40;-6.170;do
947.46;-6.160;do
952.28;-6.030;do
957.45;-5.920;do
962.40;-5.960;do
967.36;-6.210;do
972.38;-6.000;do
977.42;-5.990;do
982.42;-5.820;do
987.42;-5.920;do
992.39;-5.960;do
997.44;-5.820;do
1002.41;-5.750;do
1007.44;-5.730;do
1012.43;-5.840;do
1017.45;-5.850;do
1022.42;-5.890;do
1027.45;-5.870;do
1032.41;-5.880;do
1037.37;-5.850;do
1042.44;-5.820;do
1047.40;-6.250;do
1052.43;-6.510;do
1057.42;-6.280;do
1062.40;-6.270;do
1067.45;-7.000;do
1072.44;-7.230;do
1077.45;-7.180;do
1082.38;-6.900;do
1087.42;-6.930;do
1092.42;-6.960;do
1097.39;-6.890;do
1102.42;-6.960;do
1107.43;-6.970;do
1112.45;-6.940;do
1117.39;-6.760;do
1122.41;-6.790;do
1127.46;-6.640;do
1132.38;-6.600;do
1137.39;-6.470;do
1142.41;-6.380;do
1147.46;-6.280;do
1152.43;-6.200;do
1157.41;-5.760;do
1162.42;-5.790;do
1167.42;-5.820;do
1172.45;-5.850;do
1177.45;-5.760;do
1182.38;-5.700;do
1187.45;-5.590;do
1192.44;-5.540;do
1197.45;-5.470;do
1202.45;-5.470;do
1207.47;-5.390;do
1212.39;-5.260;do
1217.41;-5.100;do
1222.45;-4.830;do
1227.43;-4.340;do
1232.35;-4.130;do
1237.39;-4.180;do
1242.40;-4.050;do
1247.39;-4.270;do
1252.41;-4.220;do
1257.19;-4.100;do
1262.45;-4.140;do
1267.45;-4.040;do
1272.42;-4.030;do
1277.41;-4.120;do
1282.41;-4.140;do
1287.43;-4.100;do
1291.99;-4.040;do
1297.42;-4.020;do
1302.43;-4.110;do
1307.45;-4.100;do
1312.42;-4.090;do
1317.39;-4.010;do
1322.38;-3.990;do
1327.42;-3.950;do
1332.38;-4.070;do
1337.47;-4.140;do
1342.43;-4.180;do
1347.44;-4.160;do
1352.25;-4.190;do
1357.41;-4.220;do
1362.38;-4.250;do
1367.42;-4.270;do
1372.46;-4.150;do
1377.39;-4.240;do
1382.44;-4.270;do
1387.39;-4.290;do
1392.44;-4.360;do
1397.38;-4.310;do
1402.42;-4.280;do
1407.46;-4.310;do
1412.39;-4.180;do
1417.43;-4.290;do
1422.41;-4.270;do
1427.45;-4.140;do
1432.39;-4.140;do
1437.43;-4.110;do
1442.45;-4.080;do
1447.38;-4.100;do
1452.42;-4.020;do
1457.43;-3.830;do
1462.42;-3.820;do
1467.38;-3.810;do
1472.44;-3.760;do
1477.40;-3.860;do
1482.45;-3.520;do
1487.37;-3.590;do
1492.44;-3.520;do
1497.39;-3.420;do
1502.41;-3.350;do
1507.46;-3.310;do
1512.38;-3.280;do
1517.41;-3.280;do
1522.41;-3.240;do
1527.43;-3.240;do
1532.46;-3.190;do
1537.46;-3.230;do
1542.38;-3.270;do
1547.45;-3.360;do
1552.43;-3.410;do
1557.44;-3.290;do
1562.45;-3.400;do
1567.42;-3.460;do
1572.42;-3.570;do
1577.42;-3.730;do
1582.39;-3.760;do
1587.44;-3.940;do
1592.39;-3.990;do
1597.45;-4.180;do
1602.47;-4.270;do
1607.41;-4.470;do
1612.41;-4.500;do
1617.40;-4.650;do
1622.40;-4.750;do
1627.41;-4.860;do
1632.40;-4.980;do
1637.39;-5.110;do
1642.46;-5.230;do
1647.42;-5.340;do
1652.44;-5.580;do
1657.39;-5.610;do
1662.43;-5.730;do
1667.39;-6.080;do
1672.44;-6.110;do
1677.42;-6.140;do
1682.40;-6.170;do
1687.39;-6.310;do
1692.42;-6.340;do
1697.40;-6.480;do
1702.40;-6.530;do
1707.44;-6.600;do
1712.40;-6.880;do
1717.46;-6.750;do
1722.46;-6.830;do
1727.39;-6.930;do
1732.44;-6.980;do
1737.46;-7.190;do
1742.41;-7.170;do
1747.40;-7.220;do
1752.46;-7.270;do
1757.39;-7.360;do
1762.24;-7.430;do
1767.34;-7.630;do
1772.42;-7.660;do
1777.43;-7.690;do
1782.40;-7.650;do
1787.45;-7.710;do
1792.38;-7.740;do
1797.38;-7.690;do
1802.43;-7.720;do
1807.45;-7.750;do
1812.37;-7.780;do
1817.39;-7.800;do
1822.44;-7.880;do
1827.44;-7.900;do
1832.36;-7.860;do
1837.38;-7.890;do
1842.39;-7.920;do
1847.38;-7.920;do
1852.42;-7.970;do
1857.32;-7.970;do
1862.46;-7.990;do
1867.39;-8.010;do
1872.39;-8.040;do
1877.36;-8.050;do
1882.39;-8.090;do
1887.44;-8.100;do
1892.38;-8.140;do
1897.47;-8.140;do
1902.45;-8.150;do
1907.45;-8.150;do
1912.40;-8.150;do
1917.45;-8.210;do
1922.41;-8.270;do
1927.42;-8.160;do
1932.40;-8.200;do
1937.39;-8.200;do
1942.38;-8.240;do
1947.47;-8.300;do
1952.40;-8.350;do
1957.44;-8.290;do
1962.38;-8.290;do
1967.42;-8.230;do
1972.47;-8.380;do
1977.46;-8.320;do
1982.41;-8.330;do
1987.42;-8.410;do
1992.38;-8.330;do
1997.41;-8.340;do
2002.46;-8.440;do
2007.41;-8.440;do
2012.40;-8.450;do
2017.40;-8.380;do
2022.44;-8.520;do
2027.38;-8.460;do
2032.43;-8.500;do
2037.44;-8.520;do
2042.45;-8.570;do
2047.43;-8.560;do
2052.38;-8.580;do
2057.45;-8.570;do
2062.42;-8.600;do
2067.39;-8.600;do
2072.40;-8.800;do
2077.42;-8.770;do
2082.46;-8.710;do
2087.39;-8.760;do
2092.39;-8.750;do
2097.45;-8.880;do
2102.46;-8.830;do
2107.39;-8.830;do
2112.44;-8.850;do
2117.39;-8.850;do
2122.43;-8.700;do
2127.43;-8.920;do
2132.44;-8.990;do
2137.38;-8.940;do
2142.42;-8.840;do
2147.40;-8.770;do
2152.38;-8.870;do
2157.38;-8.930;do
2162.45;-8.740;do
2167.42;-8.600;do
2172.43;-8.800;do
2177.40;-8.880;do
2182.45;-8.560;do
2187.45;-8.430;do
2192.39;-8.820;do
2197.43;-8.840;do
2202.39;-9.460;do
2207.45;-8.860;do
2212.40;-8.840;do
2217.44;-8.810;do
2222.42;-8.760;do
2227.42;-8.740;do
2232.46;-8.770;do
2237.38;-8.380;do
2242.44;-8.730;do
2247.41;-8.790;do
2252.45;-8.700;do
2257.43;-8.700;do
2262.38;-8.480;do
2267.38;-8.520;do
2272.46;-8.750;do
2277.39;-8.910;do
2282.45;-8.870;do
2287.40;-8.500;do
2292.38;-8.190;do
2297.35;-8.040;do
2302.46;-8.500;do
2307.44;-8.470;do
2312.38;-8.700;do
2317.40;-8.430;do
2322.38;-8.060;do
2327.43;-8.240;do
2332.43;-8.010;do
2337.45;-8.060;do
2342.46;-8.080;do
2347.46;-7.880;do
2352.44;-7.910;do
2357.41;-7.990;do
2362.46;-7.940;do
2367.41;-7.790;do
2372.47;-7.370;do
2377.42;-6.420;do
2382.38;-5.790;do
2387.43;-5.300;do
2392.39;-4.940;do
2397.43;-4.600;do
2402.44;-3.930;do
2407.45;-2.600;do
2412.45;-1.170;bo
2417.46;-0.510;bo
2424.73;-0.340;bo
2425.09;-0.290;bo
2427.83;-0.160;bo
2431.04;0.100;bo
2433.66;0.360;bo
2436.43;0.580;bo
2439.80;0.730;bo
2444.54;0.840;bo
2449.56;0.850;bo
2453.88;1.880;bo
2456.34;1.936;bo
2458.19;1.840;bo
2460.19;1.230;bo
2464.69;1.150;bo
2468.99;1.030;bo
2473.39;1.110;bo
2477.89;1.080;bo
2482.69;1.200;bo
