y_m;z_m;kind
0.00;1.780;bo
5.00;1.725;bo
6.97;1.730;bo
9.01;1.790;bo
13.01;1.990;bo
17.01;1.950;bo
20.01;1.970;bo
24.01;1.960;bo
27.01;1.920;bo
29.93;0.510;bo
33.26;-0.870;bo
38.22;-1.120;bo
43.25;-1.280;bo
48.24;-1.510;bo
53.24;-2.190;bo
58.24;-3.010;bo
63.24;-3.740;bo
68.25;-4.060;bo
73.27;-4.130;bo
78.23;-4.210;bo
83.23;-4.330;do
88.25;-4.350;do
93.23;-4.380;do
98.21;-4.390;do
103.24;-4.450;do
108.25;-4.520;do
113.29;-4.480;do
118.28;-4.460;do
123.20;-4.420;do
128.24;-4.340;do
133.26;-4.340;do
138.27;-4.220;do
143.20;-4.200;do
148.21;-4.180;do
153.26;-4.150;do
158.23;-4.130;do
163.28;-4.030;do
168.28;-4.020;do
173.27;-3.990;do
178.21;-3.920;do
183.19;-4.040;do
188.20;-3.970;do
193.20;-4.080;do
198.19;-4.210;do
203.26;-4.210;do
208.21;-4.150;do
213.22;-4.370;do
218.23;-4.420;do
223.28;-4.410;do
228.23;-4.750;do
233.23;-4.930;do
238.22;-5.620;do
243.22;-6.080;do
248.22;-6.490;do
253.29;-6.880;do
258.24;-7.340;do
263.21;-7.830;do
268.20;-8.210;do
273.22;-8.430;do
278.22;-8.640;do
283.24;-8.770;do
288.28;-8.820;do
293.20;-8.900;do
298.21;-8.890;do
303.22;-8.900;do
308.23;-8.970;do
313.23;-8.940;do
318.24;-8.940;do
323.27;-8.910;do
328.21;-8.950;do
333.29;-8.860;do
338.20;-8.860;do
343.26;-8.840;do
348.25;-8.800;do
353.21;-8.750;do
358.27;-8.720;do
363.25;-8.680;do
368.26;-8.690;do
373.22;-8.620;do
378.17;-8.600;do
383.21;-8.560;do
388.27;-8.520;do
393.28;-8.490;do
398.24;-8.430;do
403.28;-8.430;do
408.24;-8.330;do
413.22;-8.320;do
418.27;-8.260;do
423.27;-8.260;do
428.20;-8.240;do
433.20;-8.220;do
438.26;-8.280;do
443.23;-8.130;do
448.23;-8.140;do
453.24;-8.150;do
458.22;-8.110;do
463.22;-8.120;do
468.17;-8.120;do
473.27;-8.100;do
478.25;-8.090;do
483.19;-8.090;do
488.22;-8.080;do
493.28;-8.100;do
498.16;-8.170;do
503.25;-8.120;do
508.22;-8.100;do
513.26;-8.110;do
518.24;-8.090;do
523.19;-8.150;do
528.22;-8.330;do
533.23;-8.320;do
538.27;-8.170;do
543.27;-8.600;do
548.21;-8.410;do
553.20;-8.290;do
558.23;-8.550;do
563.20;-8.650;do
568.18;-8.550;do
573.29;-8.580;do
578.24;-8.630;do
583.21;-8.580;do
588.23;-8.590;do
593.29;-8.550;do
598.26;-8.220;do
603.23;-8.200;do
608.27;-8.300;do
613.25;-8.320;do
618.26;-8.240;do
623.25;-8.790;do
628.24;-9.170;do
633.24;-9.060;do
638.27;-9.020;do
643.15;-9.120;do
648.29;-9.210;do
653.25;-9.180;do
658.28;-9.300;do
663.29;-9.370;do
668.28;-9.380;do
673.25;-9.270;do
678.27;-9.380;do
683.25;-9.320;do
688.24;-9.200;do
693.20;-9.330;do
698.26;-9.340;do
703.19;-9.730;do
708.23;-9.590;do
713.23;-9.930;do
718.25;-10.640;do
723.21;-10.410;do
728.21;-10.190;do
733.21;-10.140;do
738.24;-10.040;do
743.27;-10.120;do
748.26;-9.990;do
753.23;-10.250;do
758.24;-10.350;do
763.23;-10.340;do
768.28;-10.300;do
773.24;-10.510;do
778.22;-10.140;do
783.28;-10.250;do
788.20;-9.900;do
793.21;-9.640;do
798.27;-10.020;do
803.20;-10.150;do
808.19;-9.860;do
813.24;-10.190;do
818.24;-10.500;do
823.24;-10.400;do
828.29;-9.570;do
833.20;-10.020;do
838.22;-10.390;do
843.22;-9.900;do
848.23;-8.730;do
853.19;-9.150;do
858.22;-9.690;do
863.24;-8.960;do
868.17;-8.920;do
