y_m;z_m;kind
0.00;2.020;bo
5.20;1.980;bo
10.00;2.030;do
14.50;2.010;do
16.60;2.240;do
18.90;2.550;do
21.90;2.830;do
23.90;2.754;do
25.40;2.320;do
27.79;1.460;do
29.12;0.540;do
31.55;0.080;do
35.20;-0.890;do
40.21;-2.120;do
45.21;-3.550;do
50.22;-4.270;do
55.20;-4.410;do
60.22;-4.310;do
65.27;-5.140;do
70.28;-5.360;do
75.23;-5.390;do
80.29;-5.520;do
85.28;-5.580;do
90.27;-5.700;do
95.27;-5.760;do
100.26;-5.830;do
105.26;-5.790;do
110.17;-5.760;do
115.19;-5.800;do
120.15;-5.920;do
125.14;-6.130;do
130.16;-6.190;do
135.26;-6.270;do
140.25;-6.360;do
145.14;-6.510;do
150.15;-6.490;do
155.17;-6.730;do
160.17;-6.820;do
165.15;-6.850;do
170.20;-7.140;do
175.16;-7.190;do
180.18;-7.460;do
185.17;-7.510;do
190.26;-7.730;do
195.18;-7.920;do
200.15;-8.150;do
205.15;-8.460;do
210.15;-8.780;do
215.19;-9.100;do
220.15;-9.290;do
225.22;-9.560;do
230.18;-9.470;do
235.17;-9.520;do
240.15;-9.680;do
245.20;-10.130;do
250.22;-10.280;do
255.14;-10.030;do
260.20;-10.200;do
265.21;-10.500;do
270.18;-10.190;do
275.21;-10.560;do
280.19;-9.280;do
285.17;-6.780;do
290.17;-4.800;do
295.17;-2.080;do
299.67;0.040;do
301.67;0.530;do
304.67;2.660;do
308.17;2.710;do
312.67;2.740;do
316.87;2.720;do
321.67;2.730;bo
326.37;2.750;bo
331.47;2.770;bo
