y_m;z_m;kind
0.00;2.750;bo
3.85;2.770;bo
8.03;2.810;do
12.13;2.760;do
16.34;2.750;do
20.65;2.560;do
25.51;1.490;do
28.43;0.910;do
32.68;0.230;do
36.72;-0.440;do
40.69;-1.900;do
44.73;-2.660;do
48.76;-3.090;do
52.67;-3.470;do
56.82;-3.630;do
60.74;-3.870;do
64.76;-4.000;do
68.75;-4.220;do
72.81;-4.360;do
76.71;-4.380;do
80.83;-4.450;do
84.85;-4.470;do
88.68;-4.820;do
92.79;-4.880;do
96.79;-4.950;do
100.71;-5.010;do
104.86;-5.100;do
108.80;-5.260;do
112.72;-5.300;do
116.92;-5.320;do
120.82;-5.360;do
124.79;-5.410;do
128.84;-5.660;do
132.76;-5.670;do
136.75;-5.680;do
140.75;-5.720;do
144.80;-6.010;do
148.83;-6.080;do
152.71;-6.190;do
156.79;-6.670;do
160.80;-6.710;do
164.73;-6.760;do
168.79;-6.850;do
172.75;-7.020;do
176.70;-7.020;do
180.75;-7.380;do
184.68;-7.540;do
188.78;-7.560;do
192.75;-7.710;do
196.73;-7.910;do
200.78;-7.920;do
204.71;-8.110;do
208.69;-6.480;do
212.68;-4.650;do
216.70;-2.350;do
220.25;-1.220;do
223.48;0.110;do
225.10;0.910;do
227.81;1.860;do
232.32;2.190;do
236.95;2.310;do
240.91;2.290;do
244.03;2.330;do
247.84;2.310;do
251.85;2.330;bo
255.76;2.350;bo
258.83;2.340;bo
