y_m;z_m;kind
0.00;2.610;bo
2.97;2.620;bo
7.67;2.630;bo
10.77;2.640;bo
14.57;2.630;bo
18.67;2.610;bo
22.76;2.580;bo
26.76;2.570;bo
26.84;1.310;bo
29.79;1.010;bo
33.40;0.560;do
38.30;0.150;do
42.15;0.010;do
44.39;-0.140;do
48.41;-1.630;do
52.33;-1.900;do
56.43;-3.500;do
60.33;-5.110;do
64.32;-5.860;do
68.43;-6.960;do
72.39;-7.660;do
76.36;-7.750;do
80.34;-7.900;do
84.45;-8.030;do
88.44;-8.100;do
92.32;-8.120;do
96.23;-8.150;do
100.29;-8.200;do
104.37;-8.350;do
108.28;-8.420;do
112.39;-8.550;do
116.24;-8.630;do
120.35;-9.000;do
124.23;-9.090;do
128.41;-9.170;do
132.43;-9.340;do
136.44;-9.360;do
140.24;-9.440;do
144.30;-9.500;do
148.29;-9.530;do
152.22;-9.590;do
156.24;-9.880;do
160.17;-9.910;do
164.28;-9.930;do
168.20;-9.940;do
172.44;-10.070;do
176.34;-10.080;do
180.32;-10.110;do
184.22;-10.180;do
188.40;-10.190;do
192.42;-10.280;do
196.32;-10.350;do
200.22;-10.520;do
204.22;-10.520;do
208.34;-10.530;do
212.45;-10.540;do
216.06;-10.540;do
219.86;-10.560;do
223.60;-10.580;do
227.63;-10.600;do
231.86;-10.610;do
235.63;-10.630;do
239.59;-10.650;do
243.67;-10.670;do
247.66;-10.690;do
251.65;-10.710;do
255.71;-10.730;do
259.74;-10.780;do
263.80;-11.040;do
267.62;-11.110;do
271.64;-11.180;do
275.80;-11.250;do
279.63;-11.320;do
283.70;-11.390;do
287.59;-11.460;do
291.70;-11.530;do
295.84;-11.600;do
299.66;-11.630;do
303.76;-11.810;do
307.62;-11.840;do
311.76;-11.860;do
315.57;-11.880;do
319.71;-12.120;do
323.84;-12.430;do
327.68;-12.660;do
331.77;-12.760;do
335.63;-13.030;do
339.73;-13.260;do
343.59;-13.570;do
347.75;-14.240;do
351.83;-14.300;do
355.73;-14.360;do
359.56;-14.420;do
363.57;-14.480;do
367.73;-14.750;do
371.78;-15.630;do
375.58;-16.520;do
379.71;-17.300;do
383.71;-17.780;do
387.61;-17.800;do
