y_m;z_m;kind
0.00;0.410;bo
5.00;0.450;bo
10.00;0.420;bo
14.50;0.520;bo
18.70;0.800;bo
20.20;1.060;bo
23.20;1.220;bo
24.70;1.750;bo
25.70;1.850;bo
26.80;2.520;bo
28.01;2.550;bo
29.51;0.610;bo
30.39;0.015;bo
35.17;-0.870;bo
39.52;-1.830;do
44.92;-2.720;do
49.90;-3.490;do
54.90;-4.440;do
59.76;-5.970;do
64.99;-6.820;do
70.04;-7.250;do
74.69;-7.560;do
79.31;-7.990;do
83.86;-8.550;do
88.43;-9.000;do
92.94;-9.350;do
97.39;-9.550;do
101.96;-9.540;do
106.53;-9.350;do
111.07;-9.240;do
115.54;-9.710;do
120.06;-10.000;do
124.57;-10.250;do
129.11;-10.070;do
133.57;-9.660;do
138.07;-9.300;do
142.57;-9.300;do
147.06;-9.020;do
151.55;-9.220;do
155.98;-9.470;do
160.49;-9.990;do
164.99;-10.720;do
169.56;-10.520;do
174.22;-10.380;do
178.86;-10.140;do
183.64;-9.760;do
188.55;-9.550;do
193.40;-9.120;do
198.35;-9.180;do
203.34;-10.010;do
208.32;-10.030;do
213.42;-10.050;do
218.56;-9.930;do
223.65;-9.820;do
228.79;-9.740;do
233.80;-9.720;do
238.89;-9.690;do
244.06;-9.790;do
249.16;-9.740;do
254.19;-9.610;do
259.32;-9.600;do
264.37;-9.570;do
269.44;-9.480;do
274.59;-9.420;do
279.67;-9.520;do
285.04;-9.380;do
290.41;-9.370;do
295.71;-9.310;do
300.99;-9.310;do
306.20;-9.470;do
311.34;-9.150;do
316.44;-9.110;do
321.54;-9.080;do
326.47;-9.090;do
331.51;-9.070;do
336.45;-9.040;do
341.30;-9.070;do
346.34;-8.970;do
351.11;-8.960;do
356.05;-9.020;do
360.96;-9.040;do
365.84;-9.010;do
370.58;-8.840;do
375.44;-8.820;do
380.26;-8.790;do
385.11;-8.810;do
389.89;-8.880;do
394.72;-8.840;do
399.61;-8.850;do
404.57;-8.830;do
409.46;-8.680;do
414.41;-8.650;do
419.12;-8.840;do
423.87;-8.750;do
428.78;-8.680;do
433.68;-8.640;do
438.47;-8.710;do
443.20;-8.710;do
447.90;-8.770;do
452.57;-8.800;do
457.22;-8.790;do
461.99;-8.720;do
466.58;-8.710;do
471.38;-8.700;do
476.13;-8.710;do
480.76;-8.630;do
485.55;-8.610;do
490.14;-8.690;do
495.01;-8.570;do
499.91;-8.610;do
504.76;-8.690;do
509.61;-8.690;do
514.57;-8.690;do
519.50;-8.680;do
524.33;-8.720;do
529.32;-8.690;do
534.25;-8.680;do
539.24;-8.710;do
544.13;-8.670;do
549.12;-8.650;do
554.08;-8.630;do
559.09;-8.580;do
564.14;-8.600;do
569.12;-8.600;do
574.11;-8.620;do
579.28;-8.590;do
584.32;-8.680;do
589.34;-8.600;do
594.29;-8.560;do
