y_m;z_m;kind
0.00;2.920;bo
4.00;2.900;bo
7.94;2.880;bo
11.88;2.870;do
15.96;2.910;do
20.20;2.920;do
23.38;2.800;do
25.99;2.360;do
28.76;2.100;do
32.03;1.740;do
34.20;1.250;do
36.08;0.260;do
38.19;-1.670;do
40.62;-4.500;do
43.77;-8.500;do
47.88;-12.500;do
52.30;-13.450;do
56.57;-14.150;do
60.92;-15.950;do
65.14;-18.190;do
69.36;-19.820;do
73.66;-21.730;do
77.89;-23.640;do
82.09;-24.870;do
86.24;-26.350;do
90.36;-27.000;do
94.45;-28.080;do
98.40;-28.020;do
102.29;-28.010;do
106.33;-27.930;do
110.21;-27.910;do
114.19;-27.900;do
118.12;-27.890;do
121.97;-27.790;do
125.89;-27.430;do
129.76;-26.390;do
133.58;-25.900;do
137.37;-25.360;do
141.23;-24.310;do
145.02;-23.760;do
148.98;-23.690;do
152.84;-23.610;do
156.84;-23.500;do
160.72;-23.170;do
164.27;-22.800;do
168.36;-22.430;do
172.31;-22.110;do
176.42;-21.120;do
180.54;-20.390;do
184.59;-19.890;do
188.72;-18.790;do
192.40;-17.570;do
196.42;-16.330;do
200.41;-15.260;do
204.42;-14.630;do
208.38;-14.130;do
212.45;-13.140;do
216.37;-12.130;do
220.51;-10.940;do
224.49;-9.660;do
228.73;-8.160;do
232.68;-7.290;do
236.82;-6.380;do
241.09;-4.650;do
245.13;-3.790;do
249.08;-3.700;do
252.97;-3.590;do
257.04;-3.080;do
261.06;-2.400;do
264.39;-1.710;do
266.54;-1.480;do
269.63;-0.560;do
273.07;-0.340;do
276.23;-0.120;do
278.48;0.270;do
280.92;0.500;do
285.20;1.590;do
286.90;2.730;do
288.60;3.170;do
293.26;3.020;do
296.84;2.850;do
301.23;2.690;do
305.07;2.710;do
308.91;2.610;bo
312.91;2.580;bo
316.90;2.530;bo
