y_m;z_m;kind
0.00;0.700;bo
4.60;0.740;bo
9.10;0.750;bo
13.40;0.770;bo
17.80;0.790;bo
20.80;1.020;bo
23.64;1.250;do
25.91;1.890;do
27.18;2.360;do
28.67;2.360;do
29.86;1.870;do
31.27;1.100;do
33.16;0.750;do
34.13;0.220;do
37.29;-0.150;do
41.31;-0.380;do
45.30;-1.380;do
49.29;-2.260;do
53.29;-1.590;do
57.29;-1.870;do
61.30;-2.320;do
65.28;-2.870;do
69.28;-3.600;do
73.27;-4.790;do
77.27;-5.900;do
81.28;-6.340;do
85.29;-7.030;do
89.28;-7.650;do
93.30;-8.550;do
97.30;-9.570;do
101.32;-10.370;do
105.30;-11.080;do
109.31;-11.530;do
113.32;-12.590;do
117.33;-13.180;do
121.28;-13.270;do
125.32;-13.380;do
129.28;-13.830;do
133.30;-13.930;do
137.35;-14.170;do
141.29;-14.450;do
145.29;-14.470;do
149.32;-14.530;do
153.33;-13.970;do
157.28;-14.300;do
161.29;-14.840;do
165.38;-15.650;do
169.31;-15.960;do
173.35;-16.140;do
177.33;-16.800;do
181.31;-16.610;do
185.32;-16.610;do
189.32;-16.780;do
193.33;-16.720;do
197.27;-16.840;do
201.30;-16.840;do
205.32;-16.870;do
209.35;-16.950;do
213.33;-17.080;do
217.29;-17.100;do
221.35;-17.170;do
225.32;-17.260;do
229.36;-17.270;do
233.33;-17.390;do
237.40;-17.470;do
241.38;-17.590;do
245.30;-17.630;do
249.29;-17.690;do
253.35;-17.770;do
257.38;-17.870;do
261.29;-17.940;do
265.28;-18.010;do
269.35;-18.150;do
273.39;-18.200;do
277.38;-18.250;do
281.76;-18.260;do
285.48;-18.360;do
289.55;-18.350;do
293.32;-18.310;do
297.34;-18.280;do
301.33;-18.220;do
305.30;-18.380;do
309.32;-18.360;do
313.70;-18.560;do
317.31;-18.700;do
321.33;-18.750;do
325.31;-18.700;do
329.34;-18.670;do
333.28;-18.390;do
337.36;-18.140;do
341.27;-18.330;do
345.30;-18.390;do
349.30;-18.490;do
353.35;-18.610;do
357.27;-18.880;do
361.33;-19.070;do
365.38;-19.620;do
369.32;-19.960;do
373.52;-19.860;do
377.36;-19.810;do
381.37;-19.690;do
385.31;-19.860;do
389.38;-19.800;do
393.62;-20.820;do
397.28;-20.720;do
401.39;-20.550;do
405.38;-20.310;do
409.35;-20.210;do
413.55;-20.060;do
417.34;-19.910;do
421.39;-18.640;do
425.44;-18.340;do
429.28;-17.460;do
433.33;-17.460;do
437.66;-17.500;do
441.34;-17.530;do
445.38;-17.920;do
449.28;-17.790;do
453.38;-17.500;do
457.29;-17.340;do
461.29;-17.380;do
465.28;-17.060;do
469.28;-17.000;do
473.33;-16.870;do
477.34;-16.700;do
481.28;-16.730;do
485.28;-16.720;do
489.33;-16.680;do
493.32;-16.670;do
497.27;-16.860;do
501.28;-16.680;do
505.35;-16.610;do
509.29;-16.620;do
513.27;-15.970;do
517.32;-15.210;do
521.27;-15.230;do
525.29;-15.420;do
529.35;-15.470;do
533.27;-15.590;do
537.34;-15.790;do
541.31;-15.870;do
545.31;-15.990;do
549.28;-16.100;do
553.34;-16.090;do
557.33;-16.170;do
561.28;-16.270;do
565.32;-16.110;do
569.30;-16.120;do
573.33;-16.190;do
577.33;-16.270;do
581.27;-16.500;do
585.29;-16.090;do
589.34;-15.880;do
593.30;-15.750;do
597.34;-15.770;do
601.30;-15.740;do
605.35;-15.710;do
609.27;-15.610;do
613.31;-15.560;do
617.28;-15.530;do
621.32;-15.460;do
625.27;-15.480;do
629.29;-15.440;do
633.34;-15.460;do
637.29;-15.470;do
641.34;-15.490;do
645.29;-15.470;do
649.34;-15.480;do
653.34;-15.480;do
657.33;-15.420;do
661.31;-15.420;do
665.30;-15.420;do
669.36;-15.420;do
673.29;-15.290;do
677.33;-15.390;do
681.31;-15.350;do
685.30;-15.370;do
689.35;-15.390;do
693.29;-15.330;do
697.33;-15.340;do
701.31;-15.370;do
705.33;-15.110;do
709.30;-15.120;do
713.28;-14.640;do
717.29;-13.650;do
721.31;-12.360;do
725.28;-9.990;do
729.33;-8.580;do
733.32;-7.110;do
737.31;-4.920;do
741.31;-2.700;do
745.40;-1.540;do
749.42;-1.140;do
753.30;-0.640;do
757.24;0.790;do
758.86;1.690;do
760.01;2.341;do
761.85;2.310;do
763.32;2.250;bo
765.17;1.580;bo
769.57;1.230;bo
773.87;1.210;bo
777.97;1.200;bo
781.97;1.120;bo
785.47;1.170;bo
