y_m;z_m;kind
0.00;3.200;bo
3.80;3.190;bo
8.92;3.150;bo
14.12;2.790;bo
19.02;2.500;bo
22.02;1.980;do
25.13;1.460;do
30.19;1.170;do
33.19;0.895;do
36.67;0.620;do
41.48;0.310;do
44.48;0.060;do
47.90;-0.190;do
50.90;-0.500;do
54.00;-0.810;do
58.00;-1.010;do
61.89;-1.250;do
65.94;-1.410;do
69.95;-1.520;do
73.95;-1.720;do
77.97;-2.000;do
81.95;-2.150;do
85.99;-2.240;do
89.91;-2.380;do
93.95;-2.500;do
97.95;-2.720;do
101.93;-2.740;do
106.03;-2.860;do
110.03;-3.090;do
114.03;-3.200;do
117.96;-3.460;do
121.96;-3.610;do
125.94;-3.810;do
129.99;-3.970;do
133.92;-4.210;do
138.00;-4.340;do
142.05;-4.440;do
146.00;-4.530;do
149.88;-4.550;do
153.96;-4.560;do
158.02;-4.880;do
161.94;-5.020;do
165.96;-5.040;do
170.02;-5.060;do
174.04;-5.110;do
177.95;-5.530;do
181.96;-5.590;do
186.02;-5.650;do
190.04;-5.810;do
194.07;-5.950;do
198.00;-6.190;do
203.68;-6.530;do
207.52;-6.750;do
211.63;-6.820;do
215.62;-6.940;do
219.60;-7.050;do
223.58;-7.080;do
227.53;-7.200;do
231.70;-7.310;do
235.53;-7.320;do
239.56;-7.400;do
243.52;-7.510;do
247.65;-7.680;do
251.65;-7.820;do
255.63;-7.850;do
259.64;-7.950;do
263.60;-8.080;do
267.65;-8.360;do
271.69;-8.580;do
275.72;-8.600;do
279.62;-8.620;do
283.66;-8.640;do
287.55;-8.750;do
291.67;-8.960;do
295.65;-9.050;do
299.71;-9.060;do
303.68;-9.100;do
307.70;-9.270;do
311.66;-9.380;do
315.72;-9.470;do
319.54;-9.540;do
323.64;-9.580;do
327.72;-9.850;do
331.68;-9.920;do
335.69;-10.180;do
339.57;-10.250;do
343.70;-10.290;do
347.55;-10.300;do
351.67;-10.310;do
355.65;-10.530;do
359.59;-10.820;do
363.67;-10.880;do
367.74;-11.000;do
371.60;-11.020;do
375.71;-11.040;do
379.73;-11.060;do
383.66;-11.180;do
387.54;-11.240;do
391.59;-11.270;do
395.57;-11.440;do
399.69;-11.550;do
403.61;-11.690;do
407.74;-11.710;do
411.56;-11.730;do
415.58;-11.740;do
419.74;-11.750;do
423.58;-11.920;do
427.65;-12.120;do
431.70;-12.330;do
435.65;-12.410;do
439.66;-12.420;do
443.71;-12.460;do
447.62;-12.480;do
451.60;-12.540;do
455.76;-12.580;do
459.74;-12.600;do
463.74;-12.610;do
467.65;-12.620;do
471.61;-12.630;do
475.73;-12.640;do
479.76;-12.660;do
483.68;-12.840;do
487.72;-12.890;do
491.68;-12.980;do
495.65;-13.010;do
499.62;-13.140;do
503.70;-13.260;do
507.54;-13.340;do
511.58;-13.390;do
515.52;-13.470;do
519.74;-13.510;do
523.64;-13.550;do
527.56;-13.590;do
531.64;-13.630;do
535.71;-13.670;do
539.68;-13.690;do
543.70;-13.720;do
547.77;-13.740;do
550.50;-13.760;do
554.41;-13.780;do
558.34;-13.810;do
562.41;-13.840;do
566.43;-13.940;do
570.29;-14.010;do
574.22;-14.130;do
578.31;-14.140;do
582.23;-14.150;do
586.18;-14.200;do
590.27;-14.220;do
594.13;-14.300;do
598.20;-14.430;do
602.08;-14.480;do
606.14;-14.490;do
610.12;-14.530;do
613.98;-14.600;do
618.06;-14.610;do
622.03;-14.620;do
625.86;-14.630;do
630.00;-14.620;do
633.90;-14.600;do
637.91;-14.530;do
641.85;-14.180;do
645.99;-13.660;do
649.98;-12.720;do
654.29;-10.540;do
658.38;-9.310;do
662.50;-8.310;do
667.27;-0.720;do
671.26;-0.650;do
673.60;-0.150;do
676.79;0.460;do
679.81;0.720;do
683.71;1.440;do
688.17;4.240;do
691.72;4.950;do
694.88;4.920;do
697.88;4.920;do
701.94;4.910;bo
705.40;4.900;bo
708.40;4.890;bo
712.90;4.880;bo
716.79;4.860;bo
720.95;4.850;bo
