y_m;z_m;kind
0.00;0.400;do
4.14;0.440;do
7.86;0.800;do
10.81;1.200;do
12.81;3.400;do
18.76;3.500;do
20.99;1.400;do
21.99;0.400;do
25.95;0.200;do
29.94;-0.100;do
33.77;-0.600;do
37.82;-1.400;do
41.87;-2.100;do
45.79;-3.500;do
49.78;-4.500;do
53.80;-4.600;do
57.66;-4.500;do
61.71;-4.200;do
65.80;-3.400;do
69.85;-3.200;do
73.84;-3.100;do
77.89;-2.600;do
81.12;-1.000;do
84.80;1.100;do
86.99;2.100;do
89.63;2.120;do
92.79;2.300;do
96.56;2.350;do
100.45;2.400;do
104.06;2.400;do
107.76;2.400;do
110.95;2.400;do
114.82;2.500;bo
