y_m;z_m;kind
0.00;1.430;bo
4.40;1.400;bo
9.20;1.380;bo
13.80;1.350;bo
18.90;1.340;bo
23.90;1.350;bo
27.24;1.270;bo
28.89;1.980;bo
31.54;0.850;bo
34.09;0.678;bo
37.64;0.350;bo
41.64;-0.140;do
46.21;-0.750;do
50.49;-1.140;do
55.49;-1.850;do
60.54;-2.770;do
65.50;-3.550;do
70.50;-4.260;do
75.49;-4.860;do
80.53;-6.090;do
85.47;-8.510;do
90.54;-9.420;do
95.51;-9.490;do
100.54;-9.500;do
105.54;-9.570;do
110.51;-9.690;do
115.52;-9.830;do
120.53;-9.800;do
125.47;-9.820;do
130.47;-10.470;do
135.50;-9.940;do
140.48;-9.880;do
145.49;-9.730;do
150.53;-10.030;do
155.48;-9.940;do
160.49;-10.080;do
165.50;-10.220;do
170.53;-10.260;do
175.51;-10.350;do
180.48;-10.280;do
185.53;-10.260;do
190.54;-10.400;do
195.47;-10.500;do
200.56;-10.580;do
205.55;-10.640;do
210.57;-10.660;do
215.49;-10.600;do
220.51;-10.700;do
225.48;-10.680;do
230.55;-10.770;do
235.48;-10.880;do
240.48;-10.840;do
245.47;-10.740;do
250.48;-10.760;do
255.50;-10.850;do
260.50;-10.860;do
265.52;-11.010;do
270.47;-11.180;do
275.56;-11.310;do
280.58;-11.360;do
285.53;-11.500;do
290.57;-11.610;do
295.46;-12.160;do
300.52;-12.360;do
305.50;-12.460;do
310.53;-12.390;do
315.53;-12.360;do
320.53;-12.330;do
325.56;-12.390;do
330.54;-12.400;do
335.55;-12.470;do
340.49;-12.270;do
345.47;-12.150;do
350.51;-12.290;do
355.55;-12.710;do
360.52;-12.760;do
365.49;-12.820;do
370.47;-12.960;do
375.52;-12.940;do
380.50;-13.080;do
385.50;-13.020;do
390.52;-13.160;do
395.51;-13.200;do
400.51;-13.190;do
405.48;-12.830;do
410.55;-12.790;do
415.47;-12.840;do
420.53;-12.870;do
425.56;-12.950;do
430.50;-12.940;do
435.55;-12.930;do
440.51;-12.980;do
445.46;-12.990;do
450.51;-13.030;do
455.54;-13.150;do
460.50;-13.100;do
465.58;-13.260;do
470.48;-13.160;do
475.52;-13.130;do
480.54;-13.380;do
485.48;-13.180;do
490.51;-13.200;do
495.55;-13.380;do
500.54;-13.440;do
505.49;-13.370;do
510.52;-13.380;do
515.49;-13.470;do
520.48;-13.500;do
525.57;-13.540;do
530.49;-13.310;do
535.47;-13.170;do
540.51;-13.120;do
545.52;-13.060;do
550.47;-13.080;do
555.48;-13.030;do
560.50;-13.300;do
565.54;-13.450;do
570.55;-13.350;do
575.51;-13.520;do
580.52;-13.300;do
585.50;-13.450;do
590.49;-13.260;do
595.54;-13.440;do
600.47;-13.590;do
605.51;-13.500;do
610.51;-13.420;do
615.47;-13.330;do
620.54;-13.340;do
625.53;-13.480;do
630.51;-13.540;do
635.48;-13.460;do
640.54;-13.440;do
645.48;-13.540;do
650.55;-13.460;do
655.49;-13.540;do
660.50;-13.570;do
665.51;-13.380;do
