y_m;z_m;kind
0.00;3.460;bo
2.85;3.440;bo
7.25;3.410;bo
11.68;3.360;do
15.82;3.270;do
17.44;1.470;do
21.14;0.930;do
24.07;0.540;do
26.68;0.200;do
30.92;-0.685;do
35.29;-1.570;do
37.28;-2.040;do
40.43;-2.930;do
44.47;-4.100;do
48.55;-5.310;do
52.61;-6.370;do
56.61;-6.950;do
60.62;-7.380;do
64.62;-7.390;do
68.62;-7.400;do
72.68;-7.430;do
76.64;-7.550;do
80.68;-7.600;do
84.66;-7.660;do
88.76;-7.690;do
92.67;-7.740;do
96.70;-7.630;do
100.64;-7.530;do
104.62;-7.380;do
108.56;-7.030;do
112.52;-6.690;do
116.60;-6.340;do
120.58;-5.640;do
124.54;-5.380;do
128.46;-5.160;do
132.45;-5.220;do
136.57;-5.680;do
140.65;-6.460;do
144.52;-7.230;do
148.61;-8.050;do
152.65;-8.800;do
156.65;-9.120;do
160.59;-9.290;do
164.62;-9.350;do
168.57;-9.200;do
172.68;-8.610;do
176.50;-8.040;do
177.89;-7.440;do
181.57;-6.650;do
184.60;-6.200;do
188.72;-5.460;do
192.79;-4.720;do
196.78;-4.060;do
200.89;-3.210;do
204.99;-2.450;do
208.98;-1.980;do
212.98;-1.600;do
216.96;-1.450;do
220.98;-1.330;do
224.97;-0.770;do
229.01;-0.490;do
232.79;0.120;do
236.63;0.330;do
240.86;0.560;do
244.64;0.770;do
248.63;1.040;do
252.11;1.470;do
256.09;1.500;do
259.13;1.530;do
261.75;1.550;do
264.70;1.560;do
268.04;1.590;do
271.72;1.630;do
275.42;1.690;do
279.52;1.750;do
283.30;1.880;do
287.20;1.890;bo
292.11;2.060;bo
