y_m;z_m;kind
0.00;2.110;bo
4.65;2.160;bo
8.79;2.090;do
12.47;2.100;do
16.82;2.090;do
20.79;2.100;do
24.47;2.070;do
26.89;1.890;do
30.15;1.680;do
33.80;1.440;do
36.83;0.760;do
41.35;-0.620;do
45.33;-1.710;do
49.39;-2.860;do
53.47;-3.790;do
57.44;-4.460;do
61.49;-5.130;do
65.42;-5.470;do
69.44;-5.830;do
73.41;-6.250;do
77.50;-6.880;do
81.42;-7.060;do
85.46;-7.480;do
89.45;-7.540;do
93.36;-7.640;do
97.49;-7.880;do
101.42;-8.140;do
105.59;-8.200;do
109.58;-8.260;do
113.50;-8.290;do
117.42;-8.320;do
121.51;-8.600;do
125.51;-8.610;do
129.45;-8.700;do
133.60;-8.880;do
137.40;-8.930;do
141.54;-8.950;do
145.48;-9.130;do
149.55;-9.300;do
153.49;-9.300;do
157.50;-9.330;do
161.51;-9.350;do
165.60;-9.570;do
169.52;-9.520;do
173.47;-9.490;do
177.55;-9.440;do
181.58;-9.340;do
185.52;-8.940;do
189.50;-7.900;do
193.40;-3.690;do
197.32;-1.780;do
201.27;-0.700;do
203.92;0.740;do
205.46;2.610;do
210.56;3.480;do
214.90;5.460;do
218.75;5.560;do
221.29;4.860;do
225.51;4.360;do
229.50;4.380;do
233.31;4.390;do
237.30;4.410;bo
241.31;4.440;bo
