y_m;z_m;kind
0.00;1.850;bo
4.00;1.810;bo
8.00;1.830;bo
12.00;1.840;bo
12.73;2.210;bo
13.53;2.312;do
17.45;2.310;do
21.45;2.260;do
25.45;2.230;do
30.45;2.120;do
32.45;1.080;do
36.01;0.800;do
39.01;0.540;do
41.23;0.070;do
46.17;-0.330;do
51.19;-0.580;do
56.18;-0.920;do
61.23;-1.820;do
66.22;-2.290;do
71.18;-3.210;do
76.17;-3.160;do
81.22;-3.030;do
86.22;-3.800;do
91.19;-4.230;do
96.18;-3.970;do
101.22;-3.990;do
106.18;-4.000;do
111.20;-4.020;do
116.21;-4.060;do
121.27;-5.460;do
126.23;-5.460;do
131.24;-5.800;do
136.17;-5.990;do
141.22;-6.790;do
146.17;-7.240;do
151.25;-7.340;do
156.22;-7.410;do
161.17;-7.660;do
166.21;-7.780;do
171.28;-7.920;do
176.20;-8.250;do
181.25;-7.920;do
186.18;-7.860;do
191.26;-7.940;do
196.16;-8.040;do
201.19;-8.090;do
206.23;-8.430;do
211.19;-8.820;do
216.18;-8.780;do
221.24;-8.510;do
226.20;-8.750;do
231.17;-8.820;do
236.21;-8.920;do
241.24;-8.970;do
246.28;-9.010;do
251.19;-8.680;do
256.21;-8.350;do
261.19;-8.070;do
266.24;-7.710;do
271.26;-7.700;do
276.23;-7.640;do
281.22;-8.100;do
286.26;-8.660;do
291.22;-9.010;do
296.23;-8.980;do
301.25;-8.960;do
306.24;-9.280;do
311.16;-9.340;do
316.23;-8.920;do
321.18;-8.490;do
326.22;-8.350;do
331.17;-7.860;do
336.17;-7.110;do
341.18;-6.200;do
346.20;-4.980;do
351.21;-3.690;do
356.16;-1.620;do
361.22;-1.170;do
366.17;-2.190;do
371.19;-2.380;do
376.18;-1.580;do
381.20;-0.820;do
386.19;-0.050;do
393.05;0.330;do
398.05;0.570;do
400.31;1.530;do
401.49;1.890;do
406.16;2.220;do
409.60;2.210;do
413.60;2.220;do
417.60;2.340;bo
421.60;2.380;bo
425.60;2.420;bo
429.60;2.410;bo
