y_m;z_m;kind
0.00;1.410;bo
4.30;1.430;bo
9.10;1.450;bo
13.10;1.480;do
16.00;1.520;do
19.26;2.481;do
22.80;2.388;do
23.72;0.870;do
25.52;0.320;do
29.15;-0.500;do
32.96;-0.890;do
36.34;-1.540;do
40.34;-2.240;do
44.34;-2.480;do
48.33;-2.310;do
52.34;-2.210;do
56.32;-2.260;do
60.36;-2.310;do
64.29;-2.100;do
68.35;-2.180;do
72.35;-2.270;do
76.29;-2.470;do
80.31;-2.350;do
84.33;-2.370;do
88.29;-2.460;do
92.36;-2.550;do
96.31;-2.530;do
100.33;-2.790;do
104.30;-2.740;do
108.32;-2.570;do
112.36;-2.720;do
116.27;-2.870;do
120.36;-2.700;do
124.31;-2.640;do
128.29;-2.690;do
132.33;-2.885;do
136.32;-3.080;do
140.34;-2.830;do
144.31;-2.710;do
148.36;-2.960;do
152.34;-3.070;do
156.36;-3.180;do
160.09;-3.270;do
164.31;-3.250;do
168.33;-3.340;do
172.35;-3.430;do
176.32;-3.340;do
180.32;-3.380;do
184.18;-3.420;do
188.34;-3.530;do
192.35;-3.500;do
196.27;-3.485;do
200.31;-3.470;do
204.35;-3.440;do
208.34;-3.410;do
212.36;-3.470;do
216.32;-3.530;do
220.35;-3.530;do
224.31;-3.480;do
228.31;-3.570;do
232.27;-3.500;do
236.28;-3.530;do
240.31;-3.560;do
244.32;-3.580;do
248.30;-3.300;do
252.31;-3.440;do
256.32;-3.520;do
260.32;-3.430;do
264.35;-3.250;do
268.35;-3.600;do
272.34;-3.590;do
276.33;-3.700;do
280.33;-3.560;do
284.30;-3.570;do
288.27;-3.500;do
292.30;-3.320;do
296.29;-3.550;do
300.30;-3.620;do
304.32;-3.410;do
308.30;-3.200;do
312.34;-3.540;do
316.25;-3.360;do
320.18;-3.620;do
324.29;-3.360;do
328.21;-3.640;do
332.30;-3.570;do
336.26;-3.500;do
340.27;-3.440;do
344.25;-3.500;do
348.26;-3.500;do
352.31;-3.480;do
356.19;-3.320;do
360.25;-2.870;do
364.35;-2.440;do
368.26;-1.980;do
373.26;-1.340;do
378.16;-0.880;do
382.80;-0.110;do
387.70;0.840;do
389.54;1.980;do
391.20;2.080;do
392.05;1.810;do
394.46;1.790;do
398.66;1.760;do
402.96;1.720;do
407.46;1.700;bo
411.86;1.680;bo
416.36;1.650;bo
