y_m;z_m;kind
0.00;2.440;bo
4.20;2.200;bo
9.10;2.170;bo
14.20;2.130;bo
18.60;2.200;bo
23.30;2.240;bo
27.30;2.200;do
29.30;1.670;do
31.30;0.560;do
34.55;-1.580;do
39.56;-3.310;do
44.54;-4.760;do
49.53;-6.940;do
54.54;-8.070;do
59.51;-8.230;do
64.56;-9.490;do
69.56;-9.530;do
74.57;-10.030;do
79.56;-10.290;do
84.56;-10.420;do
89.55;-10.560;do
94.57;-10.930;do
99.56;-11.160;do
104.56;-11.520;do
109.55;-11.520;do
114.55;-12.040;do
119.56;-11.900;do
124.54;-12.000;do
129.54;-11.950;do
134.55;-12.350;do
139.53;-12.490;do
144.54;-12.580;do
149.54;-12.560;do
154.55;-12.600;do
159.55;-12.630;do
164.52;-12.830;do
169.51;-13.000;do
174.51;-12.970;do
179.54;-12.900;do
184.56;-12.970;do
189.51;-12.970;do
194.53;-12.980;do
199.56;-12.990;do
204.50;-12.990;do
209.52;-13.060;do
214.49;-13.040;do
219.51;-13.230;do
224.50;-13.080;do
229.49;-12.980;do
234.50;-12.950;do
239.54;-12.890;do
244.54;-12.960;do
249.52;-12.990;do
254.53;-12.880;do
259.54;-12.880;do
264.54;-12.910;do
269.54;-12.940;do
274.53;-12.950;do
279.57;-12.960;do
284.49;-13.120;do
289.50;-12.960;do
294.48;-12.900;do
299.55;-12.900;do
304.53;-12.870;do
309.51;-12.940;do
314.52;-12.950;do
319.50;-13.120;do
324.56;-12.990;do
329.56;-13.000;do
334.48;-12.980;do
339.48;-13.030;do
344.53;-13.070;do
349.50;-13.000;do
354.52;-12.940;do
359.52;-12.910;do
364.53;-12.870;do
369.49;-12.760;do
374.49;-12.770;do
379.57;-12.780;do
384.55;-12.810;do
389.49;-12.790;do
394.52;-12.840;do
399.56;-12.830;do
404.51;-13.040;do
409.46;-12.760;do
414.54;-12.770;do
419.50;-12.880;do
424.53;-12.930;do
429.49;-12.880;do
434.48;-12.840;do
439.46;-12.830;do
444.54;-12.790;do
449.50;-12.700;do
454.56;-12.540;do
459.53;-12.460;do
464.51;-12.460;do
469.48;-12.250;do
474.51;-12.180;do
479.52;-12.150;do
484.47;-12.170;do
489.50;-12.270;do
494.51;-12.360;do
499.52;-12.360;do
504.54;-12.210;do
509.53;-12.190;do
514.56;-12.180;do
519.53;-12.140;do
524.51;-12.090;do
529.49;-12.020;do
534.51;-11.950;do
539.50;-11.930;do
544.55;-12.050;do
549.55;-11.980;do
554.56;-11.880;do
559.47;-11.810;do
564.47;-11.790;do
569.50;-11.560;do
574.54;-11.870;do
579.56;-11.860;do
584.52;-11.670;do
589.52;-11.530;do
594.54;-11.580;do
599.51;-11.550;do
604.55;-11.560;do
609.56;-11.550;do
614.49;-11.740;do
619.49;-12.000;do
624.53;-12.130;do
629.55;-12.010;do
634.51;-12.040;do
639.51;-12.140;do
644.49;-12.130;do
649.51;-12.260;do
654.53;-12.420;do
659.55;-12.200;do
664.47;-11.890;do
669.48;-11.730;do
674.52;-11.440;do
679.54;-11.010;do
684.47;-10.690;do
689.48;-11.220;do
694.51;-11.610;do
699.51;-12.020;do
704.55;-11.940;do
709.55;-11.960;do
714.50;-11.980;do
719.50;-12.340;do
724.53;-12.370;do
729.48;-12.610;do
734.54;-12.680;do
739.56;-12.710;do
744.50;-12.740;do
749.52;-12.410;do
754.55;-11.820;do
759.55;-11.630;do
764.56;-11.080;do
769.51;-10.160;do
774.52;-8.690;do
779.51;-6.800;do
784.54;-4.610;do
789.55;-3.180;do
794.52;-1.760;do
799.54;-1.220;do
804.56;-1.030;do
809.57;-0.920;do
814.56;-0.900;do
819.57;0.580;do
822.15;1.200;do
824.15;2.166;do
825.15;2.470;do
828.15;2.470;bo
829.15;1.980;bo
833.65;1.840;bo
838.25;1.850;bo
843.05;1.830;bo
848.15;1.820;bo
852.45;1.860;bo
