y_m;z_m;kind
0.00;1.620;bo
4.25;1.670;bo
7.89;1.570;bo
12.10;1.720;bo
16.10;1.630;bo
20.17;1.640;do
24.36;1.710;do
28.83;1.620;do
32.43;0.570;do
36.14;-0.120;do
39.61;-0.570;do
42.85;-1.130;do
46.17;-1.450;do
50.20;-1.630;do
54.10;-1.830;do
58.23;-1.900;do
62.20;-1.950;do
66.17;-2.050;do
70.13;-2.140;do
74.20;-2.260;do
78.15;-2.380;do
82.19;-2.440;do
86.17;-2.590;do
90.17;-2.840;do
94.25;-3.230;do
98.24;-3.250;do
102.33;-3.320;do
106.17;-3.370;do
110.25;-3.590;do
114.21;-3.700;do
118.34;-3.830;do
122.23;-3.980;do
126.25;-4.130;do
130.31;-4.210;do
134.22;-4.440;do
138.33;-4.660;do
142.39;-4.860;do
146.25;-5.100;do
150.36;-5.180;do
154.20;-5.180;do
158.24;-5.370;do
162.29;-5.550;do
166.31;-5.570;do
170.24;-5.930;do
174.35;-6.090;do
178.35;-6.360;do
182.31;-6.570;do
186.31;-6.810;do
190.37;-6.820;do
194.41;-6.850;do
198.31;-6.870;do
202.44;-7.110;do
206.32;-7.160;do
210.41;-7.170;do
214.38;-7.260;do
218.33;-7.280;do
222.23;-7.300;do
226.28;-7.320;do
230.30;-7.340;do
234.30;-7.360;do
238.35;-7.370;do
242.42;-7.390;do
246.30;-7.410;do
250.27;-7.430;do
254.30;-7.620;do
258.26;-7.690;do
262.31;-7.780;do
266.33;-7.800;do
269.71;-7.900;do
272.89;-7.920;do
275.87;-7.940;do
279.89;-7.960;do
283.95;-8.140;do
288.00;-8.150;do
291.90;-8.160;do
295.96;-8.170;do
299.94;-8.180;do
303.94;-8.190;do
307.88;-8.200;do
312.03;-8.210;do
315.99;-8.220;do
319.93;-8.230;do
324.07;-8.240;do
328.00;-8.250;do
331.93;-8.230;do
336.04;-8.210;do
339.97;-8.190;do
343.94;-8.170;do
347.88;-8.150;do
351.87;-8.130;do
355.88;-8.030;do
359.90;-8.010;do
364.01;-8.000;do
367.97;-7.990;do
371.90;-7.980;do
375.85;-7.970;do
379.91;-7.960;do
383.95;-7.950;do
387.95;-7.940;do
392.02;-7.930;do
396.04;-7.920;do
399.96;-7.910;do
403.87;-7.900;do
407.87;-7.890;do
411.96;-7.880;do
415.92;-7.900;do
419.95;-7.960;do
423.99;-8.020;do
427.89;-8.080;do
431.90;-8.140;do
435.81;-8.200;do
439.82;-8.530;do
443.83;-8.610;do
447.81;-8.650;do
451.89;-8.690;do
455.85;-8.490;do
459.94;-7.830;do
463.83;-7.820;do
467.82;-7.780;do
471.85;-7.730;do
475.85;-7.560;do
479.82;-7.510;do
483.96;-7.400;do
487.89;-7.100;do
491.83;-6.970;do
495.94;-6.900;do
499.85;-6.790;do
503.92;-6.700;do
507.87;-6.590;do
511.96;-6.310;do
515.97;-5.820;do
520.05;-5.240;do
523.88;-4.340;do
527.94;-3.340;do
531.94;-2.600;do
535.99;-2.240;do
540.03;-2.130;do
543.99;-2.080;do
548.04;-1.930;do
552.05;-1.850;do
556.09;-1.770;do
560.00;-1.070;do
564.02;-0.820;do
568.04;-0.690;do
572.04;-0.460;do
575.99;-0.280;do
580.00;-0.230;do
583.17;0.570;do
585.42;1.120;do
588.18;1.320;do
591.58;1.350;do
595.63;1.370;do
599.57;1.310;bo
603.86;1.350;bo
607.34;1.410;bo
611.22;1.460;bo
615.23;1.500;bo
