y_m;z_m;kind
0.00;3.740;bo
3.94;3.760;bo
7.61;3.820;bo
11.37;3.830;bo
15.21;3.850;bo
19.37;3.900;do
21.95;3.850;do
25.34;3.660;do
28.01;3.570;do
31.03;2.950;do
34.02;2.330;do
37.19;1.730;do
39.95;1.020;do
42.66;0.350;do
46.03;-0.150;do
49.21;-0.620;do
52.17;-1.100;do
56.27;-2.510;do
60.37;-4.080;do
64.46;-5.120;do
68.55;-6.280;do
72.77;-9.440;do
76.89;-10.890;do
80.95;-12.350;do
84.95;-12.650;do
89.07;-13.340;do
93.10;-14.220;do
97.12;-14.790;do
101.15;-15.110;do
105.10;-15.300;do
108.99;-15.440;do
113.17;-15.380;do
117.11;-15.320;do
120.98;-15.260;do
125.09;-15.200;do
128.91;-15.140;do
133.05;-15.090;do
136.90;-14.900;do
140.93;-14.850;do
144.97;-14.780;do
148.92;-14.590;do
152.91;-14.450;do
156.77;-14.400;do
160.77;-14.390;do
164.82;-14.310;do
168.86;-14.200;do
172.66;-14.080;do
176.67;-13.990;do
180.73;-13.920;do
184.76;-13.820;do
188.75;-13.730;do
192.76;-13.640;do
195.22;-13.400;do
199.26;-13.310;do
203.24;-13.170;do
207.16;-13.090;do
211.26;-12.920;do
215.38;-12.710;do
219.30;-12.420;do
223.22;-11.940;do
227.36;-11.790;do
231.41;-10.600;do
235.27;-10.530;do
239.31;-10.300;do
243.30;-9.600;do
247.44;-9.490;do
251.43;-9.450;do
255.30;-9.340;do
259.26;-9.230;do
263.30;-9.130;do
267.35;-8.980;do
271.30;-8.970;do
275.29;-8.890;do
279.39;-8.810;do
283.35;-8.800;do
287.46;-8.770;do
291.44;-8.760;do
295.36;-8.800;do
299.47;-8.830;do
303.40;-8.850;do
307.30;-8.930;do
311.42;-8.950;do
315.43;-8.970;do
319.34;-8.990;do
323.28;-9.010;do
327.41;-9.030;do
331.37;-9.050;do
335.36;-9.070;do
339.39;-9.090;do
343.41;-9.110;do
347.41;-9.130;do
351.41;-9.150;do
355.44;-9.170;do
359.39;-9.130;do
363.40;-9.090;do
367.40;-9.050;do
371.41;-9.010;do
375.30;-8.970;do
379.31;-8.930;do
383.42;-8.720;do
386.82;-8.680;do
391.81;-8.620;do
396.81;-8.590;do
401.81;-8.440;do
406.81;-8.260;do
411.81;-8.030;do
416.82;-7.650;do
421.82;-7.260;do
426.82;-7.030;do
431.82;-6.890;do
436.82;-6.160;do
441.82;-6.020;do
446.82;-5.740;do
449.28;-5.150;do
453.22;-4.730;do
457.12;-4.340;do
461.16;-3.930;do
465.23;-3.590;do
469.21;-3.480;do
473.18;-3.360;do
477.22;-2.840;do
481.32;-2.430;do
485.36;-2.200;do
489.24;-1.990;do
491.78;-1.890;do
497.35;-1.880;do
501.31;-1.830;do
505.33;-1.770;do
509.35;-1.750;do
513.36;-1.730;do
517.37;-1.710;do
521.36;-1.690;do
525.35;-1.670;do
529.33;-1.650;do
533.13;-1.630;do
537.11;-1.610;do
541.12;-1.560;do
545.24;0.250;do
549.21;-0.350;do
553.20;-0.360;do
557.14;-0.420;do
561.19;-0.460;do
563.90;-0.390;do
566.18;0.110;do
569.56;0.300;do
572.55;0.500;do
575.63;1.050;do
578.84;1.610;do
582.07;2.220;do
584.55;3.060;do
587.62;3.600;do
590.09;4.030;do
593.42;4.560;do
597.25;4.760;do
599.60;4.910;bo
603.22;5.030;bo
607.22;5.110;bo
611.02;5.090;bo
614.23;5.180;bo
617.66;5.110;bo
