y_m;z_m;kind
0.00;2.210;bo
4.26;2.260;bo
8.26;2.330;do
12.26;2.430;do
16.79;2.520;do
21.25;2.540;do
25.23;2.600;do
26.41;1.810;do
30.42;1.180;do
33.58;-0.320;do
37.63;-1.800;do
41.65;-2.300;do
45.59;-2.500;do
49.60;-3.000;do
53.63;-3.020;do
57.62;-3.040;do
61.64;-3.060;do
65.46;-3.080;do
69.59;-3.100;do
73.63;-3.120;do
77.65;-3.140;do
81.46;-3.600;do
85.52;-4.300;do
89.55;-5.100;do
93.57;-5.600;do
97.59;-5.900;do
101.62;-6.100;do
105.62;-5.600;do
109.63;-5.200;do
113.57;-4.700;do
117.68;-4.400;do
121.60;-4.200;do
125.61;-3.800;do
129.62;-3.600;do
133.64;-3.400;do
137.65;-3.000;do
142.55;-1.870;do
146.80;-0.420;do
150.28;1.350;do
151.50;2.260;do
155.27;2.510;do
159.39;2.670;do
163.49;2.710;do
167.65;2.730;do
172.13;2.790;do
176.04;2.820;do
179.96;2.860;bo
183.63;2.870;bo
