y_m;z_m;kind
0.00;2.840;bo
4.66;2.790;bo
8.81;2.750;bo
12.61;1.870;bo
15.84;1.010;bo
18.53;0.340;bo
21.93;0.040;bo
25.79;-0.800;bo
29.92;-1.700;do
34.05;-3.000;do
38.58;-5.000;do
42.71;-6.300;do
46.81;-7.500;do
51.43;-9.700;do
55.77;-11.700;do
60.33;-14.000;do
64.44;-15.200;do
68.47;-15.900;do
72.45;-16.400;do
76.33;-16.500;do
80.13;-16.700;do
83.86;-16.700;do
87.74;-16.600;do
91.38;-16.300;do
95.84;-16.000;do
99.85;-15.800;do
103.98;-15.700;do
107.90;-15.600;do
111.93;-15.500;do
115.84;-15.400;do
119.89;-15.300;do
123.82;-15.200;do
127.92;-15.100;do
131.74;-14.900;do
135.88;-14.900;do
139.81;-15.100;do
143.95;-15.200;do
147.88;-15.300;do
151.79;-15.400;do
155.71;-15.500;do
159.85;-15.600;do
163.79;-15.700;do
167.99;-15.700;do
171.93;-16.000;do
175.84;-16.000;do
179.99;-16.100;do
183.91;-16.150;do
187.73;-16.200;do
191.97;-16.250;do
195.89;-16.300;do
199.73;-16.300;do
203.97;-16.800;do
207.93;-18.700;do
212.04;-20.300;do
217.27;-20.340;do
221.25;-20.380;do
225.24;-20.420;do
229.21;-20.460;do
233.19;-20.470;do
237.18;-20.480;do
241.38;-20.490;do
245.36;-20.500;do
249.34;-20.510;do
253.19;-20.520;do
257.18;-20.530;do
261.15;-20.540;do
265.22;-20.550;do
269.12;-20.560;do
273.41;-20.570;do
277.39;-20.580;do
281.38;-20.590;do
285.35;-20.600;do
289.34;-20.610;do
293.32;-20.620;do
297.30;-20.630;do
301.28;-20.640;do
305.26;-20.650;do
309.24;-20.660;do
313.22;-20.700;do
317.34;-20.740;do
321.19;-20.780;do
325.16;-20.820;do
329.15;-20.860;do
333.13;-20.900;do
337.12;-20.940;do
341.32;-21.100;do
345.30;-21.200;do
349.28;-21.200;do
353.35;-21.250;do
357.25;-21.300;do
361.22;-21.400;do
364.67;-21.450;do
367.83;-21.460;do
371.31;-21.470;do
375.29;-21.480;do
379.26;-21.490;do
383.25;-21.500;do
387.45;-21.510;do
391.43;-21.500;do
395.51;-21.400;do
399.49;-21.300;do
403.47;-21.250;do
407.27;-21.200;do
411.20;-21.150;do
415.19;-21.100;do
419.16;-21.050;do
423.13;-21.000;do
427.10;-20.950;do
431.23;-20.100;do
435.26;-20.070;do
439.33;-20.040;do
443.31;-20.010;do
447.04;-19.980;do
451.11;-19.950;do
455.08;-19.920;do
459.06;-19.890;do
463.04;-19.860;do
465.40;-19.830;do
469.48;-19.800;do
473.46;-19.770;do
477.43;-19.740;do
481.42;-19.710;do
485.40;-19.680;do
489.38;-19.650;do
493.46;-19.620;do
497.57;-19.600;do
501.42;-19.400;do
505.63;-19.200;do
509.48;-19.160;do
513.60;-19.120;do
517.48;-19.080;do
521.55;-19.040;do
525.31;-19.000;do
529.52;-18.960;do
533.59;-18.920;do
537.39;-18.900;do
541.55;-18.880;do
545.66;-18.860;do
549.43;-18.840;do
551.96;-18.820;do
555.73;-18.600;do
559.80;-18.500;do
563.91;-18.400;do
567.98;-18.330;do
571.75;-18.300;do
575.86;-18.270;do
579.92;-18.240;do
584.05;-17.900;do
587.81;-17.700;do
591.89;-17.600;do
596.00;-17.400;do
599.77;-17.200;do
603.85;-17.000;do
607.92;-16.980;do
611.94;-16.900;do
615.93;-16.600;do
620.00;-16.500;do
623.89;-16.450;do
627.87;-16.400;do
631.81;-16.300;do
636.03;-15.800;do
640.02;-15.760;do
643.91;-15.720;do
647.89;-15.680;do
651.97;-15.640;do
656.73;-15.600;do
660.72;-15.560;do
664.90;-15.520;do
668.88;-15.480;do
672.85;-15.440;do
676.82;-15.400;do
680.69;-15.360;do
684.86;-15.320;do
688.84;-15.280;do
692.69;-15.240;do
696.67;-15.200;do
700.86;-15.100;do
704.74;-15.000;do
708.82;-14.970;do
712.80;-14.900;do
716.76;-14.870;do
720.83;-14.700;do
724.82;-14.500;do
728.91;-14.300;do
732.90;-14.100;do
736.79;-13.500;do
740.79;-13.200;do
744.65;-12.900;do
748.87;-12.700;do
752.85;-12.100;do
756.92;-12.000;do
760.82;-11.800;do
764.83;-11.300;do
768.93;-10.900;do
773.02;-10.830;do
776.97;-10.760;do
780.95;-10.690;do
785.03;-10.620;do
789.01;-10.550;do
793.00;-10.480;do
796.95;-10.410;do
800.93;-10.340;do
805.00;-10.270;do
808.98;-10.100;do
812.96;-10.000;do
816.92;-9.900;do
820.93;-9.500;do
825.14;-7.100;do
829.06;-5.900;do
833.30;-5.200;do
837.18;-4.900;do
841.18;-4.500;do
845.26;-4.380;do
849.24;-4.300;do
853.01;-4.200;do
856.62;-3.010;do
860.51;-1.970;do
864.07;-0.230;do
867.37;1.170;do
868.45;1.980;do
870.18;2.000;do
872.47;2.160;bo
874.84;0.640;bo
877.76;-1.230;bo
881.84;-1.260;bo
885.21;-1.280;bo
889.21;-1.310;bo
893.21;-1.350;bo
897.21;-1.380;bo
