y_m;z_m;kind
0.00;1.000;bo
4.50;1.030;bo
9.10;1.040;bo
14.20;1.180;bo
18.70;1.270;bo
22.70;1.330;bo
23.80;1.880;bo
26.09;1.820;bo
27.14;2.170;bo
28.20;2.210;bo
28.75;1.920;bo
30.87;1.510;bo
32.81;0.890;bo
35.72;0.020;bo
37.97;0.680;bo
43.61;-0.060;bo
48.62;-0.660;bo
53.63;-0.970;bo
58.60;-1.530;do
63.60;-2.520;do
68.63;-3.660;do
73.65;-4.570;do
78.69;-4.970;do
83.67;-5.120;do
88.60;-4.980;do
93.62;-5.070;do
98.65;-5.290;do
103.67;-5.280;do
108.67;-5.440;do
113.59;-5.560;do
118.59;-5.690;do
123.60;-5.810;do
128.62;-5.930;do
133.68;-6.200;do
138.65;-6.030;do
143.59;-6.080;do
148.60;-6.160;do
153.66;-6.220;do
158.61;-6.290;do
163.68;-6.350;do
168.59;-6.380;do
173.63;-6.430;do
178.66;-6.470;do
183.60;-6.580;do
188.65;-6.580;do
193.65;-6.620;do
198.66;-6.640;do
203.60;-6.620;do
208.59;-6.660;do
213.68;-6.710;do
218.67;-6.730;do
223.63;-6.810;do
228.62;-6.260;do
233.67;-6.730;do
238.62;-6.650;do
243.60;-6.710;do
248.63;-6.710;do
253.64;-6.710;do
258.69;-6.700;do
263.64;-6.610;do
268.59;-6.590;do
273.64;-6.610;do
278.71;-6.670;do
283.62;-6.710;do
288.59;-6.250;do
293.65;-6.440;do
298.59;-6.600;do
303.62;-6.600;do
308.63;-6.610;do
313.62;-6.330;do
318.67;-6.270;do
323.68;-6.250;do
328.66;-6.460;do
333.58;-6.520;do
338.61;-6.500;do
343.68;-6.370;do
348.67;-6.420;do
353.61;-6.360;do
358.68;-6.340;do
363.63;-6.310;do
368.62;-6.240;do
373.65;-6.220;do
378.67;-6.000;do
383.58;-6.060;do
388.65;-6.180;do
393.62;-5.990;do
398.62;-6.070;do
403.58;-6.060;do
408.62;-6.020;do
413.65;-5.910;do
418.64;-5.970;do
423.59;-5.970;do
428.62;-5.930;do
433.64;-5.870;do
438.61;-5.830;do
443.66;-5.790;do
448.60;-5.800;do
453.64;-5.780;do
458.59;-5.730;do
463.64;-5.730;do
468.67;-5.740;do
473.71;-5.700;do
478.66;-5.670;do
483.65;-5.700;do
488.61;-5.700;do
