y_m;z_m;kind
0.00;4.660;bo
4.74;4.690;bo
9.08;4.730;do
13.80;4.960;do
17.83;5.030;do
21.86;4.820;do
26.44;3.220;do
30.11;0.950;do
33.65;0.060;do
37.11;-1.630;do
41.16;-3.650;do
45.14;-5.920;do
49.06;-7.240;do
53.07;-7.940;do
57.07;-8.510;do
61.14;-8.830;do
65.05;-8.940;do
69.04;-8.980;do
73.12;-9.020;do
77.18;-8.940;do
81.08;-8.780;do
85.09;-8.570;do
89.04;-8.410;do
93.04;-8.220;do
97.08;-7.840;do
101.19;-7.340;do
105.19;-6.430;do
109.31;-5.370;do
113.48;-4.210;do
117.54;-3.920;do
121.44;-3.860;do
125.40;-3.830;do
129.46;-3.100;do
133.55;-2.230;do
137.87;-1.450;do
141.80;-0.850;do
145.72;0.050;do
150.23;0.950;do
155.30;1.940;do
160.73;1.970;do
164.92;2.060;do
169.59;2.130;do
174.77;2.190;do
179.18;2.230;do
183.96;2.260;bo
187.67;2.310;bo
