y_m;z_m;kind
0.00;-0.660;bo
4.60;-0.630;bo
8.90;-0.350;bo
14.00;0.220;bo
16.30;1.160;bo
19.30;2.620;do
22.80;2.691;do
25.30;2.280;do
28.30;1.170;do
33.30;0.390;do
38.31;-2.180;do
43.29;-3.170;do
48.30;-4.290;do
53.28;-5.250;do
58.28;-5.230;do
63.32;-6.190;do
68.31;-5.340;do
73.30;-7.120;do
78.31;-8.950;do
83.23;-10.220;do
88.32;-12.740;do
93.26;-15.040;do
98.25;-16.740;do
103.26;-18.180;do
108.32;-19.100;do
113.31;-19.820;do
118.32;-19.790;do
123.32;-19.500;do
128.31;-18.270;do
133.28;-18.670;do
138.28;-19.230;do
143.29;-19.320;do
148.30;-19.350;do
153.23;-19.240;do
158.26;-19.120;do
163.26;-19.460;do
168.25;-19.900;do
173.25;-20.400;do
178.30;-20.540;do
183.30;-20.660;do
188.27;-21.050;do
193.25;-21.330;do
198.23;-21.760;do
203.33;-22.370;do
208.30;-22.840;do
213.27;-23.100;do
218.23;-23.200;do
223.31;-23.650;do
228.23;-23.770;do
233.24;-23.950;do
238.30;-24.420;do
243.27;-24.830;do
248.32;-25.260;do
253.25;-25.820;do
258.28;-26.130;do
263.33;-26.440;do
268.32;-26.810;do
273.33;-27.050;do
278.29;-27.040;do
283.27;-27.280;do
288.28;-27.480;do
293.33;-27.420;do
298.28;-27.440;do
303.33;-27.160;do
308.31;-26.920;do
313.31;-26.900;do
318.23;-26.030;do
323.31;-25.450;do
328.24;-24.690;do
333.32;-24.070;do
338.27;-23.360;do
343.19;-23.220;do
348.28;-22.920;do
353.32;-22.340;do
358.24;-22.610;do
363.28;-22.410;do
368.32;-21.510;do
373.21;-21.770;do
378.26;-22.360;do
383.29;-22.180;do
388.22;-22.700;do
393.25;-23.590;do
398.29;-22.840;do
403.33;-23.300;do
408.32;-22.640;do
413.23;-21.980;do
418.27;-22.010;do
423.32;-22.820;do
428.26;-22.620;do
433.23;-23.010;do
438.22;-23.170;do
443.31;-22.880;do
448.29;-22.680;do
453.32;-22.780;do
458.28;-21.640;do
463.29;-21.680;do
468.26;-21.680;do
473.24;-22.250;do
478.25;-22.220;do
483.28;-22.030;do
488.29;-21.140;do
493.24;-20.250;do
498.31;-18.790;do
503.26;-17.820;do
508.27;-16.370;do
513.26;-14.320;do
518.30;-12.940;do
523.29;-10.390;do
528.31;-6.500;do
533.32;-4.640;do
538.33;-4.050;do
543.32;-2.620;do
548.34;-0.550;do
550.64;0.380;do
552.86;2.210;do
555.53;2.290;do
560.03;2.330;do
564.53;2.310;do
568.53;2.410;bo
573.53;2.420;bo
577.73;2.440;bo
582.13;2.470;bo
