y_m;z_m;kind
0.00;-0.470;bo
3.43;-0.430;bo
7.43;0.010;bo
10.43;0.760;bo
12.43;4.760;bo
16.89;3.750;bo
21.20;2.840;do
24.46;2.340;do
29.21;1.190;do
34.41;-0.270;do
38.74;-0.910;do
43.30;-1.760;do
47.38;-2.610;do
51.46;-3.050;do
55.47;-3.080;do
59.47;-3.100;do
63.46;-3.110;do
67.38;-3.120;do
71.35;-3.130;do
75.36;-3.140;do
79.31;-3.150;do
83.32;-3.160;do
87.34;-3.190;do
91.42;-3.250;do
95.28;-3.310;do
99.37;-3.370;do
103.37;-3.430;do
107.49;-4.270;do
111.53;-4.960;do
115.39;-5.070;do
119.52;-5.270;do
123.55;-5.720;do
127.46;-5.920;do
131.42;-6.290;do
135.54;-6.490;do
139.55;-6.500;do
143.62;-6.770;do
147.44;-6.970;do
151.57;-7.460;do
155.61;-7.510;do
159.54;-7.640;do
163.63;-7.970;do
167.53;-8.150;do
171.70;-8.390;do
175.68;-8.520;do
179.64;-8.770;do
183.62;-9.090;do
187.66;-9.760;do
191.67;-10.100;do
195.68;-10.200;do
199.65;-10.360;do
203.61;-11.910;do
207.70;-12.520;do
211.63;-12.580;do
215.73;-12.610;do
219.67;-12.620;do
223.63;-12.600;do
227.81;-12.670;do
231.76;-12.690;do
235.73;-12.700;do
239.68;-12.770;do
243.67;-12.930;do
247.60;-13.000;do
251.62;-13.060;do
255.77;-13.150;do
259.59;-13.160;do
263.76;-13.410;do
267.57;-13.570;do
271.77;-13.570;do
275.63;-13.880;do
279.63;-13.950;do
283.69;-14.020;do
287.75;-14.040;do
291.58;-14.060;do
295.67;-14.080;do
299.35;-14.100;do
303.57;-14.120;do
307.52;-14.140;do
311.45;-14.160;do
315.40;-14.210;do
319.54;-14.250;do
323.43;-14.290;do
327.36;-14.330;do
331.52;-14.370;do
335.38;-14.410;do
339.49;-14.430;do
343.53;-14.450;do
347.37;-14.470;do
351.40;-14.490;do
355.51;-14.510;do
359.36;-14.530;do
363.54;-14.650;do
367.40;-14.610;do
371.37;-14.560;do
375.47;-14.530;do
379.50;-14.500;do
383.45;-14.470;do
387.52;-14.440;do
391.46;-14.410;do
395.56;-14.380;do
399.50;-14.350;do
403.38;-14.320;do
407.48;-14.290;do
411.53;-14.260;do
415.50;-14.200;do
419.42;-14.080;do
423.37;-13.920;do
427.45;-13.890;do
431.60;-13.860;do
435.55;-13.830;do
439.51;-13.800;do
443.46;-13.770;do
447.44;-13.740;do
451.52;-13.710;do
455.51;-13.680;do
459.47;-13.650;do
463.37;-13.640;do
467.50;-13.800;do
471.42;-13.870;do
475.35;-13.950;do
479.46;-14.100;do
483.39;-14.120;do
487.49;-14.140;do
491.42;-14.160;do
495.55;-14.180;do
499.48;-14.200;do
503.36;-14.220;do
507.51;-14.240;do
511.39;-14.260;do
515.41;-14.280;do
519.52;-14.290;do
523.42;-14.230;do
527.39;-14.240;do
531.57;-14.250;do
535.57;-14.260;do
539.45;-14.270;do
543.55;-14.210;do
547.52;-14.200;do
551.56;-14.210;do
555.41;-13.930;do
559.48;-13.890;do
563.40;-13.850;do
567.49;-13.810;do
571.47;-13.770;do
575.53;-13.730;do
579.43;-13.660;do
583.47;-13.590;do
587.37;-13.520;do
591.46;-13.450;do
595.47;-13.380;do
599.47;-14.110;do
603.43;-14.180;do
607.52;-14.220;do
610.13;-14.280;do
614.05;-14.330;do
618.00;-14.470;do
621.99;-14.700;do
626.01;-14.740;do
630.01;-14.760;do
634.26;-14.410;do
639.41;-12.930;do
643.43;-10.880;do
648.00;-8.520;do
652.88;-5.710;do
657.33;-1.210;do
660.87;-0.200;do
664.31;0.250;do
668.88;0.850;do
672.93;1.420;do
674.24;2.630;do
677.24;3.010;do
680.74;3.070;bo
684.23;3.110;bo
688.24;3.130;bo
692.24;3.150;bo
696.14;3.140;bo
700.04;3.160;bo
