y_m;z_m;kind
0.00;1.730;bo
4.30;1.700;bo
8.90;1.670;bo
12.90;1.610;bo
17.91;1.590;bo
21.91;1.620;bo
25.63;1.530;do
31.02;0.680;do
35.26;0.160;do
39.42;-0.260;do
42.41;-0.840;do
45.45;-1.130;do
48.39;-1.310;do
51.41;-2.860;do
54.40;-4.230;do
57.43;-4.950;do
60.42;-5.650;do
63.42;-6.250;do
66.48;-6.990;do
69.49;-7.770;do
72.51;-9.160;do
75.51;-9.400;do
78.48;-9.580;do
81.50;-9.820;do
84.50;-9.940;do
87.46;-10.180;do
90.43;-10.230;do
93.52;-10.490;do
96.43;-10.620;do
99.40;-10.850;do
102.49;-10.930;do
105.44;-11.160;do
108.41;-11.360;do
111.57;-11.770;do
114.48;-11.840;do
117.50;-11.880;do
120.46;-11.950;do
123.56;-12.590;do
126.46;-14.170;do
129.43;-14.780;do
132.40;-15.160;do
135.47;-15.340;do
138.54;-15.060;do
141.48;-15.190;do
144.49;-15.240;do
147.49;-15.110;do
150.49;-15.140;do
153.42;-15.150;do
156.49;-15.130;do
159.44;-15.230;do
162.48;-15.270;do
165.48;-15.210;do
168.48;-15.150;do
171.48;-15.110;do
174.45;-15.110;do
177.48;-15.120;do
180.50;-15.100;do
183.50;-15.070;do
186.40;-15.020;do
189.47;-14.920;do
192.41;-14.810;do
195.50;-14.810;do
198.53;-14.810;do
201.47;-14.850;do
204.46;-14.970;do
207.50;-15.110;do
210.46;-15.010;do
213.43;-14.810;do
216.41;-14.800;do
219.44;-14.830;do
222.46;-14.960;do
225.42;-15.030;do
228.48;-15.250;do
231.45;-15.240;do
234.46;-15.030;do
237.53;-15.240;do
240.50;-15.170;do
243.43;-15.230;do
246.56;-15.310;do
249.52;-15.270;do
252.44;-15.320;do
255.52;-15.280;do
258.40;-15.320;do
261.51;-15.210;do
264.43;-15.280;do
267.48;-15.350;do
270.47;-15.390;do
273.44;-15.290;do
276.47;-15.320;do
279.53;-15.640;do
282.45;-15.740;do
285.47;-15.810;do
288.47;-15.830;do
291.47;-15.910;do
294.47;-15.920;do
297.43;-15.870;do
300.44;-15.880;do
303.49;-15.760;do
306.48;-15.690;do
309.42;-15.560;do
312.41;-15.190;do
315.43;-14.950;do
318.50;-14.970;do
321.56;-14.810;do
324.41;-14.770;do
327.51;-14.820;do
330.53;-14.770;do
333.41;-14.730;do
336.43;-14.750;do
339.43;-14.690;do
342.44;-14.720;do
345.45;-14.690;do
348.40;-14.700;do
351.44;-14.580;do
354.46;-14.570;do
357.43;-14.500;do
360.52;-14.410;do
363.48;-14.400;do
366.43;-14.300;do
369.46;-14.170;do
372.46;-14.070;do
375.44;-14.130;do
378.48;-14.340;do
381.48;-14.070;do
384.44;-14.140;do
387.42;-14.130;do
390.43;-14.140;do
393.44;-14.240;do
396.40;-14.180;do
399.45;-14.050;do
402.43;-14.230;do
405.44;-14.200;do
408.46;-14.200;do
411.48;-14.050;do
414.50;-13.980;do
417.40;-13.980;do
420.44;-13.880;do
423.42;-13.810;do
426.46;-13.840;do
429.44;-13.690;do
432.41;-13.750;do
435.46;-13.620;do
438.48;-13.610;do
441.45;-13.530;do
444.52;-13.590;do
447.47;-13.500;do
450.87;-13.600;do
453.68;-13.580;do
456.43;-13.580;do
459.48;-13.470;do
462.55;-13.690;do
465.44;-13.490;do
468.79;-13.350;do
471.41;-13.380;do
474.44;-13.490;do
477.43;-13.540;do
480.47;-13.550;do
483.45;-13.490;do
486.42;-13.610;do
489.45;-13.420;do
492.47;-13.340;do
495.41;-13.270;do
498.46;-13.460;do
501.48;-13.290;do
504.45;-13.000;do
507.44;-12.940;do
510.51;-12.910;do
513.48;-12.750;do
516.46;-12.310;do
519.49;-12.350;do
522.46;-12.270;do
525.40;-12.110;do
528.41;-11.930;do
531.61;-11.490;do
534.45;-11.350;do
537.46;-11.210;do
540.46;-11.120;do
543.40;-11.010;do
546.48;-10.910;do
549.46;-11.010;do
552.40;-10.770;do
555.44;-10.660;do
558.44;-10.560;do
561.46;-10.540;do
564.39;-10.580;do
567.49;-10.520;do
570.45;-10.480;do
573.40;-10.460;do
576.45;-10.280;do
579.49;-10.170;do
582.42;-10.130;do
585.46;-10.070;do
588.42;-10.050;do
591.46;-10.000;do
594.43;-9.910;do
597.43;-9.870;do
600.47;-9.810;do
603.42;-9.640;do
606.41;-9.520;do
609.42;-9.620;do
612.42;-9.470;do
615.40;-9.440;do
618.46;-9.360;do
621.42;-9.310;do
624.47;-9.120;do
627.43;-9.150;do
630.44;-9.060;do
633.46;-8.980;do
636.41;-8.800;do
639.45;-8.750;do
642.46;-8.590;do
645.47;-8.380;do
648.45;-8.390;do
651.42;-8.440;do
654.46;-8.270;do
657.43;-8.290;do
660.41;-8.220;do
663.45;-8.170;do
666.45;-7.940;do
669.44;-7.890;do
672.46;-7.740;do
675.46;-7.620;do
678.46;-7.460;do
681.44;-7.440;do
684.46;-7.320;do
687.42;-7.200;do
690.42;-7.200;do
693.47;-7.050;do
696.42;-7.160;do
699.42;-6.750;do
702.45;-6.710;do
705.43;-6.580;do
708.45;-6.500;do
711.40;-6.470;do
714.45;-6.540;do
