y_m;z_m;kind
0.00;3.190;bo
3.63;3.130;bo
6.73;3.120;bo
8.46;2.760;bo
11.54;2.680;bo
15.87;2.630;bo
19.78;2.620;bo
23.14;2.610;bo
25.25;1.370;bo
27.49;1.140;bo
31.44;0.870;do
35.56;0.650;do
39.27;0.340;do
43.07;-0.100;do
47.05;-0.500;do
50.99;-0.800;do
54.93;-1.700;do
59.00;-2.900;do
62.94;-3.500;do
66.88;-3.800;do
70.96;-4.100;do
75.03;-4.400;do
78.97;-4.800;do
83.04;-5.200;do
86.98;-5.900;do
90.83;-6.800;do
94.99;-7.500;do
98.84;-8.400;do
103.00;-9.100;do
106.94;-9.900;do
110.79;-10.900;do
114.82;-12.000;do
118.89;-12.400;do
122.96;-12.700;do
127.00;-13.400;do
130.84;-14.100;do
135.01;-14.800;do
138.99;-15.100;do
142.93;-15.300;do
147.00;-15.300;do
151.03;-15.800;do
155.01;-16.000;do
159.04;-15.900;do
162.80;-15.700;do
166.74;-15.500;do
171.03;-15.400;do
174.75;-15.100;do
178.91;-15.000;do
182.76;-14.900;do
186.83;-14.800;do
191.09;-14.500;do
194.80;-14.400;do
198.79;-14.360;do
202.95;-14.300;do
206.89;-14.230;do
210.87;-14.200;do
214.90;-14.100;do
218.97;-13.900;do
222.91;-13.850;do
226.76;-13.800;do
230.83;-13.660;do
234.86;-13.600;do
238.84;-13.570;do
242.88;-13.500;do
246.72;-13.300;do
251.02;-13.300;do
254.96;-13.320;do
258.90;-13.340;do
262.75;-13.360;do
267.00;-13.380;do
270.85;-13.400;do
274.79;-13.420;do
278.99;-13.440;do
283.03;-13.460;do
286.87;-13.500;do
290.95;-13.570;do
294.98;-13.600;do
298.96;-13.700;do
303.03;-13.800;do
307.06;-13.800;do
310.91;-13.900;do
314.98;-13.900;do
318.83;-14.300;do
323.08;-14.700;do
327.22;-15.010;do
330.52;-15.300;do
334.64;-15.600;do
338.49;-15.900;do
342.52;-16.100;do
346.55;-16.100;do
350.59;-16.100;do
354.66;-16.200;do
358.56;-16.400;do
362.59;-16.700;do
366.66;-17.000;do
370.69;-17.100;do
374.50;-17.150;do
378.53;-17.170;do
382.47;-17.190;do
386.50;-17.210;do
390.53;-17.230;do
394.47;-17.250;do
398.50;-17.270;do
402.53;-17.290;do
406.47;-17.310;do
410.60;-17.330;do
414.54;-17.350;do
418.48;-17.370;do
422.64;-17.390;do
426.67;-17.410;do
430.57;-17.430;do
434.64;-17.450;do
438.54;-17.500;do
442.61;-17.510;do
446.65;-17.520;do
450.45;-17.530;do
454.58;-17.540;do
458.65;-17.550;do
462.46;-17.570;do
466.71;-17.590;do
470.52;-17.610;do
474.68;-17.630;do
478.58;-17.650;do
482.43;-17.670;do
486.59;-17.690;do
490.49;-17.800;do
