y_m;z_m;kind
0.00;2.140;bo
3.06;2.520;bo
4.68;2.510;bo
5.75;2.150;bo
8.75;2.220;bo
12.75;2.340;bo
16.75;2.650;bo
20.75;2.763;do
26.04;2.790;do
30.03;1.350;do
34.70;0.510;do
40.10;0.110;do
44.65;-0.340;do
48.61;-1.220;do
52.57;-1.980;do
56.56;-2.270;do
60.59;-2.510;do
64.55;-2.570;do
68.56;-2.300;do
72.59;-2.630;do
76.54;-2.560;do
80.54;-2.420;do
84.55;-2.430;do
88.60;-1.210;do
92.57;-1.110;do
96.59;-1.040;do
100.61;-1.040;do
104.61;-1.190;do
108.59;-1.520;do
112.61;-2.660;do
116.60;-3.270;do
120.56;-3.610;do
124.52;-3.640;do
128.58;-3.160;do
132.59;-3.120;do
136.57;-3.380;do
140.51;-3.860;do
144.54;-3.810;do
148.55;-3.800;do
152.51;-3.940;do
156.60;-4.110;do
160.55;-4.320;do
164.59;-4.420;do
168.59;-4.560;do
172.49;-4.760;do
176.60;-4.930;do
180.60;-5.070;do
184.59;-5.140;do
188.60;-5.320;do
192.53;-5.370;do
196.52;-5.490;do
200.59;-5.640;do
204.55;-5.730;do
208.55;-5.700;do
212.55;-5.860;do
216.55;-5.900;do
220.60;-5.980;do
224.52;-6.130;do
228.57;-6.200;do
232.51;-6.180;do
236.59;-6.140;do
240.54;-6.300;do
244.57;-6.210;do
248.61;-6.360;do
252.59;-6.370;do
256.53;-6.370;do
260.53;-6.430;do
264.60;-6.440;do
268.53;-6.470;do
272.58;-6.710;do
276.52;-6.630;do
280.61;-6.700;do
284.53;-6.580;do
288.57;-6.810;do
292.54;-6.810;do
296.57;-6.890;do
300.54;-6.870;do
304.56;-6.810;do
308.59;-6.900;do
312.51;-6.990;do
316.59;-6.920;do
320.60;-7.010;do
324.59;-7.090;do
328.58;-7.140;do
332.58;-7.020;do
336.55;-6.940;do
340.59;-7.100;do
344.54;-7.550;do
348.55;-7.130;do
352.60;-7.370;do
356.57;-7.050;do
360.57;-7.190;do
364.55;-7.330;do
368.54;-7.290;do
372.56;-7.300;do
376.56;-7.640;do
380.58;-7.390;do
384.56;-7.470;do
388.60;-7.560;do
392.56;-7.540;do
396.53;-7.560;do
400.55;-7.630;do
404.60;-7.800;do
408.56;-7.890;do
412.56;-7.960;do
416.58;-7.930;do
420.60;-8.000;do
424.59;-8.070;do
428.57;-8.150;do
432.60;-8.250;do
436.59;-8.260;do
440.59;-8.280;do
444.54;-8.380;do
448.55;-8.350;do
452.59;-8.260;do
456.59;-8.270;do
460.57;-8.260;do
464.59;-8.400;do
468.61;-8.450;do
472.54;-8.220;do
476.55;-8.630;do
480.55;-8.730;do
484.54;-9.250;do
488.59;-9.250;do
492.58;-9.250;do
496.55;-8.610;do
500.56;-7.810;do
504.58;-7.540;do
508.58;-5.730;do
512.58;-4.610;do
516.57;-2.890;do
520.58;-1.780;do
524.59;-1.050;do
528.59;-0.490;do
530.94;-0.100;do
535.74;0.570;do
540.52;2.230;do
544.41;2.130;do
547.41;0.850;do
551.91;0.810;bo
555.91;0.800;bo
559.91;0.780;bo
563.91;0.760;bo
568.41;0.760;bo
