y_m;z_m;kind
0.00;0.120;bo
4.00;0.100;bo
8.00;0.110;bo
11.25;0.070;bo
15.74;0.220;bo
20.40;0.590;bo
22.54;1.600;bo
23.59;2.555;bo
24.80;2.590;bo
25.83;1.500;bo
28.08;0.660;bo
28.41;0.090;bo
32.18;-0.660;do
36.50;-0.730;do
40.03;-0.820;do
44.03;-1.020;do
48.05;-1.250;do
52.04;-1.430;do
56.06;-1.650;do
60.03;-1.820;do
64.06;-2.000;do
68.06;-2.230;do
72.07;-2.250;do
76.03;-2.390;do
80.05;-2.610;do
84.05;-2.680;do
88.06;-2.790;do
92.04;-2.860;do
96.11;-3.050;do
100.09;-3.000;do
104.06;-3.080;do
108.07;-3.190;do
112.12;-3.290;do
116.12;-3.320;do
120.05;-3.400;do
124.09;-3.430;do
128.07;-3.560;do
132.08;-3.540;do
136.16;-3.680;do
140.14;-3.710;do
144.16;-3.780;do
148.09;-3.910;do
152.11;-3.870;do
156.06;-4.040;do
160.12;-4.160;do
164.11;-4.290;do
168.14;-4.310;do
172.04;-4.390;do
176.04;-4.350;do
180.12;-4.380;do
184.03;-4.400;do
188.06;-4.530;do
192.09;-4.520;do
196.12;-4.410;do
200.15;-4.600;do
204.13;-4.710;do
208.16;-4.700;do
212.13;-4.680;do
216.15;-4.750;do
220.03;-4.940;do
224.14;-4.980;do
228.04;-5.100;do
232.07;-5.110;do
236.10;-5.140;do
240.04;-5.170;do
244.14;-5.290;do
248.13;-5.280;do
252.05;-5.380;do
256.14;-5.410;do
260.07;-5.490;do
264.07;-5.560;do
268.10;-5.540;do
272.16;-5.600;do
276.06;-5.590;do
280.15;-5.600;do
284.05;-5.600;do
288.11;-5.540;do
292.11;-5.600;do
296.10;-5.690;do
300.08;-5.550;do
304.07;-5.590;do
308.07;-5.610;do
312.12;-5.620;do
316.15;-5.470;do
320.04;-5.400;do
324.15;-5.560;do
328.03;-5.490;do
332.09;-5.540;do
336.17;-5.360;do
340.08;-5.300;do
344.13;-5.220;do
348.12;-5.320;do
352.05;-5.420;do
356.15;-5.480;do
360.13;-5.330;do
364.12;-5.160;do
368.13;-4.980;do
372.20;-5.060;do
376.10;-5.190;do
380.12;-5.180;do
384.11;-5.040;do
388.09;-4.860;do
392.08;-4.880;do
396.10;-4.940;do
400.05;-5.000;do
404.03;-5.060;do
408.09;-5.030;do
412.12;-5.000;do
416.12;-4.970;do
420.06;-4.940;do
424.15;-4.840;do
428.04;-4.770;do
432.10;-4.910;do
436.16;-4.790;do
440.16;-4.750;do
444.04;-4.730;do
448.16;-4.850;do
452.12;-5.070;do
456.09;-5.060;do
460.05;-4.860;do
464.15;-4.640;do
468.07;-4.670;do
472.16;-4.640;do
476.12;-4.710;do
480.18;-4.900;do
484.04;-4.780;do
488.06;-4.770;do
492.08;-4.730;do
496.17;-4.750;do
500.08;-4.800;do
504.12;-4.830;do
508.04;-4.820;do
512.15;-4.890;do
516.09;-4.990;do
520.06;-5.140;do
524.02;-5.100;do
528.05;-5.100;do
532.05;-5.220;do
536.05;-5.150;do
540.06;-5.280;do
544.08;-5.290;do
548.09;-5.310;do
552.11;-5.460;do
556.13;-5.340;do
560.12;-4.930;do
564.11;-5.470;do
568.10;-5.510;do
572.07;-5.530;do
576.03;-5.540;do
580.03;-5.600;do
584.14;-5.650;do
588.07;-5.680;do
592.05;-5.830;do
596.20;-5.990;do
600.13;-5.970;do
604.08;-6.130;do
608.08;-6.180;do
612.04;-6.320;do
616.10;-6.410;do
620.03;-6.370;do
624.09;-6.500;do
628.17;-6.450;do
632.06;-6.420;do
636.13;-6.880;do
640.12;-6.940;do
644.14;-7.130;do
648.06;-7.270;do
652.03;-7.250;do
656.09;-7.650;do
660.03;-7.960;do
664.08;-8.000;do
668.17;-8.120;do
672.13;-8.230;do
676.11;-8.330;do
680.10;-8.900;do
684.08;-9.170;do
688.09;-9.530;do
692.07;-9.730;do
696.03;-9.900;do
700.04;-10.130;do
704.15;-10.340;do
708.09;-10.580;do
712.18;-10.670;do
716.07;-10.670;do
720.15;-11.440;do
724.04;-12.110;do
728.13;-12.530;do
732.10;-12.450;do
736.07;-12.370;do
740.14;-12.320;do
744.13;-12.270;do
748.12;-12.220;do
752.11;-12.170;do
756.06;-12.120;do
760.16;-12.070;do
764.06;-12.020;do
768.13;-11.970;do
772.10;-11.920;do
776.07;-11.870;do
780.43;-11.820;do
784.14;-11.790;do
788.12;-11.790;do
792.11;-11.830;do
796.03;-11.870;do
800.47;-12.230;do
804.14;-12.440;do
808.03;-12.460;do
812.16;-12.700;do
816.17;-12.710;do
820.15;-12.550;do
824.03;-12.610;do
828.12;-12.630;do
832.03;-12.600;do
836.13;-12.640;do
840.08;-12.720;do
844.06;-12.850;do
848.05;-12.940;do
852.04;-13.070;do
856.24;-13.200;do
860.22;-13.330;do
864.35;-13.460;do
868.09;-13.590;do
872.29;-13.720;do
876.14;-13.940;do
880.10;-13.980;do
884.09;-14.020;do
888.10;-13.730;do
892.07;-13.090;do
896.18;-12.720;do
900.06;-12.220;do
904.04;-10.890;do
908.08;-10.000;do
912.11;-9.040;do
916.09;-6.470;do
920.08;-4.070;do
924.06;-2.670;do
928.03;-2.030;do
932.12;-1.540;do
934.50;-0.730;do
935.19;-0.260;do
937.88;-0.100;do
943.84;0.630;do
946.84;1.330;do
948.84;1.680;bo
951.34;1.670;bo
955.14;1.430;bo
957.59;0.980;bo
960.81;0.960;bo
964.71;0.930;bo
969.01;0.920;bo
973.51;0.870;bo
978.01;0.860;bo
