y_m;z_m;kind
0.00;4.920;bo
4.37;4.880;bo
9.05;4.850;bo
12.98;4.770;bo
17.27;4.030;do
21.83;3.690;do
24.79;2.950;do
26.42;1.800;do
29.43;1.180;do
33.36;-0.780;do
37.20;-2.190;do
41.23;-4.210;do
44.99;-6.800;do
49.31;-9.050;do
53.32;-9.640;do
57.34;-10.090;do
61.24;-11.560;do
65.25;-13.030;do
68.16;-13.740;do
72.13;-14.100;do
76.22;-14.450;do
80.18;-14.720;do
84.14;-14.770;do
88.24;-14.820;do
92.21;-14.870;do
96.20;-14.920;do
100.31;-14.970;do
104.15;-15.020;do
108.18;-16.110;do
112.17;-18.600;do
116.16;-20.200;do
120.21;-20.890;do
123.99;-21.400;do
128.10;-21.780;do
132.16;-21.940;do
135.96;-22.010;do
140.03;-22.070;do
144.03;-22.090;do
148.09;-22.070;do
152.04;-22.020;do
156.08;-21.770;do
160.05;-21.680;do
164.04;-21.660;do
168.05;-21.560;do
172.05;-21.480;do
176.02;-21.290;do
180.01;-21.070;do
184.19;-20.750;do
188.17;-20.460;do
192.23;-20.210;do
196.16;-19.780;do
200.11;-19.370;do
204.14;-18.940;do
208.15;-18.400;do
212.16;-17.870;do
216.13;-17.080;do
220.07;-16.510;do
224.15;-15.890;do
228.17;-15.340;do
232.14;-14.910;do
236.42;-14.270;do
240.14;-13.870;do
244.14;-13.460;do
248.40;-13.100;do
252.41;-12.920;do
256.29;-12.730;do
260.28;-12.180;do
264.24;-11.980;do
268.23;-11.940;do
272.23;-11.900;do
276.23;-11.860;do
280.14;-11.820;do
284.20;-11.700;do
288.39;-11.660;do
292.31;-11.610;do
296.31;-11.390;do
300.20;-11.320;do
305.14;-11.250;do
309.22;-11.180;do
313.25;-11.110;do
317.12;-11.040;do
321.19;-10.970;do
325.30;-10.840;do
329.21;-10.710;do
333.24;-10.540;do
337.32;-10.470;do
341.07;-10.240;do
345.12;-10.060;do
349.17;-10.000;do
353.06;-9.950;do
357.22;-9.880;do
361.08;-9.860;do
365.10;-9.840;do
369.18;-9.820;do
373.23;-9.800;do
377.08;-9.670;do
381.08;-9.390;do
385.08;-9.210;do
389.04;-9.000;do
393.30;-9.000;do
397.23;-8.890;do
401.05;-8.870;do
405.13;-8.850;do
409.17;-8.830;do
413.06;-8.810;do
417.07;-8.750;do
421.31;-8.670;do
425.25;-8.550;do
429.06;-8.510;do
433.18;-8.500;do
437.23;-8.490;do
441.24;-8.480;do
445.05;-8.470;do
449.17;-8.460;do
453.11;-8.430;do
457.04;-8.340;do
461.23;-8.290;do
465.16;-8.220;do
469.07;-7.990;do
473.19;-7.940;do
477.04;-7.780;do
481.12;-7.620;do
485.05;-7.470;do
489.11;-7.300;do
493.11;-6.680;do
497.11;-5.700;do
501.10;-4.420;do
504.75;-3.020;do
508.34;-1.560;do
510.44;1.170;do
512.91;1.550;do
517.33;3.840;do
519.76;4.090;do
522.63;4.130;do
526.28;4.170;do
529.80;4.210;bo
533.44;4.260;bo
537.39;4.280;bo
541.03;4.330;bo
545.28;4.310;bo
