y_m;z_m;kind
0.00;1.220;bo
4.50;1.230;bo
8.70;1.180;bo
13.30;1.200;bo
18.30;1.210;bo
22.80;1.220;do
25.10;2.202;do
28.10;2.234;do
30.10;1.240;do
32.10;0.560;do
36.10;-0.120;do
40.11;-1.350;do
44.16;-2.430;do
48.11;-3.030;do
52.18;-3.050;do
56.20;-5.370;do
60.14;-8.560;do
64.12;-10.260;do
68.19;-11.150;do
72.17;-11.440;do
76.12;-11.760;do
80.19;-12.120;do
84.10;-12.150;do
88.11;-12.080;do
92.12;-11.960;do
96.12;-11.840;do
100.16;-11.980;do
104.12;-12.070;do
108.17;-12.040;do
112.18;-12.070;do
116.14;-12.080;do
120.18;-12.070;do
124.18;-12.060;do
128.15;-12.070;do
132.10;-12.110;do
136.20;-12.180;do
140.13;-12.300;do
144.13;-12.320;do
148.19;-12.350;do
152.15;-12.420;do
156.17;-12.420;do
160.21;-12.480;do
164.21;-12.570;do
168.16;-12.660;do
172.17;-12.830;do
176.20;-13.130;do
180.10;-13.270;do
184.19;-13.290;do
188.18;-13.180;do
192.16;-13.180;do
196.18;-13.310;do
200.11;-13.270;do
204.15;-13.460;do
208.13;-13.600;do
212.13;-13.610;do
216.22;-13.600;do
220.18;-13.720;do
224.17;-13.850;do
228.13;-14.020;do
232.18;-14.070;do
236.10;-14.050;do
240.15;-14.120;do
244.12;-13.960;do
248.12;-13.620;do
252.15;-13.410;do
256.20;-13.270;do
260.16;-13.240;do
264.14;-13.050;do
268.14;-12.860;do
272.14;-12.830;do
276.15;-12.750;do
280.13;-12.730;do
284.16;-12.730;do
288.14;-12.770;do
292.17;-12.800;do
296.16;-13.020;do
300.13;-13.220;do
304.11;-13.250;do
308.16;-13.390;do
312.15;-13.460;do
316.15;-13.710;do
320.11;-13.730;do
324.10;-13.740;do
328.12;-13.800;do
332.13;-13.780;do
336.16;-13.730;do
340.15;-13.710;do
344.14;-13.830;do
348.17;-13.770;do
352.13;-13.830;do
356.13;-13.820;do
360.14;-13.900;do
364.13;-13.870;do
368.11;-14.000;do
372.17;-14.180;do
376.12;-14.410;do
380.11;-14.590;do
384.17;-14.810;do
388.17;-14.740;do
392.11;-14.800;do
396.10;-14.810;do
400.16;-14.860;do
404.15;-14.930;do
408.11;-14.910;do
412.15;-14.850;do
416.10;-14.840;do
420.14;-14.720;do
424.13;-14.640;do
428.11;-14.520;do
432.15;-14.590;do
436.15;-14.670;do
440.13;-14.750;do
444.13;-14.680;do
448.11;-14.710;do
452.11;-14.560;do
456.15;-14.510;do
460.13;-14.460;do
464.12;-14.360;do
468.15;-14.270;do
472.10;-14.250;do
476.15;-14.260;do
480.16;-14.230;do
484.11;-14.190;do
488.11;-14.170;do
492.12;-14.230;do
496.15;-14.260;do
500.15;-14.270;do
504.11;-14.280;do
508.11;-14.250;do
512.17;-14.310;do
516.12;-14.180;do
520.15;-13.950;do
524.11;-13.790;do
528.13;-13.750;do
532.16;-13.530;do
536.10;-13.350;do
540.11;-13.220;do
544.14;-12.320;do
548.18;-11.960;do
552.12;-11.760;do
556.13;-11.530;do
560.13;-11.440;do
564.15;-10.810;do
568.14;-8.670;do
572.10;-7.490;do
576.14;-6.570;do
580.12;-5.550;do
584.16;-4.800;do
588.19;-3.940;do
592.20;-2.100;do
596.14;-1.230;do
600.11;-0.380;do
604.12;0.140;do
608.33;0.610;do
610.44;0.960;do
612.34;2.480;do
614.18;2.390;do
616.61;2.200;do
618.71;1.840;do
622.23;1.770;bo
625.69;1.780;bo
628.69;1.740;bo
631.90;1.760;bo
637.11;1.750;bo
639.28;1.720;bo
