y_m;z_m;kind
0.00;1.250;bo
4.00;1.260;bo
7.40;1.310;bo
10.85;1.320;bo
14.20;1.350;bo
16.64;1.330;bo
19.28;1.640;bo
19.65;2.600;bo
21.49;2.610;bo
23.22;1.980;bo
25.87;1.770;bo
27.21;0.360;bo
29.00;-0.440;bo
34.20;-0.980;do
39.40;-2.440;do
44.22;-3.590;do
48.76;-4.330;do
53.16;-4.760;do
57.50;-5.010;do
61.86;-5.330;do
66.25;-5.650;do
70.71;-6.340;do
75.36;-6.190;do
80.24;-6.630;do
85.03;-6.740;do
89.82;-6.780;do
94.64;-6.970;do
99.47;-6.980;do
104.17;-7.060;do
108.91;-7.180;do
113.59;-7.440;do
118.19;-7.460;do
122.78;-7.500;do
127.28;-7.430;do
131.85;-7.520;do
136.45;-7.620;do
141.09;-7.690;do
145.68;-7.740;do
150.27;-7.780;do
154.95;-7.650;do
159.61;-7.660;do
164.21;-8.120;do
168.75;-8.180;do
173.30;-8.180;do
177.74;-8.120;do
182.18;-8.140;do
186.50;-8.220;do
190.83;-8.290;do
195.26;-8.330;do
199.67;-8.410;do
204.15;-8.490;do
208.71;-8.510;do
213.27;-8.580;do
217.78;-8.600;do
222.30;-8.600;do
227.05;-8.660;do
231.63;-8.660;do
236.41;-8.720;do
241.10;-8.710;do
245.93;-8.760;do
250.75;-8.820;do
255.68;-8.830;do
260.60;-8.860;do
265.88;-8.880;do
271.09;-8.930;do
276.49;-8.960;do
281.82;-9.000;do
287.36;-9.040;do
293.03;-9.000;do
298.53;-9.030;do
304.13;-9.080;do
309.61;-9.090;do
315.23;-9.150;do
320.68;-9.170;do
326.15;-9.240;do
331.63;-9.330;do
337.05;-9.400;do
342.47;-9.310;do
347.98;-9.330;do
353.30;-9.350;do
358.86;-9.360;do
364.13;-9.360;do
369.84;-9.430;do
375.20;-9.450;do
380.51;-9.460;do
385.94;-9.510;do
391.08;-9.550;do
396.27;-9.590;do
401.43;-9.600;do
406.40;-9.600;do
411.13;-9.650;do
415.91;-9.700;do
420.49;-9.630;do
424.95;-9.710;do
429.49;-9.730;do
434.06;-9.790;do
438.46;-9.810;do
443.24;-9.850;do
447.98;-9.860;do
452.63;-9.760;do
457.40;-9.890;do
462.08;-9.900;do
466.85;-9.910;do
471.54;-10.060;do
476.39;-9.980;do
481.10;-10.040;do
485.85;-10.120;do
490.65;-10.140;do
495.50;-10.150;do
500.18;-10.200;do
504.77;-10.320;do
509.46;-10.350;do
514.10;-10.290;do
518.79;-10.340;do
523.52;-10.440;do
528.30;-10.400;do
533.14;-10.460;do
537.82;-10.470;do
542.61;-10.500;do
547.46;-10.590;do
552.40;-10.710;do
557.08;-10.710;do
562.06;-10.820;do
566.91;-10.800;do
571.82;-10.820;do
576.75;-10.950;do
581.68;-11.150;do
586.82;-11.140;do
591.87;-11.270;do
596.91;-11.140;do
601.94;-11.140;do
606.90;-11.170;do
612.03;-11.200;do
617.07;-11.150;do
622.14;-11.130;do
627.15;-11.690;do
632.12;-11.210;do
637.15;-11.250;do
642.24;-11.310;do
647.41;-11.230;do
652.50;-11.220;do
657.64;-11.240;do
662.75;-11.240;do
667.80;-11.270;do
672.84;-11.330;do
677.94;-11.330;do
682.95;-11.330;do
688.19;-11.330;do
693.30;-11.310;do
698.55;-11.350;do
703.75;-11.530;do
708.98;-11.410;do
714.26;-11.350;do
719.43;-11.400;do
724.70;-11.400;do
729.84;-11.420;do
735.06;-11.420;do
740.26;-11.490;do
745.51;-11.520;do
750.69;-11.490;do
755.84;-11.510;do
761.10;-11.610;do
766.25;-11.590;do
771.48;-11.590;do
776.81;-11.590;do
781.90;-11.690;do
787.15;-11.790;do
792.42;-11.890;do
797.65;-11.900;do
802.84;-11.820;do
807.97;-11.820;do
813.29;-11.850;do
818.52;-11.880;do
823.74;-11.850;do
828.87;-11.910;do
834.06;-11.940;do
839.19;-12.020;do
844.48;-11.980;do
849.68;-12.100;do
854.97;-12.130;do
860.45;-12.120;do
865.98;-12.170;do
871.79;-12.140;do
877.36;-12.180;do
883.06;-12.290;do
888.70;-12.330;do
894.24;-12.330;do
899.78;-12.300;do
904.72;-12.280;do
909.14;-12.260;do
914.09;-12.390;do
919.14;-12.610;do
923.94;-12.050;do
929.10;-10.560;do
934.12;-6.970;do
939.00;-5.170;do
944.08;-3.290;do
949.13;-0.680;do
954.24;-0.660;do
957.43;-0.420;do
959.44;0.420;do
960.34;1.540;do
961.29;2.060;do
966.35;2.280;bo
970.92;2.290;bo
975.59;2.080;bo
979.96;2.340;bo
984.58;2.330;bo
987.79;2.320;bo
992.51;2.737;bo
