y_m;z_m;kind
0.00;-0.790;bo
4.80;-0.790;bo
9.90;-0.790;bo
14.60;-0.770;bo
19.10;0.220;bo
22.10;1.730;bo
23.20;2.830;bo
25.20;2.870;bo
26.70;1.090;bo
28.70;0.330;bo
31.70;-0.240;bo
36.70;-0.560;do
41.70;-0.950;do
46.69;-3.300;do
51.72;-5.170;do
56.68;-6.130;do
61.68;-6.860;do
66.67;-7.840;do
71.66;-8.590;do
76.68;-11.630;do
81.65;-11.740;do
87.02;-12.530;do
91.70;-14.820;do
96.67;-15.330;do
101.70;-15.390;do
106.70;-15.230;do
111.67;-15.250;do
116.69;-15.070;do
121.72;-15.040;do
126.68;-14.830;do
131.72;-14.710;do
136.71;-14.710;do
141.68;-14.650;do
146.65;-14.540;do
151.64;-14.490;do
156.69;-14.390;do
161.67;-14.310;do
166.71;-14.220;do
171.71;-14.090;do
176.72;-14.020;do
181.66;-13.880;do
186.72;-13.820;do
191.65;-13.670;do
196.72;-13.620;do
201.70;-13.630;do
206.71;-13.420;do
211.66;-13.540;do
216.66;-13.870;do
221.68;-14.350;do
226.70;-14.630;do
231.67;-15.380;do
236.63;-15.610;do
241.69;-15.600;do
246.62;-15.700;do
251.66;-15.960;do
256.70;-16.630;do
261.67;-16.940;do
266.64;-16.920;do
271.63;-16.800;do
276.72;-16.860;do
281.72;-16.900;do
286.67;-17.020;do
291.60;-16.970;do
296.65;-17.040;do
301.69;-17.130;do
306.70;-17.450;do
311.60;-17.500;do
316.71;-17.510;do
321.68;-17.340;do
326.66;-17.290;do
331.68;-17.390;do
336.63;-17.500;do
341.68;-17.450;do
346.71;-17.350;do
351.65;-17.390;do
356.56;-17.340;do
361.61;-17.380;do
366.61;-17.420;do
371.62;-17.390;do
376.70;-17.290;do
381.65;-17.310;do
386.64;-17.310;do
391.71;-17.270;do
396.68;-17.270;do
401.71;-17.220;do
406.71;-17.220;do
411.65;-17.240;do
416.60;-17.290;do
421.61;-17.380;do
426.64;-17.110;do
431.64;-17.120;do
436.64;-17.280;do
441.64;-17.330;do
446.73;-17.470;do
451.64;-17.460;do
456.73;-17.540;do
461.67;-17.630;do
466.61;-17.710;do
471.67;-17.780;do
476.72;-17.810;do
481.69;-17.740;do
486.68;-17.580;do
491.65;-17.660;do
496.62;-17.890;do
501.61;-18.110;do
506.65;-18.220;do
511.69;-18.240;do
516.72;-18.330;do
521.60;-18.240;do
526.61;-18.250;do
531.63;-18.390;do
536.65;-18.660;do
541.69;-19.030;do
546.66;-19.160;do
551.67;-19.420;do
556.59;-19.510;do
561.61;-19.550;do
566.62;-19.450;do
571.62;-19.630;do
576.59;-19.700;do
581.58;-19.820;do
586.59;-19.820;do
591.61;-19.850;do
596.62;-19.970;do
601.67;-19.810;do
606.70;-19.710;do
611.71;-19.520;do
616.71;-19.590;do
621.71;-19.630;do
626.63;-19.440;do
631.62;-19.460;do
636.58;-19.480;do
641.72;-19.420;do
646.73;-19.360;do
651.68;-19.300;do
656.71;-19.090;do
661.70;-18.750;do
666.66;-18.670;do
671.61;-18.690;do
676.64;-18.510;do
681.69;-18.420;do
686.64;-18.260;do
691.60;-18.080;do
696.60;-18.180;do
701.63;-18.020;do
706.66;-17.740;do
711.71;-17.480;do
716.69;-17.450;do
721.62;-17.290;do
726.63;-16.540;do
731.63;-16.540;do
736.63;-15.670;do
741.70;-15.480;do
746.67;-15.370;do
751.71;-14.430;do
756.67;-13.770;do
761.68;-13.320;do
766.67;-12.800;do
771.58;-12.560;do
776.69;-11.900;do
781.57;-11.370;do
786.65;-11.030;do
791.72;-10.580;do
796.72;-10.270;do
801.72;-9.890;do
806.63;-9.190;do
811.63;-8.820;do
816.62;-8.370;do
821.61;-7.890;do
826.62;-7.570;do
831.65;-7.170;do
836.59;-6.660;do
841.61;-6.410;do
846.73;-6.030;do
851.63;-5.750;do
856.65;-5.390;do
861.68;-5.090;do
866.64;-4.900;do
871.73;-4.580;do
876.68;-4.470;do
881.63;-4.290;do
886.68;-4.140;do
891.61;-4.110;do
896.62;-3.820;do
901.68;-4.010;do
906.72;-3.620;do
911.72;-3.540;do
916.69;-3.890;do
921.62;-3.390;do
926.71;-3.510;do
931.67;-3.410;do
936.68;-3.590;do
941.64;-3.540;do
946.64;-3.310;do
951.67;-3.280;do
956.60;-3.320;do
961.59;-3.390;do
966.71;-3.390;do
971.73;-3.500;do
976.68;-3.510;do
981.71;-3.690;do
986.66;-3.750;do
991.62;-3.850;do
996.61;-4.030;do
1001.72;-4.190;do
1006.72;-4.280;do
1011.66;-4.390;do
1016.65;-4.470;do
1021.63;-4.490;do
1026.65;-4.510;do
1031.63;-4.500;do
1036.64;-4.450;do
1041.73;-4.380;do
1046.69;-4.420;do
1051.65;-4.310;do
1056.67;-4.220;do
1061.72;-3.890;do
1066.73;-3.160;do
1071.73;-0.530;do
1076.72;-0.020;do
1081.70;0.180;do
1086.73;0.520;bo
1091.92;1.060;bo
1091.92;2.560;bo
1096.54;2.630;bo
1101.54;2.633;bo
1102.02;2.420;bo
1106.52;2.460;bo
1111.02;2.420;bo
1111.52;2.580;bo
1117.02;2.550;bo
