y_m;z_m;kind
0.00;1.410;bo
4.10;1.460;bo
8.60;1.550;bo
13.20;1.590;bo
17.50;1.640;bo
18.58;2.680;bo
20.62;2.720;bo
21.99;2.460;bo
24.57;2.440;bo
26.10;2.330;bo
27.21;1.410;bo
32.21;0.860;bo
36.87;0.780;do
39.74;0.580;do
42.63;0.310;do
45.98;0.010;do
48.11;-0.060;do
50.93;-0.270;do
53.35;-0.370;do
55.62;-0.490;do
58.64;-0.710;do
62.56;-1.180;do
66.70;-1.430;do
70.40;-1.680;do
74.64;-1.930;do
78.44;-2.180;do
82.71;-2.430;do
86.71;-2.680;do
90.66;-2.930;do
94.65;-3.270;do
98.66;-3.570;do
102.70;-3.810;do
106.66;-4.070;do
110.63;-4.250;do
114.70;-4.440;do
118.71;-4.530;do
122.66;-4.640;do
126.70;-4.680;do
130.71;-4.780;do
134.66;-4.760;do
138.70;-4.810;do
142.72;-4.860;do
146.67;-4.890;do
150.66;-4.800;do
154.72;-4.800;do
158.64;-4.800;do
162.64;-4.770;do
166.70;-4.810;do
170.67;-4.810;do
174.71;-4.800;do
178.69;-4.780;do
182.72;-4.740;do
186.71;-4.780;do
190.71;-4.740;do
194.68;-4.690;do
198.71;-4.660;do
202.69;-4.670;do
206.66;-4.770;do
210.71;-4.660;do
214.69;-4.570;do
218.66;-4.520;do
222.69;-4.450;do
226.65;-4.490;do
230.65;-4.690;do
234.71;-4.500;do
238.68;-5.210;do
242.71;-4.410;do
246.72;-4.240;do
250.68;-4.270;do
254.69;-4.210;do
258.66;-4.380;do
262.70;-4.170;do
266.66;-4.030;do
270.71;-3.990;do
274.68;-3.970;do
278.53;-5.030;do
282.70;-6.400;do
286.64;-8.400;do
290.69;-9.470;do
294.68;-9.870;do
298.69;-9.980;do
302.72;-10.420;do
306.64;-11.100;do
310.65;-10.950;do
314.70;-11.090;do
318.70;-11.430;do
322.69;-11.570;do
326.68;-11.390;do
330.69;-10.860;do
334.69;-11.020;do
338.66;-11.210;do
342.72;-11.450;do
346.69;-11.270;do
350.64;-11.170;do
354.69;-11.180;do
358.72;-11.350;do
362.66;-11.650;do
366.65;-11.860;do
370.67;-11.800;do
374.72;-11.700;do
378.69;-11.540;do
382.65;-11.490;do
386.71;-11.110;do
390.67;-10.740;do
394.68;-10.780;do
398.66;-11.130;do
402.72;-10.700;do
406.70;-11.090;do
410.65;-11.230;do
414.70;-12.040;do
418.59;-12.070;do
422.68;-12.500;do
426.62;-13.150;do
430.68;-13.080;do
434.72;-13.140;do
438.63;-13.090;do
442.64;-12.920;do
446.65;-12.800;do
450.68;-12.720;do
454.62;-12.900;do
458.63;-13.020;do
462.71;-12.870;do
466.65;-12.770;do
470.71;-12.860;do
474.71;-12.660;do
478.49;-12.350;do
482.63;-12.050;do
486.64;-12.180;do
490.72;-12.340;do
494.63;-12.160;do
498.68;-12.200;do
502.72;-12.270;do
506.69;-12.110;do
510.69;-12.100;do
514.61;-12.300;do
518.69;-12.510;do
522.66;-12.830;do
526.65;-13.340;do
530.66;-13.640;do
534.67;-13.780;do
538.66;-13.840;do
542.67;-13.940;do
546.71;-14.300;do
550.72;-14.240;do
554.69;-14.200;do
558.64;-14.140;do
562.66;-14.260;do
566.31;-14.330;do
570.66;-14.260;do
574.62;-14.320;do
578.43;-14.400;do
582.71;-14.460;do
586.70;-14.590;do
590.70;-14.790;do
594.66;-14.900;do
598.64;-14.890;do
602.66;-14.870;do
606.70;-15.520;do
610.67;-14.990;do
614.69;-15.080;do
618.62;-15.220;do
622.72;-15.260;do
626.71;-15.220;do
630.70;-15.310;do
634.68;-15.400;do
638.71;-15.430;do
642.68;-15.520;do
646.66;-15.520;do
650.64;-15.700;do
654.64;-15.760;do
658.66;-15.750;do
662.69;-15.840;do
666.72;-15.860;do
670.71;-15.970;do
674.72;-15.980;do
678.63;-16.010;do
682.64;-16.050;do
686.66;-16.150;do
690.63;-16.170;do
694.71;-16.290;do
698.59;-16.330;do
702.61;-16.380;do
706.71;-16.520;do
710.66;-16.520;do
714.66;-16.630;do
718.62;-16.550;do
722.68;-16.560;do
726.61;-16.450;do
730.65;-16.450;do
734.61;-16.590;do
738.62;-16.550;do
742.62;-16.600;do
746.72;-16.600;do
750.66;-16.750;do
754.65;-16.680;do
758.69;-16.830;do
762.68;-16.750;do
766.62;-16.760;do
770.62;-16.790;do
774.72;-16.750;do
778.71;-16.790;do
782.63;-16.790;do
786.62;-16.810;do
790.63;-16.840;do
794.65;-16.800;do
798.60;-16.770;do
802.71;-16.780;do
806.62;-16.840;do
810.62;-16.800;do
814.66;-16.920;do
818.72;-16.970;do
822.58;-17.080;do
826.63;-17.200;do
830.64;-17.080;do
834.73;-17.080;do
838.67;-17.180;do
842.70;-17.250;do
846.61;-17.290;do
850.60;-17.360;do
854.70;-17.470;do
858.63;-17.470;do
862.69;-17.540;do
866.65;-17.560;do
870.71;-17.700;do
874.65;-17.740;do
878.69;-17.720;do
882.64;-17.740;do
886.67;-17.860;do
890.64;-17.900;do
894.68;-17.920;do
898.62;-18.070;do
902.64;-17.900;do
906.67;-17.970;do
910.63;-17.910;do
914.71;-17.950;do
918.60;-18.060;do
922.70;-18.070;do
926.62;-18.100;do
930.61;-18.000;do
934.64;-18.200;do
938.43;-18.080;do
942.60;-17.980;do
946.68;-18.010;do
950.65;-17.890;do
954.66;-17.760;do
958.69;-18.040;do
962.63;-17.850;do
966.43;-17.820;do
970.59;-17.670;do
974.60;-17.640;do
978.65;-17.540;do
982.32;-17.470;do
986.29;-17.450;do
990.72;-17.450;do
994.48;-17.350;do
998.69;-17.300;do
1002.72;-17.280;do
1006.60;-17.250;do
1010.65;-17.180;do
1014.64;-17.190;do
1018.70;-17.200;do
1022.71;-17.130;do
1026.60;-16.950;do
1030.63;-16.770;do
1034.66;-16.700;do
1038.70;-16.470;do
1042.70;-16.360;do
1046.69;-15.650;do
1050.67;-14.020;do
1054.71;-13.030;do
1058.68;-12.850;do
1062.60;-12.790;do
1066.67;-12.840;do
1070.60;-12.950;do
1074.61;-12.760;do
1078.62;-12.850;do
1082.71;-12.830;do
1086.72;-12.660;do
1090.57;-12.760;do
1094.72;-12.520;do
1098.63;-12.660;do
1102.67;-12.560;do
1106.70;-12.560;do
1110.61;-12.240;do
1114.65;-12.170;do
1118.70;-12.120;do
1122.71;-11.520;do
1126.67;-11.140;do
1130.68;-10.950;do
1134.72;-10.460;do
1138.63;-10.670;do
1142.70;-10.220;do
1146.72;-8.380;do
1150.70;-6.820;do
