y_m;z_m;kind
0.00;0.200;bo
4.90;0.200;bo
9.50;0.200;bo
14.00;0.200;bo
18.40;0.200;bo
22.41;1.100;bo
24.41;1.873;bo
26.41;1.830;bo
28.41;1.100;bo
31.41;0.710;bo
35.31;0.330;bo
38.64;-0.010;bo
43.27;-0.880;do
48.28;-2.440;do
53.22;-2.690;do
58.25;-3.610;do
63.25;-4.290;do
68.19;-5.030;do
73.24;-7.990;do
78.22;-9.230;do
83.16;-10.260;do
88.23;-10.460;do
93.15;-10.860;do
98.00;-11.600;do
103.20;-12.510;do
108.27;-13.150;do
113.22;-13.590;do
118.18;-13.720;do
122.94;-13.870;do
128.24;-13.950;do
133.24;-13.950;do
138.22;-14.060;do
143.25;-14.180;do
148.21;-14.370;do
153.22;-14.660;do
158.22;-14.820;do
163.18;-15.870;do
168.27;-14.940;do
173.16;-15.120;do
177.78;-15.140;do
183.20;-15.240;do
188.16;-14.640;do
193.20;-14.370;do
198.18;-14.490;do
203.21;-14.590;do
208.11;-14.930;do
213.27;-15.050;do
218.24;-14.770;do
223.26;-14.620;do
228.21;-14.830;do
233.19;-15.260;do
238.22;-15.010;do
243.19;-15.090;do
248.14;-15.190;do
252.94;-15.060;do
257.99;-15.030;do
262.96;-14.260;do
267.77;-14.720;do
272.81;-14.860;do
278.27;-15.000;do
283.22;-14.860;do
288.14;-14.810;do
293.15;-14.710;do
298.26;-15.060;do
303.24;-14.710;do
308.19;-14.770;do
313.27;-14.710;do
318.24;-14.630;do
323.19;-14.530;do
328.27;-14.580;do
333.18;-14.500;do
338.26;-14.480;do
343.23;-14.500;do
348.27;-14.610;do
352.78;-15.090;do
358.24;-14.860;do
363.23;-14.860;do
368.24;-14.300;do
373.18;-14.570;do
378.26;-13.360;do
383.16;-13.710;do
388.19;-13.270;do
393.24;-13.680;do
398.27;-13.830;do
403.26;-14.000;do
408.19;-13.820;do
413.22;-13.710;do
418.24;-13.510;do
423.20;-13.520;do
428.27;-13.650;do
433.26;-13.580;do
438.17;-13.550;do
443.28;-13.670;do
448.23;-13.740;do
453.22;-13.710;do
458.22;-13.610;do
463.25;-13.480;do
468.21;-13.450;do
473.24;-13.400;do
478.21;-13.350;do
483.18;-13.400;do
488.18;-13.300;do
493.26;-13.160;do
497.83;-13.200;do
503.19;-13.090;do
508.23;-13.150;do
513.23;-12.970;do
518.26;-12.890;do
523.18;-13.080;do
528.28;-12.890;do
533.21;-13.080;do
538.17;-13.050;do
543.24;-13.010;do
548.26;-12.900;do
553.20;-12.710;do
558.24;-12.780;do
563.18;-13.240;do
568.23;-13.000;do
573.25;-12.920;do
578.24;-12.860;do
583.22;-12.740;do
588.24;-12.990;do
593.20;-12.860;do
598.20;-12.760;do
603.25;-12.610;do
608.27;-12.670;do
613.20;-12.790;do
618.23;-12.900;do
623.21;-12.480;do
628.28;-12.530;do
633.25;-12.370;do
638.17;-12.370;do
643.28;-12.530;do
648.17;-12.360;do
653.20;-12.560;do
658.24;-12.450;do
663.20;-12.200;do
668.24;-12.620;do
673.17;-12.150;do
678.23;-12.180;do
683.26;-12.350;do
688.23;-12.160;do
693.21;-12.110;do
698.28;-12.180;do
703.18;-12.080;do
708.25;-12.190;do
713.22;-12.180;do
718.18;-12.150;do
723.23;-12.170;do
728.26;-12.270;do
733.24;-12.190;do
738.23;-12.050;do
743.16;-12.130;do
748.18;-12.270;do
753.22;-12.380;do
758.16;-12.100;do
763.26;-12.130;do
768.22;-12.010;do
773.25;-11.950;do
778.18;-11.790;do
783.16;-11.610;do
788.25;-11.590;do
793.21;-11.660;do
798.23;-11.450;do
803.18;-11.750;do
808.21;-11.630;do
813.23;-11.450;do
818.24;-11.590;do
823.19;-12.090;do
828.25;-11.150;do
833.25;-11.280;do
838.21;-11.610;do
843.24;-11.360;do
848.22;-11.280;do
852.95;-11.280;do
858.25;-11.350;do
863.27;-11.130;do
868.20;-11.100;do
873.26;-10.930;do
878.21;-11.070;do
883.27;-10.850;do
888.18;-10.920;do
893.23;-10.670;do
898.21;-10.800;do
903.17;-10.850;do
908.25;-10.640;do
913.18;-10.940;do
918.23;-10.920;do
923.27;-10.890;do
928.18;-10.730;do
933.26;-10.900;do
938.27;-10.640;do
943.23;-10.300;do
948.28;-10.560;do
953.23;-10.340;do
958.18;-10.210;do
963.17;-10.090;do
968.21;-9.950;do
973.22;-10.070;do
978.26;-9.980;do
983.24;-10.170;do
988.18;-10.140;do
993.22;-10.230;do
998.23;-10.280;do
1003.20;-10.160;do
1008.18;-10.090;do
1013.27;-10.060;do
1018.24;-10.060;do
1023.27;-10.170;do
1028.27;-10.140;do
1033.17;-10.080;do
1038.27;-9.930;do
1043.24;-9.880;do
1048.23;-9.620;do
1053.19;-9.550;do
1058.22;-9.510;do
1063.20;-9.750;do
1068.20;-9.470;do
1073.27;-9.400;do
1078.27;-9.330;do
1083.25;-9.530;do
1088.25;-9.510;do
1093.19;-9.210;do
1098.26;-9.300;do
1103.20;-8.970;do
1108.25;-9.040;do
1113.11;-9.170;do
1118.25;-8.880;do
1123.26;-8.840;do
1128.24;-8.810;do
1133.22;-8.710;do
1138.20;-8.700;do
1143.20;-8.490;do
1148.26;-8.560;do
1153.22;-8.380;do
1158.20;-8.330;do
1163.23;-8.270;do
1168.21;-8.170;do
1173.25;-8.190;do
1178.25;-8.190;do
1183.21;-7.990;do
1188.22;-7.890;do
1193.23;-7.860;do
1198.22;-7.780;do
1203.20;-7.750;do
1208.23;-7.710;do
1213.25;-7.600;do
1218.22;-7.480;do
1223.19;-7.450;do
1228.21;-7.310;do
1233.20;-7.100;do
1238.08;-7.050;do
1243.23;-6.990;do
1248.23;-7.030;do
1253.23;-6.700;do
1258.19;-6.520;do
1263.20;-6.360;do
1268.24;-6.250;do
1273.21;-6.050;do
1278.09;-5.810;do
1283.24;-5.710;do
1288.19;-5.670;do
1293.28;-5.530;do
1298.22;-5.420;do
1303.27;-5.250;do
1308.20;-5.220;do
1313.25;-5.060;do
1318.27;-4.990;do
1323.17;-4.950;do
1328.20;-4.670;do
1333.27;-4.430;do
1338.26;-4.110;do
1343.27;-3.230;do
1348.27;-0.320;do
1353.26;-0.400;do
1357.49;-0.410;do
1360.76;-0.220;do
1363.44;-0.050;do
1365.95;0.010;bo
1369.95;0.210;bo
1372.58;0.370;bo
1377.58;0.670;bo
1381.26;1.470;bo
1384.26;1.540;bo
1387.58;1.570;bo
1392.08;1.590;bo
1396.68;1.570;bo
1401.78;1.630;bo
1406.58;1.640;bo
