y_m;z_m;kind
0.00;-0.430;bo
4.00;-0.430;bo
7.47;-0.320;bo
11.77;-0.120;bo
16.27;0.080;bo
19.77;0.860;bo
21.29;1.440;bo
22.54;2.350;bo
23.56;2.340;bo
25.18;1.520;bo
27.72;1.290;bo
30.55;0.970;bo
35.46;1.010;do
40.52;0.860;do
45.52;0.720;do
50.53;0.470;do
55.52;0.330;do
60.46;-0.210;do
64.25;-0.930;do
68.49;-1.080;do
73.09;-1.230;do
77.40;-1.350;do
82.40;-1.720;do
87.41;-2.260;do
92.40;-2.550;do
97.45;-2.980;do
102.45;-3.140;do
107.43;-3.290;do
112.39;-3.460;do
117.46;-3.620;do
122.46;-3.770;do
127.43;-3.850;do
132.45;-3.920;do
137.40;-3.920;do
142.46;-3.980;do
147.40;-4.060;do
152.43;-4.060;do
157.41;-4.090;do
162.45;-4.200;do
167.44;-4.270;do
172.47;-4.280;do
177.46;-4.550;do
182.44;-4.830;do
187.40;-4.870;do
192.41;-5.140;do
197.45;-5.460;do
202.43;-5.840;do
207.44;-6.040;do
212.40;-6.210;do
217.42;-6.460;do
222.41;-6.700;do
227.46;-6.860;do
232.42;-7.130;do
237.48;-7.280;do
242.43;-7.500;do
247.39;-7.660;do
252.41;-7.800;do
257.45;-7.920;do
262.47;-8.000;do
267.42;-8.080;do
272.39;-8.190;do
277.42;-8.310;do
282.46;-8.360;do
287.48;-8.410;do
292.42;-8.490;do
297.41;-8.560;do
302.47;-8.630;do
307.43;-8.800;do
312.40;-10.320;do
317.43;-10.220;do
322.44;-10.090;do
327.48;-10.110;do
332.40;-9.920;do
337.45;-9.940;do
342.46;-9.940;do
347.42;-9.890;do
352.43;-9.820;do
357.42;-9.940;do
362.40;-10.040;do
367.47;-10.160;do
372.39;-10.250;do
377.41;-10.490;do
382.51;-10.450;do
387.45;-10.520;do
392.41;-10.560;do
397.45;-10.710;do
402.49;-10.860;do
407.45;-11.020;do
412.47;-11.030;do
417.47;-11.190;do
422.44;-11.190;do
427.43;-11.350;do
432.45;-11.470;do
437.40;-11.450;do
442.40;-11.610;do
447.47;-11.680;do
452.45;-11.610;do
457.46;-11.720;do
462.39;-11.750;do
467.46;-11.840;do
472.44;-11.770;do
477.42;-11.880;do
482.47;-11.980;do
487.41;-11.600;do
492.43;-11.860;do
497.45;-12.070;do
502.46;-12.110;do
507.48;-12.060;do
512.45;-12.100;do
517.45;-12.120;do
522.47;-12.040;do
527.46;-12.110;do
532.43;-12.070;do
537.45;-12.150;do
542.42;-12.190;do
547.44;-12.190;do
552.45;-12.190;do
557.40;-12.110;do
562.44;-12.240;do
567.49;-12.260;do
572.46;-12.240;do
577.43;-12.300;do
582.43;-12.230;do
587.47;-12.230;do
592.45;-12.240;do
597.44;-12.260;do
602.45;-12.240;do
607.44;-12.310;do
612.42;-12.280;do
617.39;-12.400;do
622.48;-12.420;do
627.44;-12.350;do
632.46;-12.320;do
637.44;-12.320;do
642.43;-12.320;do
647.44;-12.350;do
652.41;-12.400;do
657.42;-12.360;do
662.40;-12.360;do
667.42;-12.390;do
672.48;-12.310;do
677.42;-12.310;do
682.43;-12.340;do
687.42;-12.340;do
692.46;-12.350;do
697.42;-12.340;do
702.41;-12.560;do
707.44;-12.280;do
712.40;-12.210;do
717.45;-12.300;do
722.41;-12.210;do
727.44;-12.240;do
732.44;-12.260;do
737.47;-12.250;do
742.44;-12.300;do
747.43;-12.430;do
752.44;-12.360;do
757.45;-12.300;do
762.45;-12.450;do
767.47;-12.300;do
772.45;-12.350;do
777.46;-12.670;do
782.46;-12.420;do
787.49;-12.410;do
792.42;-12.460;do
797.39;-12.490;do
802.42;-12.660;do
807.48;-12.480;do
812.47;-12.640;do
817.48;-12.530;do
822.40;-12.490;do
827.43;-12.560;do
832.45;-12.430;do
837.47;-12.470;do
842.46;-12.500;do
847.41;-12.400;do
852.43;-12.470;do
857.41;-12.400;do
862.48;-12.430;do
867.47;-12.300;do
872.42;-12.300;do
877.39;-12.230;do
882.47;-12.190;do
887.48;-12.280;do
892.44;-12.230;do
897.43;-12.240;do
902.49;-12.180;do
907.41;-12.060;do
912.41;-12.200;do
917.41;-12.230;do
922.43;-12.120;do
927.44;-12.260;do
932.40;-12.390;do
937.45;-12.400;do
942.45;-12.410;do
947.43;-12.410;do
952.45;-12.430;do
957.44;-12.510;do
962.47;-12.440;do
967.40;-12.360;do
972.42;-12.710;do
977.45;-12.780;do
982.46;-12.700;do
987.46;-12.390;do
992.46;-11.990;do
997.47;-11.740;do
1002.39;-10.570;do
1007.45;-9.040;do
1012.41;-7.900;do
1017.45;-6.870;do
1022.45;-5.740;do
1027.46;-4.670;do
1032.42;-3.380;do
1037.44;-1.990;do
1042.41;-1.160;do
1047.43;-0.740;do
1052.41;-0.590;do
1057.45;-1.430;do
1062.42;-0.240;do
1066.45;0.450;do
1070.92;1.350;bo
1071.38;1.730;bo
1074.09;2.020;bo
1077.48;1.960;bo
1081.32;1.960;bo
1083.29;1.980;bo
1084.93;1.960;bo
1088.18;2.056;bo
1092.10;2.140;bo
1096.31;2.180;bo
1100.26;2.200;bo
